Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior;
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;;8;FORTALEZA;CE;09/2015;13.996.014;5.180.594;4.603.025;2.521.327;200.094;159.718;181.478;96.252;156.440;897.086;0
ABC-BRASIL;41.856;b1;C;3;;199;SAO PAULO;SP;09/2015;13.706.886;548.311;2.857.821;4.013.776;1.171.616;209.496;109.205;37.967;14.780;34.543;4.709.371
BANCO DAYCOVAL S.A.;62.232.889;b1;I;2;;8;SAO PAULO;SP;09/2015;12.686.862;524;5.443.259;4.449.289;1.504.934;551.179;73.648;91.398;35.355;408.296;128.981
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;;5;PORTO ALEGRE;RS;09/2015;12.040.878;5.094.943;5.703.049;505.713;225.300;136.745;68.947;16.826;89.816;199.539;0
BANCO GMAC S.A.;59.274.605;b2;I;3;;8;SAO PAULO;SP;09/2015;10.899.583;4.308;9.431.819;553.715;594.254;99.608;36.929;50.351;28.133;100.467;0
MERCEDES-BENZ;51.262;b2;C;3;;198;SAO PAULO;SP;09/2015;10.318.592;212.892;3.338.500;4.958.070;1.258.189;149.246;186.294;67.473;53.856;94.071;0
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;09/2015;10.283.101;6.375.292;3.447.255;323.638;105.465;8.516;2.509;6.651;649;13.126;0
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;09/2015;10.161.926;1.690.386;7.279.536;435.907;226.171;129.674;61.402;67.040;113.235;158.575;0
BRB;31.976;b1;C;1;;199;BRASILIA;DF;09/2015;9.361.853;5.679.018;882.059;1.337.809;636.962;196.894;117.353;113.831;67.017;330.909;0
MERCANTIL DO BRASIL;20.152;b1;C;2;;199;BELO HORIZONTE;MG;09/2015;8.423.132;695.432;4.903.489;904.445;612.960;404.189;220.617;111.698;126.718;443.584;0
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;09/2015;7.910.044;1.021.027;4.657.583;1.914.678;202.379;53.899;21.024;4.973;12.456;22.025;0
BIC;32.119;b1;C;3;;199;SAO PAULO;SP;09/2015;7.698.490;1.778.009;1.920.687;574.724;767.894;603.427;248.391;169.216;212.335;439.592;984.216
BMG;30.290;b1;C;2;;199;SAO PAULO;SP;09/2015;7.596.677;12;5.670.518;1.056.358;289.763;107.476;74.899;59.606;45.429;292.618;0
CREDIT SUISSE;30.771;b1;C;3;;199;SAO PAULO;SP;09/2015;7.552.139;751.565;1.255.850;631.017;294.323;104.615;46.905;43.095;0;147.455;4.277.314
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;09/2015;6.438.359;677.603;2.376.464;1.486.944;865.471;809.638;53.662;46.878;33.147;88.552;0
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;09/2015;6.095.632;124.951;3.269.807;1.729.814;691.661;80.675;45.757;67.266;26.644;59.057;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;09/2015;5.690.721;1.848.608;1.137.598;1.133.337;1.138.090;259.580;27.316;44.709;12.552;88.930;0
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;09/2015;4.862.524;2.941.614;183.917;211.856;45.222;0;0;0;0;0;1.479.914
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;09/2015;4.680.103;354.127;1.256.416;1.099.553;1.036.747;149.820;44.794;95.297;13.925;54.039;575.384
BANCO CSF S.A.;8.357.240;b2;I;3;;8;SAO PAULO;SP;09/2015;4.654.504;0;3.433.110;148.159;128.041;144.071;127.577;109.390;99.137;465.019;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;09/2015;4.609.176;0;3.300.485;477.753;472.953;103.522;22.300;26.254;40.810;165.098;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;09/2015;4.582.842;1.445.440;1.203.746;1.453.004;320.788;63.892;18.227;19.470;4.843;53.432;0
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;09/2015;4.218.403;20.577;3.592.976;93.170;90.465;52.855;61.368;49.292;62.654;195.044;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;09/2015;4.139.898;575.817;2.752.108;371.947;315.006;62.220;21.918;9.595;6.712;24.575;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;09/2015;4.085.929;1.954.042;820.732;590.747;226.047;162.038;56.724;43.732;32.376;199.492;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;09/2015;3.950.168;556.041;1.011.057;1.532.066;530.107;86.564;50.314;28.535;32.683;122.800;0
J.MALUCELLI;30.881;b1;C;2;;199;CURITIBA;PR;09/2015;3.906.454;0;3.005.250;639.478;124.207;36.412;21.745;18.594;14.015;46.752;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;09/2015;3.827.433;1.211.447;1.396.924;922.732;51.667;61.937;75.659;11.076;40.464;55.527;0
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;09/2015;3.757.888;207.870;1.981.751;1.199.086;119.665;117.999;9.138;11.400;35.450;75.530;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;09/2015;3.692.735;87.433;427.408;1.876.983;243.386;185.323;108.067;8.562;14.343;161.470;579.759
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;09/2015;3.611.085;715.249;1.357.404;1.028.327;190.175;166.172;14.216;18.879;44.155;76.509;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;09/2015;3.559.910;1.631.905;525.506;637.990;232.927;442.484;24.260;24.285;3.946;36.607;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;09/2015;3.552.354;1.535.256;80.059;83.863;0;0;0;0;0;0;1.853.176
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;09/2015;3.399.562;557.108;1.252.455;928.979;287.539;107.580;43.308;48.092;32.369;142.133;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;;8;BELEM;PA;09/2015;3.390.689;0;3.113.807;25.110;60.551;13.231;8.801;15.770;9.121;144.297;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;09/2015;3.344.561;2.662;1.511.281;543.392;875.304;197.784;49.200;35.647;22.406;106.886;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;09/2015;3.179.109;1.642.012;1.035.180;189.471;20.738;10.251;24.803;6.517;7.641;242.497;0
ING;51.073;b1;C;3;;199;SAO PAULO;SP;09/2015;2.989.041;2.848.327;140.714;0;0;0;0;0;0;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;;14;SAO PAULO;SP;09/2015;2.518.609;0;1.488.273;148.318;152.324;109.462;84.859;72.293;71.076;392.002;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;09/2015;2.418.412;934.621;1.278.126;84.897;26.076;3.874;74.313;7.555;0;8.950;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;;14;SAO PAULO;SP;09/2015;2.180.028;0;993.123;311.330;130.750;120.175;131.936;115.390;57.024;320.301;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;09/2015;2.121.166;1.753.119;87.961;226.813;29.838;3.440;0;0;0;19.996;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;09/2015;1.992.141;65.766;1.494.506;227.868;103.125;26.807;13.068;6.551;9.410;45.039;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;09/2015;1.969.053;652.020;624.317;405.418;156.309;51.725;13.014;5.499;6.017;54.735;0
INTERMEDIUM;51.884;b1;C;2;;199;BELO HORIZONTE;MG;09/2015;1.923.819;220.666;1.446.708;89.018;63.403;26.622;19.784;8.475;14.721;34.422;0
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;09/2015;1.888.663;0;394.458;738.235;655.339;53.196;6.802;6.869;317;33.447;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;09/2015;1.886.464;0;1.382.860;282.205;103.765;54.217;18.685;9.650;6.307;28.775;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;09/2015;1.861.231;54.024;524.613;586.668;152.230;104.264;101.208;23.879;32.055;165.258;117.032
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;09/2015;1.815.021;0;1.296.379;406.816;68.876;18.056;6.566;3.734;2.720;11.874;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;09/2015;1.809.675;148.856;636.752;826.261;89.207;65.659;10.023;5.317;5.630;21.969;0
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;09/2015;1.744.661;1.594.749;149.912;0;0;0;0;0;0;0;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;09/2015;1.721.539;774.749;694.428;120.415;52.635;18.211;39.514;5.441;6.002;10.144;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;09/2015;1.679.524;1.337.513;193.117;147.297;0;0;0;0;0;1.597;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;09/2015;1.678.546;0;1.178.943;282.545;91.366;20.522;9.557;20.622;23.265;51.726;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;;8;SAO PAULO;SP;09/2015;1.642.705;699.306;664.298;115.511;83.629;34.510;18.026;7.907;7.449;12.069;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;09/2015;1.476.503;273.034;546.424;398.996;156.726;7.474;27.299;15.348;762;25.215;25.226
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;09/2015;1.465.562;164.590;601.233;278.209;274.323;34.441;14.429;15.644;15.134;67.558;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;;9;BRASILIA;DF;09/2015;1.264.755;0;1.164.292;39.228;13.177;13.485;6.499;7.924;4.890;15.260;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;;25;BRASILIA;DF;09/2015;1.260.512;470.421;528.220;64.787;21.571;8.835;148.308;4.438;4.781;9.150;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;09/2015;1.249.919;273.421;371.135;255.983;233.995;102.088;8.967;587;1.048;2.696;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;09/2015;1.224.574;0;262.726;511.572;214.396;64.635;57.610;38.189;5.311;70.135;0
OMNI;50.940;n1;C;2;;197;SAO PAULO;SP;09/2015;1.196.850;0;169.945;429.528;224.600;110.962;46.659;34.904;28.865;151.386;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;09/2015;1.161.829;563.531;151.279;179.364;140.130;35.659;35.387;2.356;9.082;45.041;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;09/2015;1.083.600;582.078;146.605;130.388;148.539;25.357;26.150;14.095;431;9.958;0
MIZUHO;51.554;b1;I;3;;199;SAO PAULO;SP;09/2015;1.066.432;975.487;0;0;0;0;0;0;0;81.972;8.974
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;09/2015;1.064.956;0;517.368;300.973;125.758;97.555;2.093;5.092;803;15.313;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;;5;VITORIA;ES;09/2015;1.061.670;63.607;632.155;192.561;97.860;17.431;9.932;18.072;5.739;24.312;0
BES;51.482;b2;C;3;;198;SAO PAULO;SP;09/2015;1.006.027;616.953;67.815;62.623;461;0;903;25.124;0;13.761;218.388
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;;9;MARINGA;PR;09/2015;977.416;0;643.644;173.261;60.509;45.623;10.603;10.812;4.031;28.934;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;;9;CAMPO MOURAO;PR;09/2015;916.034;16.187;513.014;323.585;39.652;8.509;9.792;2.324;0;2.970;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;09/2015;906.094;156.417;579.243;122.434;17.146;3.395;2.556;1.134;2.831;20.937;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;09/2015;846.397;448;225.432;388.252;124.849;19.286;51.667;8.730;11.817;15.917;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;;8;PORTO ALEGRE;RS;09/2015;816.756;0;637.265;98.641;33.743;11.246;6.927;4.329;3.718;20.887;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;09/2015;808.459;22.140;99.160;557.484;77.955;0;0;51.720;0;0;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;;8;SAO PAULO;SP;09/2015;776.886;371.409;298.435;0;0;0;0;0;0;107.042;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;09/2015;770.761;4;502.119;125.421;52.755;34.729;17.298;10.651;5.382;22.403;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;;8;SAO PAULO;SP;09/2015;763.314;0;763.314;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;09/2015;736.840;0;285.101;184.214;148.272;47.187;21.555;16.663;4.487;29.363;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;;9;GOIANIA;GO;09/2015;732.340;28.913;348.723;231.860;77.264;17.250;8.633;1.800;6.934;10.963;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;09/2015;710.567;1.671;176.107;356.943;109.841;17.071;6.263;4.910;1.537;36.223;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;09/2015;659.193;200.808;96.295;189.498;88.981;24.944;2.696;2.379;6.142;47.451;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;;9;CHAPECO;SC;09/2015;647.290;14.892;266.572;240.044;68.107;17.165;9.496;7.269;12.393;11.353;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;;8;SAO PAULO;SP;09/2015;620.229;0;176.293;337.786;68.350;7.481;2.560;563;1.463;25.733;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;09/2015;616.319;124.727;201.299;164.679;88.668;11.862;1.338;1.109;416;22.221;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;09/2015;615.379;0;294.932;132.007;70.170;53.878;16.923;17.169;3.505;26.795;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;09/2015;603.045;0;353.331;141.242;35.609;29.783;12.617;10.856;3.867;15.739;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88.038.260;b3S;I;2;;9;CRUZ ALTA;RS;09/2015;599.804;0;223.961;200.495;92.107;31.726;15.274;18.082;1.580;16.579;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35.571.249;b3S;I;2;;9;JOAO PESSOA;PB;09/2015;594.265;0;487.509;23.204;50.881;9.106;6.263;511;108;16.683;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;09/2015;589.279;0;290.465;160.051;60.995;28.500;11.305;6.507;3.411;28.045;0
DACASA FINANCEIRA;51.891;n1;C;2;;197;VITORIA;ES;09/2015;587.482;0;364.687;31.933;23.085;19.138;17.855;16.721;17.711;96.352;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53.923.116;b3S;I;2;;9;RIBEIRAO PRETO;SP;09/2015;584.981;21.761;427.911;40.850;49.962;14.532;10.751;2.754;246;16.212;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;09/2015;568.338;11.009;185.967;292.627;39.468;8.472;4.295;3.909;6.678;15.913;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;09/2015;558.827;18.651;259.490;199.167;33.613;17.621;5.609;6.151;7.705;10.820;0
BOFA MERRILL LYNCH;51.255;b1;C;3;;199;SAO PAULO;SP;09/2015;555.649;272.148;278.368;0;1;0;5.130;1;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;09/2015;553.953;0;278.329;173.170;48.801;24.038;10.758;6.536;2.174;10.148;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;09/2015;551.262;0;204.735;195.395;75.163;27.879;18.586;11.292;3.326;14.886;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;;8;GUARULHOS;SP;09/2015;544.597;0;3.673;269.708;214.143;13.006;8.851;5.308;4.843;25.065;0
BANCO MODAL S.A.;30.723.886;b1;I;2;;8;RIO DE JANEIRO;RJ;09/2015;535.964;46.476;221.008;118.445;138.066;2.132;0;0;0;9.839;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2.398.976;b3S;I;2;;9;LONDRINA;PR;09/2015;526.986;0;296.721;170.119;42.747;5.623;4.745;2.902;1.081;3.047;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;09/2015;524.909;44.300;330.214;118.413;18.861;5.151;1.536;707;1.196;4.530;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;;9;ITAQUI;RS;09/2015;508.335;0;108.212;211.393;92.305;67.330;6.862;8.799;2.389;11.044;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;;9;SORRISO;MT;09/2015;500.776;0;106.040;245.258;55.564;43.657;9.029;8.389;8.741;24.098;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;;9;CARLOS BARBOSA;RS;09/2015;471.589;7;178.072;165.274;55.638;32.278;18.048;8.772;2.526;10.973;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74.064.502;b3S;I;2;;9;FLORIANOPOLIS;SC;09/2015;459.026;0;224.833;121.973;73.750;17.983;12.337;5.006;906;2.237;0
BANCO BONSUCESSO S.A.;71.027.866;b1;I;2;;8;BELO HORIZONTE;MG;09/2015;451.806;969;259.938;74.620;36.194;35.101;10.989;12.671;6.865;14.458;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DO LITORAL E NORTE CATARINENSE LTDA;74.114.042;b3S;I;2;;9;ITAJAI;SC;09/2015;451.787;0;223.536;155.815;35.642;16.513;3.210;10.872;2.518;3.681;0
BANCO SEMEAR S.A.;795.423;b1;I;2;;8;BELO HORIZONTE;MG;09/2015;451.535;0;269.318;79.024;28.517;14.315;8.947;6.722;6.713;37.978;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31.804.966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;09/2015;449.591;7.915;131.577;227.646;44.351;8.274;12.281;3.263;1.687;12.598;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;;9;CANARANA;MT;09/2015;448.037;0;146.028;167.777;77.495;20.545;12.009;10.055;755;13.374;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;09/2015;439.969;28.987;222.773;133.414;22.571;13.990;3.266;1.497;5.450;8.023;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.313.766;n1;I;2;;14;SAO PAULO;SP;09/2015;430.409;0;197.055;103.953;105.616;19.411;770;1.081;1.742;781;0
RENDIMENTO;51.468;b1;C;2;;199;SAO PAULO;SP;09/2015;428.346;0;294.977;74.303;38.893;6.145;2.333;6.626;1.832;3.238;0
BANCO RANDON S.A.;11.476.673;b1;I;2;;8;CAXIAS DO SUL;RS;09/2015;424.453;16.002;303.068;59.901;32.520;4.639;5.214;1.399;125;1.585;0
