Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior;
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;12/2014;5.403.700;1.886.761;1.164.946;1.002.972;1.059.800;157.344;18.549;19.202;4.323;89.806;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;12/2014;4.955.678;0;3.654.440;404.777;483.932;165.669;36.613;47.356;13.920;148.971;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;12/2014;4.765.206;1.362.371;1.772.620;1.206.520;235.201;71.248;25.746;11.255;3.988;76.257;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;12/2014;4.474.658;76.095;1.067.262;1.909.904;353.518;237.069;57.207;74.769;35.978;218.389;444.466
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;12/2014;4.328.941;25.398;3.844.187;75.631;60.502;43.006;47.119;34.915;47.931;150.252;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;12/2014;4.316.987;2.161.664;1.108.220;412.403;219.176;94.073;48.721;87.280;30.331;155.120;0
BANCO CSF S.A.;8.357.240;b2;I;3;;8;SAO PAULO;SP;12/2014;4.160.298;0;3.338.819;90.674;77.167;98.115;88.396;82.864;66.520;317.743;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;12/2014;4.046.409;621.840;1.168.497;1.556.978;486.897;75.235;34.589;16.652;12.268;73.452;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;12/2014;3.843.457;719.949;1.445.304;866.941;525.859;111.745;22.296;27.274;19.682;104.407;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;12/2014;3.735.928;362.564;2.515.941;422.589;313.347;71.025;14.531;7.694;7.364;20.872;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;12/2014;3.735.679;1.842.888;616.658;583.223;283.198;289.854;12.609;3.614;614;103.022;0
J.MALUCELLI;30.881;b1;C;2;;199;CURITIBA;PR;12/2014;3.653.315;0;2.773.750;696.136;80.766;27.386;15.726;10.332;9.083;40.136;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;12/2014;3.599.995;756.091;1.474.467;842.446;196.200;150.932;26.931;18.403;2.515;132.010;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;12/2014;3.415.014;4.578;1.718.039;537.540;846.443;95.850;47.453;29.370;23.559;112.180;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;12/2014;3.247.475;1.122.260;1.613.073;245.876;63.171;31.030;24.503;14.407;13.986;119.167;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;12/2014;3.230.755;997.391;1.475.811;592.502;34.444;67.673;7.967;4.383;5.103;45.481;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;;8;BELEM;PA;12/2014;3.036.476;0;2.733.636;31.493;67.483;22.519;18.088;14.137;14.573;134.546;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;12/2014;2.988.810;102.113;1.362.526;1.033.493;130.657;98.266;42.802;7.394;28.373;16.409;166.776
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;12/2014;2.861.216;1.405.100;228.019;233.730;1.858;0;0;0;0;0;992.508
ING;51.073;b1;C;3;;199;SAO PAULO;SP;12/2014;2.608.630;2.357.198;91.981;159.452;0;0;0;0;0;0;0
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;12/2014;2.547.703;63.908;1.016.717;1.086.217;279.372;40.620;14.200;12.520;16.162;17.988;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;12/2014;2.396.335;1.035.785;42.427;61.324;0;0;0;0;0;0;1.256.798
BONSUCESSO;50.706;b1;C;2;;199;BELO HORIZONTE;MG;12/2014;2.157.676;209;1.722.306;169.108;55.945;54.421;27.856;24.911;38.332;64.588;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;12/2014;2.155.168;299.174;710.844;944.496;131.917;17.141;16.225;5.101;5.616;24.654;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;;14;SAO PAULO;SP;12/2014;2.112.092;0;1.566.017;76.957;69.412;50.756;46.601;37.681;28.953;235.715;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;12/2014;2.042.444;106.838;1.710.077;97.462;52.078;10.409;6.707;8.724;9.512;40.637;0
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;12/2014;2.041.948;0;473.316;628.482;871.945;6.394;16.855;8.161;6.037;30.757;0
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;12/2014;2.003.823;0;1.635.355;296.487;36.436;9.027;4.608;3.461;2.817;15.631;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;12/2014;1.920.775;818.451;922.405;103.615;56.685;5.591;0;11.757;0;2.271;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;12/2014;1.767.986;623.513;569.940;341.925;121.122;28.969;11.593;3.602;10.067;57.257;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;;8;SAO PAULO;SP;12/2014;1.710.405;744.228;766.367;74.408;57.810;24.155;12.079;6.871;6.385;18.103;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;12/2014;1.681.307;1.239.215;21;381.089;11.235;27.656;0;0;22.091;0;0
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;12/2014;1.671.422;0;942.996;443.547;148.660;135.292;468;250;0;207;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;12/2014;1.644.837;0;1.313.147;205.932;56.628;24.553;9.174;6.059;3.633;25.711;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;12/2014;1.623.425;703.754;668.043;198.309;20.195;7.411;13.058;2.396;5.095;5.164;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;12/2014;1.573.796;1.508.088;23.359;0;0;35.913;6.436;0;0;0;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;12/2014;1.481.326;167.343;634.578;289.250;266.229;28.252;10.255;13.187;12.513;59.719;0
BES;51.482;b2;C;3;;198;SAO PAULO;SP;12/2014;1.478.833;937.501;167.967;15.517;51.742;906;20.612;0;0;0;284.588
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;;14;SAO PAULO;SP;12/2014;1.462.534;0;918.374;84.216;89.206;48.445;45.047;40.290;29.855;207.102;0
INTERMEDIUM;51.884;b1;C;2;;199;BELO HORIZONTE;MG;12/2014;1.453.688;139.541;1.134.440;66.280;44.784;19.465;8.577;10.794;5.039;24.768;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;12/2014;1.446.366;216.940;708.209;313.377;127.162;0;28.956;14.626;9.771;9.143;18.180
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;12/2014;1.383.198;0;957.194;230.186;69.732;34.641;11.422;19.633;25.766;34.624;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;12/2014;1.290.603;263.006;352.052;211.241;360.872;97.711;3.108;423;633;1.557;0
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;12/2014;1.211.292;1.153.244;58.049;0;0;0;0;0;0;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;12/2014;1.181.460;553.975;336.535;128.749;98.036;14.381;2.924;6.498;3.542;36.821;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;12/2014;1.180.083;0;82.715;417.644;526.555;63.054;15.820;14.840;2.439;57.016;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;;9;BRASILIA;DF;12/2014;1.139.136;0;1.079.163;17.406;9.042;11.839;3.199;2.682;4.196;11.608;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;;5;VITORIA;ES;12/2014;1.074.011;53.641;655.869;222.428;77.436;11.358;12.412;12.212;3.844;24.810;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;;25;BRASILIA;DF;12/2014;1.060.225;391.998;445.139;45.070;18.998;4.563;140.795;3.508;3.584;6.571;0
OMNI;50.940;n1;C;2;;197;SAO PAULO;SP;12/2014;1.029.181;0;148.649;395.605;229.672;95.391;37.010;22.668;19.578;80.608;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;12/2014;1.006.166;498.348;144.827;172.022;136.878;14.616;8.456;6.262;155;24.602;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;;9;MARINGA;PR;12/2014;924.694;0;313.670;475.392;59.668;33.348;5.476;5.112;3.781;28.247;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;12/2014;886.145;3.575;269.039;415.567;86.351;63.144;28.184;10.551;69;9.663;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;12/2014;861.792;166.005;549.507;96.233;43.304;2.619;1.072;596;520;1.935;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;;8;SAO PAULO;SP;12/2014;844.078;336.696;507.382;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;12/2014;803.314;0;291.784;383.494;56.747;36.214;10.621;8.272;2.814;13.367;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;;9;CAMPO MOURAO;PR;12/2014;796.909;46.362;429.887;257.010;41.987;7.878;5.306;3.450;1.122;3.907;0
MIZUHO;51.554;b1;I;3;;199;SAO PAULO;SP;12/2014;786.900;705.905;0;0;22.168;0;0;52.604;0;0;6.222
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;12/2014;743.502;268.023;126.731;186.543;97.117;1.344;1.943;4.772;2.932;54.097;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;12/2014;726.286;63.500;123.895;456.855;82.035;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;12/2014;698.696;0;131.543;192.714;281.068;41.896;14.997;8.687;2.098;25.692;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;;8;PORTO ALEGRE;RS;12/2014;697.598;0;587.887;53.679;20.902;8.805;4.809;3.112;2.503;15.900;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88.038.260;b3S;I;2;;9;CRUZ ALTA;RS;12/2014;643.488;0;44.018;215.806;305.282;53.699;3.754;5.152;734;15.042;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;12/2014;637.183;0;165.690;141.983;235.127;50.590;8.744;7.519;3.057;24.474;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;;9;GOIANIA;GO;12/2014;629.159;150;227.261;284.979;83.642;9.243;9.562;1.264;2.456;10.603;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;12/2014;619.414;3.339;153.339;294.772;101.861;13.789;8.270;2.624;9.669;31.752;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;;9;SORRISO;MT;12/2014;618.630;0;49.035;145.030;367.783;24.865;3.694;9.543;3.946;14.732;0
DACASA FINANCEIRA;51.891;n1;C;2;;197;VITORIA;ES;12/2014;599.740;0;404.828;36.355;18.774;13.175;12.995;10.694;12.257;90.662;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;;8;GUARULHOS;SP;12/2014;584.671;700;12.670;265.007;252.614;14.015;6.802;4.536;3.980;24.346;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;12/2014;565.988;0;133.406;333.724;52.803;20.760;5.262;5.381;2.589;12.062;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;;9;CHAPECO;SC;12/2014;565.887;18.279;309.224;162.523;33.879;23.244;3.372;2.773;1.982;10.611;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;12/2014;552.500;105.142;191.306;136.383;95.403;3.774;1.003;1.463;199;17.827;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53.923.116;b3S;I;2;;9;RIBEIRAO PRETO;SP;12/2014;551.058;5.985;462.094;41.070;7.501;1.832;10.532;1.887;2.636;17.522;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;12/2014;550.831;0;99.148;170.404;231.914;22.090;4.763;6.229;1.221;15.063;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35.571.249;b3S;I;2;;9;JOAO PESSOA;PB;12/2014;547.841;35.035;465.528;14.998;16.493;4.194;2.579;1.861;96;7.057;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;12/2014;533.308;0;90.197;185.132;210.708;20.531;8.090;3.950;2.075;12.626;0
BANCO MODAL S.A.;30.723.886;b1;I;2;;8;RIO DE JANEIRO;RJ;12/2014;533.119;0;225.021;218.268;89.310;283;237;0;0;0;0
BOFA MERRILL LYNCH;51.255;b1;C;3;;199;SAO PAULO;SP;12/2014;532.627;532.626;0;0;0;0;0;0;0;1;0
BANIF;20.255;b1;C;3;;199;SAO PAULO;SP;12/2014;508.460;9.721;66.566;63.556;74.760;29.262;118.369;107.949;16.371;21.907;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;12/2014;490.547;6.229;235.002;194.796;31.363;5.722;1.145;861;2.020;13.410;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;12/2014;490.075;0;103.958;226.943;130.069;13.752;2.993;2.355;1.271;8.735;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;;9;CANARANA;MT;12/2014;472.638;0;25.342;161.901;243.242;22.392;3.742;3.571;567;11.881;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;12/2014;470.199;30.524;238.369;143.976;22.074;15.847;3.956;1.162;6.718;7.572;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;;8;SAO PAULO;SP;12/2014;463.087;114;153.558;268.611;32.346;2.119;2.510;1.028;629;2.172;0
BANCO RANDON S.A.;11.476.673;b1;I;2;;8;CAXIAS DO SUL;RS;12/2014;463.038;20.802;363.139;60.800;10.600;4.764;184;931;161;1.656;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2.398.976;b3S;I;2;;9;LONDRINA;PR;12/2014;456.048;0;253.313;161.943;27.337;5.948;3.968;1.401;248;1.889;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;12/2014;445.467;19.764;330.023;70.800;14.822;1.614;6.047;381;462;1.554;0
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43.818.780;b2;I;3;;8;BARUERI;SP;12/2014;444.361;107.714;103.546;171.526;54.574;3.727;703;862;0;1.709;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74.064.502;b3S;I;2;;9;FLORIANOPOLIS;SC;12/2014;435.163;0;238.445;120.883;47.520;3.622;4.175;2.713;13.155;4.649;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;;9;CARLOS BARBOSA;RS;12/2014;431.690;0;98.648;96.763;184.088;27.718;11.232;4.830;1.702;6.708;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;;9;ITAQUI;RS;12/2014;418.380;0;48.194;55.648;216.058;76.422;8.314;3.370;1.339;9.035;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;12/2014;414.649;14.900;248.111;115.932;10.471;10.934;1.527;811;1.554;10.409;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DO LITORAL E NORTE CATARINENSE LTDA;74.114.042;b3S;I;2;;9;ITAJAI;SC;12/2014;412.374;0;230.477;134.231;23.512;11.906;4.010;1.637;778;5.824;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT/RO;70.431.630;b3S;I;2;;9;JUINA;MT;12/2014;404.515;0;58.700;242.718;73.142;17.061;2.419;2.349;975;7.151;0
RENDIMENTO;51.468;b1;C;2;;199;SAO PAULO;SP;12/2014;400.567;0;304.675;50.397;21.978;2.805;4.464;4.854;3.547;7.846;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;;9;PONTA GROSSA;PR;12/2014;400.123;0;65.015;258.454;44.998;15.374;3.452;3.281;1.517;8.032;0
