Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CITIBANK;30.403;b1;C;3;;199;SAO PAULO;SP;12/2015;15.043.730;61.564;1.378.322;1.160.264;691.205;330.245;0;0;3.621.600;3.869;96.703;126.907;131.327;11.718;0;0;370.524;2.254;115.134;809.591;0;0;0;0;926.980;1.840;1.745.171;775.891;7.512;0;0;0;2.530.414;36.720;1.228.155;2.404.963;1.444.517;289.183;130.140;0;5.533.677;46.489;296.225;4.329;0;0;0;0;347.042;921;53.442;85.585;217.829;19.006;40.912;0;417.695;0;197.920;1.056.849;41.029;0;0;0;1.295.798;0;0;0;0;0;0;0;0;0
BANRISUL;30.173;b1;C;1;;199;PORTO ALEGRE;RS;12/2015;14.490.301;143.015;1.018.088;2.217.815;2.640.148;565.449;26.420;0;6.610.936;2.356;23.518;48.650;54.636;5.502;246;0;134.909;111.145;786.501;531.082;3;3;0;0;1.428.734;21.949;345.232;71.188;105;0;0;0;438.474;19.196;598.839;803.596;18.808;7.646;1.667;0;1.449.752;114.315;262.055;409.211;213.251;121.362;81.103;1.248;1.202.546;27.039;146.539;373.122;672.205;297.052;302.457;0;1.818.414;17.214;53.988;162.138;67.686;35.494;49.820;238;386.578;551;15.087;87.848;455.880;170.596;19.878;0;749.840;270.116
ABC-BRASIL;41.856;b1;C;3;;199;SAO PAULO;SP;12/2015;12.203.318;0;0;0;0;0;0;0;0;0;15.536;43.836;47.369;2.669;0;0;109.409;3.170;111.900;71.846;0;0;0;0;186.916;580;230.365;84.680;0;0;0;0;315.625;8.167;246.834;889.277;558.394;38.185;930;0;1.741.786;108.433;970.798;1.345.975;1.370.511;125.155;9.407;17;3.930.297;648;120.132;330.282;404.817;197.245;125.718;0;1.178.842;0;119.901;415.051;279.518;81.939;110.586;0;1.006.994;0;0;0;0;0;0;0;0;3.733.449
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;;8;SAO PAULO;SP;12/2015;11.552.853;2.747;42.357;117.955;207.823;51.627;10.316;0;432.826;22.356;320.478;567.956;479.236;53.802;453;0;1.444.281;0;0;0;0;0;0;0;0;32.284;529.463;1.323.603;37.423;7.779;0;0;1.930.551;0;0;0;0;0;0;0;0;0;65.945;0;0;0;0;0;65.945;149.777;885.240;2.275.198;3.528.851;784.832;55.351;0;7.679.250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCEDES-BENZ;51.262;b2;C;3;;198;SAO PAULO;SP;12/2015;9.265.387;3.681;50.430;101.585;163.342;37.057;66;0;356.160;11.062;98.760;237.079;270.196;63.452;315;0;680.865;0;0;0;0;0;0;0;0;10.711;1.032.486;179.054;0;0;0;0;1.222.250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85.401;736.215;1.944.831;3.085.411;941.869;212.384;0;7.006.111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;;11;PORTO ALEGRE;RS;12/2015;9.220.715;0;18.204;55.604;0;0;0;0;73.807;787;2.033;5.447;7.529;136;29;0;15.960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.840;38.586;0;0;0;0;67.426;0;206.375;914.420;243.751;8.142;109.759;418;1.482.865;115;33.242;91.041;228.283;157.441;173.067;0;683.188;0;860.216;5.697.518;323.619;10.120;5.994;0;6.897.467;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;;8;FORTALEZA;CE;12/2015;9.189.087;86.241;301.079;716.008;806.392;66.943;91.698;75.576;2.143.936;29.988;163.552;411.334;328.862;131.814;202.794;2.750;1.271.093;32.119;32.777;93.384;1.294;0;0;0;159.575;10.621;42.783;4.024;2;0;0;0;57.430;1.392;155.079;487.857;150.240;0;0;0;794.568;285.698;14.004;29.680;65.807;47.159;94.297;86.426;623.071;7.473;124.527;336.130;799.938;627.404;1.707.718;293.701;3.896.891;75.471;2.951;11.336;15.183;31.165;106.416;0;242.523;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;;5;PORTO ALEGRE;RS;12/2015;8.981.887;0;0;0;0;0;0;0;0;501;19.740;55.266;22.871;1.193;777;0;100.348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31.297;286.343;661.893;1.572.982;1.053.562;983.424;233.667;4.823.168;6.553;192.906;475.701;1.131.971;997.375;1.253.665;199;4.058.370;0;0;0;0;0;0;0;0;0
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;12/2015;7.505.641;141;7.798;16.551;27.318;4.270;348;0;56.427;66;6.990;18.039;35.051;10.351;51;0;70.549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.305;66.602;194.696;19.822;6.711;3.456;0;299.591;202;12.350;40.129;119.504;106.626;59.484;0;338.295;0;638.447;3.985.285;1.863.674;183.381;69.991;0;6.740.779;0;0;0;0;0;0;0;0;0
DAYCOVAL;51.987;b1;C;2;;199;SAO PAULO;SP;12/2015;7.479.819;34.327;568.250;1.084.933;713.277;41.623;1.769;0;2.444.179;766;6.592;9.354;7.306;856;0;0;24.874;43.832;755.116;447.599;31.612;0;0;0;1.278.159;39.821;1.670.101;99.320;18.914;0;0;0;1.828.156;10.815;585.995;369.122;57.758;0;0;0;1.023.691;14.723;5.657;45.963;8.209;1.531;0;0;76.084;5.034;123.002;229.307;225.344;21.517;4.680;0;608.884;0;2.307;53.383;198;0;0;0;55.887;0;0;0;0;0;0;0;0;139.906
CREDIT SUISSE;30.771;b1;C;3;;199;SAO PAULO;SP;12/2015;7.180.287;0;50.786;236.357;243.158;28.860;195;0;559.356;0;371;190.017;97.815;97.815;461.037;468.110;1.315.164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.163;383.741;285.403;195.162;19.833;0;910.303;78.891;313.586;8.459;0;0;0;0;400.935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.994.528
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;;8;SAO PAULO;SP;12/2015;6.262.735;0;58.420;104.716;129.397;92.670;37.177;52;422.432;0;0;0;0;0;0;0;0;0;78;83.655;0;0;0;0;83.733;0;851;82.390;0;0;0;0;83.241;50.808;876.947;1.933.007;1.412.365;338.262;37.804;0;4.649.193;58.573;119.222;89.757;269.111;23.780;0;0;560.442;0;5.608;21.308;14.383;31;0;0;41.332;2;37.680;84.997;123.033;98.888;77.762;0;422.362;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;12/2015;5.701.261;43.693;115.725;447.497;305.530;26.111;108.000;0;1.046.555;7.559;44.420;150.071;330.357;196.319;26.836;0;755.561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;525;1.082;554;0;0;2.382;16.100;141.726;413.557;1.091.023;865.731;925.065;0;3.453.201;6.552;38.819;115.286;124.022;66.830;92.052;0;443.562;0;0;0;0;0;0;0;0;0
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;12/2015;5.122.433;0;179.608;156.608;21.462;479;0;0;358.157;0;0;0;0;0;0;0;0;0;329.769;1.490;0;0;0;0;331.259;19.584;584.266;69.692;33.999;0;0;0;707.541;0;545.529;707.510;7.691;0;976.200;0;2.236.930;37.194;5.305;17;0;0;0;0;42.517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.446.030
CCB;32.119;b1;C;3;;199;SAO PAULO;SP;12/2015;4.944.322;125.734;523.724;858.668;679.945;128.243;7.731;0;2.324.045;7.639;41.923;61.555;46.267;5.680;0;0;163.064;2.353;8.245;4.203;0;0;0;0;14.801;145;0;0;0;0;0;0;145;4.926;444.376;516.308;75.142;0;0;0;1.040.752;96.489;63.448;130.988;157.814;45.415;4.234;34.874;533.262;0;0;0;0;0;0;0;0;0;22.580;23.516;2.732;0;0;0;48.828;0;0;0;0;0;0;0;0;819.425
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;12/2015;4.685.550;7.255;382.917;824.799;204.658;488;0;0;1.420.117;2.691;131.068;246.106;195.676;6.956;0;0;582.497;0;59.420;83.025;3.050;0;0;0;145.495;4.316;576.530;349.878;3.383;0;0;0;934.106;0;118.053;33.129;0;0;0;0;151.182;0;1.048;2.833;5.412;2.317;0;0;11.609;1.296;111.069;418.110;570.101;227.021;112.250;0;1.439.847;0;59;395;243;0;0;0;696;0;0;0;0;0;0;0;0;0
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;12/2015;4.629.308;70;232.771;88.309;145.371;8.333;0;0;474.854;9;921;10.801;0;0;0;0;11.731;0;41.256;133.331;2.050;0;0;0;176.636;0;1.380.658;892;0;0;0;0;1.381.551;0;650.288;1.686.176;50.000;0;0;0;2.386.464;0;2.386;33.562;0;0;0;0;35.949;0;6.160;8.410;35.192;4.826;0;0;54.588;0;20.965;72.886;13.685;0;0;0;107.536;0;0;0;0;0;0;0;0;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;12/2015;4.512.811;1.207;104.412;258.094;31.082;0;0;0;394.795;858;15.399;37.889;17.550;14;0;0;71.711;0;0;0;0;0;0;0;0;2.821;937.293;1.913.285;506.800;0;0;0;3.360.199;0;0;0;0;0;0;0;0;0;262.702;0;0;0;0;0;262.702;13.951;60.368;152.023;195.051;2.011;0;0;423.404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ING;51.073;b1;C;3;;199;SAO PAULO;SP;12/2015;4.216.686;0;22.875;96.283;185.053;0;0;0;304.211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;763.632;2.699.763;0;0;0;0;3.463.396;0;0;250.852;198.227;0;0;0;449.079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PAN;31.323;b1;C;2;;199;SAO PAULO;SP;12/2015;4.128.016;43.317;365.529;732.108;768.948;39.068;0;0;1.948.971;223.291;188.597;368.206;240.477;33.571;11.946;4.588;1.070.677;0;0;0;0;0;112.788;0;112.788;0;22;11.756;11.064;98;74;0;23.014;15.960;153.788;389.330;178.853;0;0;0;737.930;33.029;83.424;58.007;59.062;1.114;0;0;234.636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;12/2015;3.899.513;1.894;5.544;9.388;8.387;1.484;18;0;26.715;8.758;47.214;94.404;103.243;15.709;10;0;269.339;0;0;0;0;0;0;0;0;0;98.963;89.843;0;0;0;0;188.806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.115;306.154;892.870;1.602.330;527.313;20.873;0;3.414.653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;12/2015;3.687.915;49.807;170.641;672.056;458.923;336.081;14.733;0;1.702.242;0;0;0;0;0;0;0;0;0;0;0;8.848;0;0;0;8.848;0;0;0;0;0;0;0;0;3.964;169.895;186.871;74.973;0;0;0;435.703;60.285;21.777;43.534;56.608;41.468;14.079;0;237.752;0;42.322;208.905;216.200;121.268;67.064;0;655.759;0;27.968;75.052;34.201;878;0;0;138.099;0;0;0;0;0;0;0;0;509.511
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;12/2015;3.544.646;1.933;341.065;335.040;228.242;5.666;1.430;0;913.376;0;545;524;0;0;0;0;1.069;0;83.409;60.858;0;0;0;0;144.267;14.392;1.355.310;11.806;0;0;0;0;1.381.508;6.692;299.752;217.012;141.393;35.631;0;0;700.480;512;19.686;87.900;85.440;29.167;0;0;222.703;20.684;16.168;51.267;26.417;0;0;0;114.535;0;11.176;50.363;5.170;0;0;0;66.708;0;0;0;0;0;0;0;0;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;12/2015;3.447.894;0;0;0;0;0;0;0;0;10.135;573.498;1.305.283;1.144.796;237.072;2.890;0;3.273.673;0;0;0;0;0;0;0;0;211;21.383;0;0;0;0;0;21.594;0;0;0;0;0;0;0;0;0;3.460;2.926;146.241;0;0;0;152.626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;12/2015;3.317.885;52.512;327.836;489.118;277.262;876;592;0;1.148.196;1.923;3.265;4.309;8.333;0;0;0;17.831;0;12.801;0;0;0;0;0;12.801;3.588;286.474;73.786;0;0;0;0;363.848;23.175;299.524;257.159;46.728;0;0;0;626.586;66.210;113.692;97.946;9.198;0;0;0;287.046;220;2.672;5.317;1.659;0;0;0;9.868;0;85.418;126.745;44.803;0;0;0;256.967;0;0;0;0;0;0;0;0;594.743
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;12/2015;3.286.111;6.678;43.173;68.128;182.553;23.012;7.926;0;331.471;9.387;50.960;124.538;153.744;15.762;19;0;354.409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.899;5.212;7.168;7.296;269;0;0;23.845;57.082;239.454;661.876;1.155.524;359.671;102.780;0;2.576.386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20.152;b1;C;2;;199;BELO HORIZONTE;MG;12/2015;3.273.310;66.368;224.166;371.072;430.282;74.565;219;0;1.166.673;622;3.704;7.301;5.157;48;0;0;16.832;242.092;712.672;19.322;0;0;0;0;974.087;2.490;52.480;1.823;0;0;0;0;56.793;0;18.767;43.529;0;0;0;0;62.297;52.953;54.780;124.575;321.211;91.998;6.898;0;652.416;0;0;0;0;0;0;0;0;0;13.819;9.807;6.575;186.857;41.393;0;258.452;12;14.953;41.247;29.549;0;0;0;85.760;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;12/2015;3.247.304;0;297.326;143.019;17.551;4.980;2.520;0;465.396;0;0;0;0;0;0;0;0;0;32.223;30.149;0;0;0;0;62.372;0;1.135;18.022;0;0;0;0;19.156;0;214.376;574.974;177.934;0;0;0;967.285;0;2.368;8.814;97.929;0;0;0;109.111;0;263;71.091;63.146;2.329;3.688;0;140.517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.483.467
