Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;03/2017;8.664.783;52.348;534.964;1.493.185;2.510.598;1.123.095;165.126;0;5.879.317;2.067;13.416;26.267;9.001;0;0;0;50.751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192.959;1.766.757;516.762;53.801;21;0;0;2.530.300;0;1.072;5.832;2.095;2.095;0;0;11.095;42.472;46.848;64.430;39.546;25;0;0;193.321;0
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;03/2017;8.044.021;25.225;379.423;961.581;1.931.998;1.012.088;266.321;0;4.576.635;16.641;279.338;478.679;693.764;296.540;115.325;0;1.880.287;2.686;18.570;44.552;53.507;6.923;2;0;126.241;781;28.571;83.028;217.262;206.558;250.395;0;786.596;52;1.086;83;0;0;0;0;1.220;27.747;22.600;68.160;64.599;43.085;41.843;0;268.034;10.219;71.770;120.219;34.675;15.082;5.676;147.356;404.997;11
BANCO GMAC S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;03/2017;6.789.195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93.326;1.149.758;2.631.801;2.662.538;251.459;313;0;6.789.195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;03/2017;6.522.237;26.102;99.357;230.932;254.118;56.661;17.852;86;685.108;28.977;77.638;90.808;46.291;124;67;0;243.905;7.137;12.585;21.333;10.916;162;2;0;52.135;0;0;0;0;0;0;0;0;318.725;5.034.659;70.252;51.191;8.227;3;0;5.483.057;0;0;0;0;0;0;0;0;720;1.512;11.548;13.182;11.832;19.239;0;58.033;0
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;03/2017;6.369.695;5.192;23.788;54.039;103.407;29.592;132;0;216.150;29.543;158.309;307.085;430.134;82.284;0;0;1.007.355;0;0;0;0;0;0;0;0;1.165;18.117;41.719;108.218;102.683;420.576;343.215;1.035.693;322.784;2.685.341;638.677;198.375;396;0;0;3.845.574;0;0;55.845;0;0;0;0;55.845;41.538;142.920;11.010;9.295;4.315;0;0;209.079;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;03/2017;6.248.799;0;9.160;23.565;32.793;10.349;1.424;0;77.292;0;34;98;109;0;0;0;241;0;5.554;16.198;31.603;19.456;14.217;0;87.027;0;1.206;2.711;6.936;6.726;28.554;21.680;67.814;0;0;0;0;0;0;0;0;0;359.458;726.370;1.969.727;1.521.141;1.415.111;0;5.991.807;744;4.942;8.407;8.117;747;1.662;0;24.619;0
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;03/2017;5.705.378;63.681;359.148;986.426;1.927.825;1.014.257;320.077;0;4.671.413;9.853;26.751;27.489;14.405;109;14;0;78.622;32.127;98.783;212.433;203.799;9.186;1;0;556.330;0;0;0;0;0;0;0;0;14.987;257.575;3.419;312;63;0;0;276.356;0;0;0;258;0;0;0;258;3.094;30.133;39.509;17.598;3.654;25.198;1;119.187;3.213
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;03/2017;5.452.238;788;8.525;22.370;24.884;2.446;0;0;59.012;452;714;1.805;1.952;65;0;0;4.989;66.145;845.422;2.014.741;2.248.073;213.372;484;0;5.388.237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;03/2017;5.367.099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;954.923;3.031.996;1.216.708;163.473;0;0;0;5.367.099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JOHN DEERE;50.071;b1;C;3;S4;199;INDAIATUBA;SP;03/2017;5.241.359;0;0;0;0;0;0;0;0;1.445;35.824;16.545;33.806;2.096;168;0;89.883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.300;1.091.712;93.378;1.803.562;1.264.585;644.613;0;4.913.150;2.316;43.608;66.442;111.253;14.706;0;0;238.326;0
PORTO SEGURO;51.444;n1;C;2;S4;197;SAO PAULO;SP;03/2017;4.745.426;1.645;8.596;23.985;23.542;3.427;4;0;61.199;632;1.680;3.665;983;0;0;0;6.960;8.237;73.292;169.291;183.333;14.501;14;0;448.667;0;0;0;0;0;0;0;0;318.126;2.922.441;953.975;32.616;1.441;0;0;4.228.600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;03/2017;4.343.450;522;16.775;44.185;57.480;11.010;468;0;130.441;3.352;9.214;19.147;13.104;89;9;0;44.914;0;0;0;0;0;0;0;0;0;2;5;14;14;72;135;243;11.913;38.699;10.224;1;0;0;0;60.837;614.642;19.374;11.136;20.398;144.556;524.548;0;1.334.654;76.957;1.812.380;853.326;26.935;1.580;1.183;0;2.772.361;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;03/2017;4.118.546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;381;645;751;18;0;0;1.795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.413;839.328;153.785;1.637.087;954.831;390.006;0;3.983.449;6.494;51.411;25.831;40.163;9.403;0;0;133.302;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;03/2017;3.923.057;914;48.715;126.397;264.606;117.516;6.888;0;565.036;803;6.497;19.144;30.200;12.039;2.041;0;70.724;0;0;0;0;0;0;0;0;0;26;54;142;142;374;564;1.302;36.881;394.224;1.212.938;3.255;1;1;0;1.647.299;0;68.843;182.317;451.008;389.145;416.891;0;1.508.203;2.070;11.717;47.994;66.968;1.610;133;0;130.492;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;03/2017;3.852.532;0;0;0;0;0;0;0;0;83;160;1.040;1.746;1.593;0;0;4.622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38.310;383.429;782.259;1.618.048;762.254;261.402;0;3.845.703;205;579;949;411;25;37;0;2.207;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;03/2017;3.750.764;16.695;199.475;495.370;654.660;145.695;14.709;0;1.526.604;75.774;297.479;662.670;560.569;67.062;3.522;0;1.667.076;1.699;6.076;11.203;6.308;225;0;0;25.510;4;307;851;1.907;1.386;1.520;14;5.989;14.049;141.208;44.537;803;0;0;0;200.597;1.459;6.257;29.010;61.359;22.928;4.927;0;125.940;41.481;67.505;61.971;21.695;4.746;1.360;289;199.048;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;03/2017;3.722.012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.983;213.110;409.910;1.143.170;974.087;874.626;82;3.629.968;2.758;6.288;11.349;31.560;20.746;19.343;0;92.044;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S4;8;BELEM;PA;03/2017;3.713.958;6.151;180.946;684.021;1.104.168;443.038;153.535;0;2.571.859;23.127;216.592;429.395;338.798;62.041;5.854;28;1.075.836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.359;32.909;9.177;89;0;0;1;49.536;0;0;2.705;257;1.852;831;0;5.645;2.104;2.930;5.291;758;0;0;0;11.082;0
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;03/2017;3.570.593;25.014;296.785;765.167;1.343.248;641.498;232.387;0;3.304.099;12.811;76.418;74.603;4.846;1;0;0;168.679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.237;5.212;0;0;0;0;0;7.449;0;0;0;0;0;0;0;0;15.348;12.944;16.971;17.223;10.294;16.522;1.064;90.366;0
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;03/2017;3.235.685;0;0;0;0;0;0;0;0;1;3;3;0;0;0;0;7;69.825;530.424;1.218.959;1.322.387;94.071;13;0;3.235.679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S4;8;SAO PAULO;SP;03/2017;2.795.070;0;0;0;0;0;0;0;0;26;118;247;169;14;0;0;575;15.040;434.860;1.007.690;1.237.161;78.826;76;0;2.773.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;3.632;8.283;8.403;366;0;0;20.843;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;03/2017;2.790.582;4.734;195.403;493.879;765.356;284.950;94.399;0;1.838.722;267;58.625;47.746;12.985;977;0;0;120.601;5.530;149.751;333.584;318.297;20.738;8;0;827.907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;167;409;9;0;0;768;6;1.979;582;16;0;0;0;2.583;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;03/2017;2.777.465;135;742;1.780;795;27;0;0;3.478;84.712;138.914;79.204;339;0;0;0;303.169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;633.683;1.412.794;423.282;1.059;0;0;0;2.470.818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;03/2017;2.601.036;18.190;196.749;522.136;920.075;444.583;116.405;0;2.218.137;188;1.916;6.606;11.322;2.878;307;61;23.278;14.065;45.250;101.358;122.609;12.026;0;0;295.307;0;36;101;261;270;1.094;300;2.063;42;859;0;0;0;0;0;901;0;0;0;0;0;0;0;0;601;4.796;10.661;29.116;13.433;2.741;0;61.349;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;03/2017;2.253.042;5.159;83.328;248.280;442.475;213.922;61.611;0;1.054.774;4.115;31.730;66.166;42.213;5.406;37;0;149.666;1.703;6.515;14.294;12.495;521;0;0;35.528;128;3.702;10.986;28.924;28.194;121.936;107.620;301.491;20.139;208.337;373;0;0;0;0;228.849;14.995;14.929;89.443;120.371;50.487;1.096;0;291.323;16.070;63.903;51.277;43.538;8.750;7.855;18;191.411;0
OMNI;50.940;n1;C;2;S4;197;SAO PAULO;SP;03/2017;2.164.278;0;0;0;0;0;0;0;0;84.303;140.234;172.362;46.053;1.354;0;0;444.307;155.643;302.179;612.768;475.794;17.618;0;0;1.564.002;0;0;0;0;0;0;0;0;40.491;52.278;6.502;453;0;0;0;99.724;0;0;0;0;0;0;0;0;7.605;27.918;20.565;157;0;0;0;56.245;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;S4;14;SAO PAULO;SP;03/2017;2.021.886;0;0;0;0;0;0;0;0;635.574;927.674;457.281;1.356;0;0;0;2.021.886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INTERMEDIUM;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;03/2017;1.961.004;8.832;64.855;183.446;306.197;114.982;24.553;1;702.866;82;1.260;2.084;3.813;2.488;1.418;0;11.146;0;0;0;0;0;0;0;0;9.058;23.389;51.424;118.898;108.516;401.036;40.489;752.811;7.771;111.581;0;0;0;0;0;119.352;0;0;0;0;0;0;0;0;8.334;16.540;30.231;90.708;83.133;145.604;279;374.829;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;03/2017;1.897.804;0;181;750;1.152;5;0;0;2.088;6.990;103.459;148.849;64.551;22.028;3.873;0;349.751;297;9.762;24.677;36.234;4.579;6;0;75.555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.719;144.929;1.016.193;138.045;18.611;703;0;1.340.200;3.438;91.593;31.953;2.872;309;45;0;130.211;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;S4;8;ARACAJU;SE;03/2017;1.777.071;1.310;41.182;93.348;212.783;179.535;123.335;21;651.514;7.512;79.126;103.809;100.655;40.870;18.490;0;350.462;0;9;7;4;0;0;0;20;403;4.457;13.249;34.412;33.080;142.195;124.056;351.852;0;276.292;37.286;76;0;0;0;313.653;1.854;4.712;11.821;17.707;8.371;8.009;0;52.475;4.121;28.339;24.359;265;12;0;0;57.096;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;03/2017;1.673.166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.939;59.602;162.989;419.514;276.963;465.222;265.287;1.656.515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;281;385;1.028;2.542;2.271;8.188;1.957;16.652;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;03/2017;1.490.036;19;403;995;917;0;0;0;2.334;14.682;143.643;326.012;342.266;41.471;3.816;0;871.891;933;4.766;10.761;10.833;1.581;3;0;28.878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.675;111.408;231.782;201.415;24.217;3.437;0;586.933;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;03/2017;1.432.291;486;68.033;86.492;156.485;94.000;20.536;0;426.033;11.087;140.274;222.851;369.010;216.720;46.316;0;1.006.259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;03/2017;1.198.633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.178;4.493;4.981;186;0;0;11.838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;972;622.889;293.269;17.432;8.818;0;0;943.379;926;178.124;28.041;16.112;5.871;14.342;0;243.415;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;03/2017;1.194.349;115;1.228;2.867;3.254;434;3;0;7.902;7.093;25.648;54.156;59.840;13.702;3.306;0;163.744;47;122;258;269;24;0;0;720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97.433;126.114;271.101;263.566;103.454;93.093;0;954.761;5.376;41.072;20.516;258;0;0;0;67.224;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;03/2017;1.179.332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;46;48;28;0;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.096;46.875;127.483;324.036;287.439;367.961;114;1.175.003;724;196;678;2.067;505;12;0;4.182;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;03/2017;1.121.431;0;0;0;0;0;0;0;0;11.078;35.529;87.296;93.391;27.732;13.297;0;268.322;74;850;1.991;3.188;288;0;0;6.390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.606;61.876;396.019;212.083;14.761;12.753;0;720.098;5.188;40.620;21.011;34.900;14.285;10.617;0;126.620;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;03/2017;1.119.927;0;0;0;0;0;0;0;0;1.190;52.624;4.697;34.974;2.273;0;0;95.758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.941;467.393;405.652;103.145;35.038;0;0;1.024.169;0
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;03/2017;1.071.775;0;0;0;0;0;0;0;0;67.040;447.459;64.700;153.361;259;0;0;732.819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;10;3.628;5.074;5.358;25.327;0;39.455;349;2.918;6.924;2.524;362;28;0;13.106;286.396
