Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
PAN;31323;b1;S3;C;2;SAO PAULO;SP;12/2017;2.947.577;2.126;106.892;-186.660;5.301;0;2.875.237;-1.389.018;-4;-2.024;0;-539.190;-1.930.237;945.000;68.536;101.003;-214.378;-850.315;-77.984;15.032;479.786;-481.677;-959.998;-14.998;158.199;143.201;22.942;0;166.143;-69.800
CITIBANK;30403;b1;S2;C;3;SAO PAULO;SP;12/2017;878.367;25.622;1.685.699;-79.508;216.031;128.709;2.854.921;-920.492;-394.343;-20.880;0;-199.612;-1.535.328;1.319.593;753.216;130.038;-548.255;-767.316;-130.076;25.778;251.219;-605.067;-890.463;429.130;268.045;697.175;-300.356;-86.715;310.104;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;S2;I;1;FORTALEZA;CE;12/2017;1.050.342;0;1.509.334;-11.852;47.816;23.626;2.619.266;-476.133;-978.333;0;0;-165.973;-1.620.439;998.827;1.092.892;33.503;-983.790;-638.999;-150.579;0;1.056.411;-548.904;-139.467;859.360;16.570;875.930;-468.281;-23.945;383.704;-95.781
DAYCOVAL;51987;b1;S3;C;2;SAO PAULO;SP;12/2017;1.388.489;159.208;277.810;-84.721;70.325;0;1.811.110;-621.165;-60.355;-110.408;0;-238.880;-1.030.808;780.302;23.842;46.837;-151.754;-243.686;-89.380;19.240;183.915;-114.421;-325.408;454.894;6.024;460.918;-154.656;-32.666;273.596;-92.307
CREDIT SUISSE;30771;b1;S2;C;3;SAO PAULO;SP;12/2017;465.388;0;1.113.793;15.636;49.989;0;1.644.805;-1.102.855;-116.179;0;0;-118.309;-1.337.343;307.463;481.398;0;-480.278;-152.329;-53.831;14.026;168.563;-75.536;-97.986;209.477;94;209.571;-718.578;0;-509.007;0
BMG;30290;b1;S3;C;2;SAO PAULO;SP;12/2017;1.552.000;1.097;150.409;-81.820;2.616;0;1.624.303;-633.411;-27.147;-1.110;0;-268.707;-930.376;693.927;10.987;7.660;-86.908;-448.962;-41.019;-1.447;316.069;-459.306;-702.926;-8.999;-2.594;-11.594;34.484;-13.277;9.613;-45.000
CREFISA;52010;b1;S4;C;2;SAO PAULO;SP;12/2017;1.482.456;0;115.678;0;189;0;1.598.322;-4.855;-24;0;0;-323.712;-328.591;1.269.731;245;2.878;-15.154;-546.729;-80.367;0;230.072;-20.169;-429.224;840.507;-82;840.425;-337.125;-222;503.077;-124.814
BANCOOB;51750;b1;S3;C;2;BRASILIA;DF;12/2017;470.363;0;1.085.731;0;0;18.319;1.574.414;-1.297.194;-46.308;0;0;-14.604;-1.358.105;216.309;307.462;31;-54.300;-81.745;-62.969;20.731;217.498;-427.714;-81.007;135.301;-911;134.390;-54.548;-5.681;74.161;0
BNP PARIBAS;51516;b1;S3;C;3;SAO PAULO;SP;12/2017;1.207.576;0;443.221;-280.603;200.374;0;1.570.569;-524.060;-73.773;0;0;-83.084;-680.917;889.651;290.699;73.602;-206.096;-589.544;-84.383;13.796;315.454;-255.962;-442.434;447.218;-1.226;445.992;-121.411;-17.067;307.513;-140.000
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;S3;I;2;PORTO ALEGRE;RS;12/2017;667.354;0;824.793;105;13.027;46.712;1.551.990;-1.082.010;-131.405;0;0;4.753;-1.208.661;343.329;24.194;91;-54.179;-226.508;-17.092;6.113;56.614;-81.006;-291.773;51.556;-10;51.546;-17.001;0;34.545;-10.000
MERCANTIL DO BRASIL;20152;b1;S3;C;2;BELO HORIZONTE;MG;12/2017;1.252.211;0;105.397;3.890;3.143;5.258;1.369.899;-319.443;-39;0;0;-331.459;-650.942;718.957;18.370;106.841;-191.160;-345.985;-58.971;2.782;37.578;-209.496;-640.039;78.918;-26.799;52.119;-27.821;-5.930;18.368;-14.541
BANCO VOLKSWAGEN S.A.;59109165;b2;S3;I;3;SAO PAULO;SP;12/2017;1.287.189;56.882;32.394;-51.191;0;0;1.325.274;-288.316;-144.653;-37.126;0;-171.005;-641.100;684.174;0;29.568;-1.171;-104.415;-82.330;31.570;119.212;-305.142;-312.707;371.468;-15.015;356.452;-74.127;0;282.325;-187.247
BRB;31976;b1;S3;C;1;BRASILIA;DF;12/2017;1.178.181;0;94.161;0;1.522;15.774;1.289.637;-360.732;-1.743;0;0;-87.153;-449.628;840.009;20.057;83.187;-388.011;-228.699;-52.295;16.420;62.855;-76.730;-563.215;276.794;-1.110;275.685;-81.048;-25.183;169.453;0
BANESTES;30159;b1;S3;C;1;VITORIA;ES;12/2017;409.691;6.475;829.423;-4;6.675;17.774;1.270.034;-815.898;-7.543;-5.549;0;-88.289;-917.279;352.755;95.377;55.624;-181.817;-131.046;-33.902;17.446;11.632;-38.519;-205.204;147.550;3.723;151.274;-39.016;-21.802;90.456;-34.390
CIELO S.A.;1027058;n4;;I;2;BARUERI;SP;12/2017;0;0;1.237.350;25.940;0;0;1.263.290;0;-272.802;0;0;0;-272.802;990.489;3.888.649;0;-179.899;-351.296;-454.916;243.923;29.766;-1.346.363;1.829.864;2.820.352;-7.872;2.812.480;-749.324;-39.071;2.024.085;0
JP MORGAN CHASE;20107;b1;S3;C;3;SAO PAULO;SP;12/2017;43.476;0;1.306.429;-264.676;130.601;4.062;1.219.892;-553.879;-302.733;0;0;2.273;-854.338;365.553;326.617;306;-337.394;-113.729;-47.055;0;64.185;-81.218;-188.287;177.266;-524;176.742;-64.150;-7.413;105.179;0
ABC-BRASIL;41856;b1;S3;C;3;SAO PAULO;SP;12/2017;611.755;0;514.582;-21.995;41.945;0;1.146.286;-604.507;-194.355;0;0;-48.643;-847.505;298.781;142.098;12.780;-102.308;-55.912;-35.567;2.845;98.487;-54.776;7.645;306.427;-18.709;287.718;-7.664;-65.315;214.739;-102.878
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;S3;I;3;SAO PAULO;SP;12/2017;638.717;0;186.115;60.524;43.259;0;928.616;-135.170;-281.367;0;0;-243.419;-659.956;268.660;43.333;8.080;-95.395;-58.193;-26.239;0;7.864;-8.331;-128.880;139.779;-60;139.720;1.402;-27.386;113.735;-145.007
BANCO GMAC S.A.;59274605;b2;S3;I;3;SAO PAULO;SP;12/2017;880.442;2.603;24.129;0;0;0;907.174;-420.592;0;-1.714;0;-106.632;-528.939;378.235;35.881;50.980;-62.454;-191.072;-29.567;46.598;56.369;-50.764;-144.029;234.206;2.083;236.290;-28.111;-9.711;198.468;-124.600
BANCO CSF S.A.;8357240;b2;S3;I;3;SAO PAULO;SP;12/2017;838.740;0;10.123;0;0;0;848.863;-27.124;0;0;0;-372.370;-399.494;449.369;208.202;177.263;-72.728;-372.753;-80.994;0;48.056;-141.004;-233.959;215.411;3;215.413;-99.439;0;115.975;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;S4;I;2;SAO PAULO;SP;12/2017;814.535;0;10.849;0;14;0;825.398;-24.544;0;0;0;-431.258;-455.802;369.596;45.384;51.452;-33.790;-90.284;-25.059;0;28.630;-304.657;-328.323;41.273;119;41.392;-20.426;0;20.966;0
BOFA MERRILL LYNCH;51255;b1;S3;C;3;SAO PAULO;SP;12/2017;53.805;0;528.946;24.461;206.789;0;814.000;-408.973;-25.323;0;0;913;-433.383;380.617;355.742;3.540;-244.886;-93.342;-40.916;0;63.308;-203.624;-160.179;220.438;-5;220.434;-46.159;0;174.275;-140.301
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;S4;I;1;BELEM;PA;12/2017;720.768;0;75.452;0;950;4.065;801.235;-170.127;-81;0;0;-39.406;-209.614;591.622;6.101;42.393;-164.126;-154.832;-33.889;0;20.902;-96.460;-379.911;211.711;-8.103;203.608;-20.020;-18.366;165.222;-44.026
BANCO IBM S.A.;34270520;b2;S4;I;3;RIO DE JANEIRO;RJ;12/2017;61.193;701.186;35.979;0;0;0;798.358;-120.841;0;-587.078;0;2.183;-705.736;92.623;0;0;0;-21.211;-4.014;0;1.771;-20.620;-44.074;48.549;0;48.549;-23.883;0;24.666;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;S4;I;2;SAO PAULO;SP;12/2017;749.451;0;26.130;0;0;0;775.582;-46.789;0;0;-7;-325.289;-372.086;403.496;123.781;35.103;-10.287;-259.075;-48.144;0;10.198;-97.945;-246.368;157.128;937;158.065;-69.743;-1;88.321;0
ALFA;51293;b1;S3;C;2;SAO PAULO;SP;12/2017;524.636;109.811;205.950;-77.839;11.829;0;774.388;-341.768;-70.871;-89.077;0;22.108;-479.607;294.781;29.715;18.748;-91.578;-63.669;-17.934;7.891;78.336;-232.020;-270.511;24.270;44.447;68.717;8.743;-4.300;73.160;-20.381
OMNI;50940;b1;S4;C;2;SAO PAULO;SP;12/2017;750.403;5.927;10.143;6.806;0;0;773.279;-111.757;0;-4.065;0;-141.925;-257.747;515.532;12.350;24.634;-13.325;-240.657;-19.294;14.643;18.395;-271.369;-474.623;40.909;38;40.947;-14.243;0;26.704;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;S3;I;1;PORTO ALEGRE;RS;12/2017;587.129;0;115.448;0;0;0;702.577;0;-307.203;0;0;-162.994;-470.196;232.380;16.351;0;-92.665;-26.122;-16.600;0;36.272;-24.888;-107.652;124.728;-292;124.436;-70.203;0;54.234;0
BANCO DA AMAZONIA S.A.;4902979;b1;S3;I;1;BELEM;PA;12/2017;220.803;0;451.525;-917;2.136;0;673.547;-115.158;-245.520;0;0;-68.575;-429.253;244.294;280.821;57.318;-284.305;-139.614;-51.864;0;531.924;-354.322;39.959;284.253;1.224;285.477;-231.067;-2.365;52.045;-18.627
SOCIETE GENERALE;31859;b1;S3;C;3;SAO PAULO;SP;12/2017;25.377;254.866;338.075;-141.189;150.642;0;627.772;-81.316;-189.843;-207.534;0;-1.650;-480.342;147.430;7.188;21;-44.147;-36.577;-7.340;12.619;41.169;-48.254;-75.320;72.110;1.588;73.699;-39.506;0;34.193;0
AGIPLAN;51956;b1;S4;C;2;PORTO ALEGRE;RS;12/2017;564.721;0;9.849;0;17;0;574.588;-30.685;0;0;0;-134.706;-165.391;409.197;4.829;17.904;-24.717;-237.167;-26.800;0;295;-13.255;-278.911;130.287;-356;129.931;-49.835;0;80.096;-16.849
ORIGINAL;51781;b1;S3;C;2;SAO PAULO;SP;12/2017;316.609;0;223.176;5.814;7.566;0;553.165;-226.667;-4.642;0;0;-46.070;-277.379;275.786;19.491;4.090;-127.569;-185.582;-16.962;-202;66.514;-32.555;-272.775;3.012;-6.144;-3.133;26.486;-24.749;-1.396;-4.544
PARANÁ BANCO;30881;b1;S4;C;2;CURITIBA;PR;12/2017;481.695;0;46.636;723;161;0;529.215;-180.104;-733;0;0;-78.119;-258.956;270.259;4.388;1.310;-25.383;-105.506;-13.762;24.014;2.852;-15.748;-127.836;142.423;196;142.619;-12.260;-7.698;122.662;-85.142
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;S3;I;1;BELO HORIZONTE;MG;12/2017;462.800;0;46.362;-3.870;31;4;505.327;-19.650;-152.653;0;0;-387.950;-560.253;-54.926;10.512;4.270;-56.044;-23.804;-9.711;-56.223;46.448;-44.910;-129.462;-184.388;5.729;-178.659;37.455;0;-141.204;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;12/2017;10.820;0;466.096;0;0;0;476.916;-466.028;0;0;0;-49;-466.077;10.839;0;0;-11.197;148.712;0;171;730;-149.237;-10.822;17;-17;0;0;0;0;0
MERCEDES-BENZ;51262;b2;S3;C;3;SAO PAULO;SP;12/2017;446.112;25.967;2.340;0;0;0;474.419;-47.692;-161.802;-17.513;0;-58.053;-285.061;189.359;0;7.808;-39.427;-50.026;-10.831;0;39.589;-71.305;-124.192;65.166;-2.444;62.722;-44.342;0;18.380;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;S3;I;3;CURITIBA;PR;12/2017;425.652;10.006;23.676;-3.604;0;0;455.729;-41.605;-99.300;-7.887;0;-66.664;-215.456;240.273;2.557;18;-24.507;-43.627;-11.490;2.832;20.679;-16.343;-69.881;170.392;-1.924;168.468;-34.243;-2.945;131.280;-85.488
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;S4;I;3;BARUERI;SP;12/2017;454;450.609;0;0;0;0;451.063;0;-29.088;-369.965;0;-5.771;-404.824;46.239;0;0;-8;-14.105;-3.595;0;2.981;-681;-15.409;30.830;3.026;33.856;-28.520;0;5.335;0
PORTO SEGURO;51444;n1;S4;C;2;SAO PAULO;SP;12/2017;423.228;0;10.117;-4.875;0;0;428.470;-45.771;-1.642;0;0;-188.582;-235.995;192.474;169.230;74.623;-16.798;-152.794;-34.477;0;38.867;-148.136;-69.486;122.989;0;122.989;-46.698;-2.042;74.249;0
MORGAN STANLEY;51413;b1;S3;C;3;SAO PAULO;SP;12/2017;0;0;425.274;513;0;0;425.787;-208.810;0;0;-6.430;0;-215.240;210.546;130.366;0;-164.888;-136.302;-23.477;0;7.865;-11.944;-198.381;12.165;101.415;113.581;34.182;0;147.763;-193.015
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;S3;I;3;SAO PAULO;SP;12/2017;62.774;0;314.423;-41.103;86.483;0;422.577;-112.952;-319.727;0;0;-9.363;-442.042;-19.465;17.832;515;-68.986;-12.430;-8.528;0;215.431;-29.790;114.043;94.579;-4;94.575;-49.648;0;44.926;0
BANCO FIBRA S.A.;58616418;b1;S3;I;2;SAO PAULO;SP;12/2017;243.940;0;106.663;55.070;7.545;0;413.219;-241.424;-65.760;0;0;-72.146;-379.330;33.888;11.014;3.831;-55.424;-26.716;-5.993;22.782;53.178;-73.517;-70.844;-36.956;-168;-37.124;13.723;-297;-23.697;0
HONDA;51396;b2;S4;C;3;SAO PAULO;SP;12/2017;389.823;0;11.639;-14.436;0;0;387.026;-139.979;0;0;0;-53.079;-193.058;193.968;153;33.779;-8.514;-67.552;-14.217;0;12.759;-16.078;-59.670;134.298;58;134.357;-63.181;0;71.176;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;12/2017;286.350;0;93.279;0;0;0;379.630;-104.799;-8.460;0;0;-51.881;-165.140;214.490;28.539;14.264;-53.305;-64.922;-274;0;8.118;-16.723;-84.303;130.187;-716;129.471;0;-5.243;124.228;-64.204
REDECARD S.A.;1425787;n4;;I;2;SAO PAULO;SP;12/2017;0;0;378.903;0;0;0;378.903;0;-1.699;0;0;0;-1.699;377.205;2.863.319;0;-166.404;-1.839.454;-270.488;-12.303;162.260;-270.915;466.014;843.219;-17;843.202;-266.263;-39.116;537.823;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;S4;I;1;ARACAJU;SE;12/2017;277.419;0;71.317;0;0;11.163;359.899;-117.707;-2.720;0;0;-25.100;-145.527;214.372;40.176;21.181;-84.389;-79.767;-18.025;264;24.205;-19.553;-115.908;98.463;1.520;99.984;-34.098;-8.520;57.366;-11.375
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;S4;I;3;SAO PAULO;SP;12/2017;406.678;31.785;23.195;-109.387;0;0;352.271;-80.945;-11.379;-21.722;0;-10.420;-124.467;227.804;0;31.277;-27.084;-88.369;-19.808;0;10.523;-13.743;-107.205;120.599;-3.179;117.419;-54.975;-3.416;59.028;0
JOHN DEERE;50071;b1;S4;C;3;INDAIATUBA;SP;12/2017;343.791;0;7.355;645;0;0;351.790;-8.450;-113.568;0;0;-91.610;-213.629;138.162;23.224;124;-16.709;-13.581;-10.063;0;106;-1.092;-17.991;120.171;-1.950;118.220;-53.440;-2.857;61.924;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;12/2017;232.849;0;103.955;0;0;0;336.805;-96.534;-42.204;0;0;-37.129;-175.867;160.938;6.858;899;-52.613;-34.696;-876;0;23.103;-6.646;-63.971;96.966;-618;96.348;74;-4.419;92.002;-66.884
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;S3;I;2;BRASILIA;DF;12/2017;128.296;0;150.334;0;0;32.164;310.794;-185.429;0;0;0;-5.759;-191.188;119.606;0;2.377;-57.381;-17.727;-6.540;0;2.821;-14.482;-90.933;28.673;1.901;30.574;0;0;30.574;0
PINE;50304;b1;S3;C;2;SAO PAULO;SP;12/2017;213.738;0;86.592;3.189;7.213;0;310.732;-272.699;-21.839;0;0;-307.947;-602.486;-291.754;36.747;3.444;-46.156;-52.227;-7.450;387;11.787;-47.974;-101.443;-393.196;5.673;-387.523;154.196;-8.818;-242.145;0
SOFISA;31873;b1;S4;C;2;SAO PAULO;SP;12/2017;220.885;449;65.554;4.326;8.897;0;300.110;-141.061;-3.025;-422;0;-9.109;-153.617;146.493;545;14.713;-33.641;-45.540;-10.775;1.379;12.185;-9.958;-71.092;75.402;2.105;77.506;-18.143;-10.041;49.322;-28.130
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;S4;I;3;PORTO ALEGRE;RS;12/2017;212.812;69.455;17.618;0;0;0;299.885;-1.870;-73.834;-55.938;0;-21.235;-152.876;147.009;0;132;-27.889;-24.308;-6.727;1.705;15.498;-14.244;-55.833;91.176;438;91.614;-17.711;0;73.903;-58.266
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;12/2017;5.570;0;270.301;0;0;0;275.871;-270.301;0;0;0;4;-270.297;5.573;0;0;-11.395;108.051;0;87;1.172;-103.479;-5.564;9;-9;0;0;0;0;0
BOCOM;52003;b1;S4;C;3;SALVADOR;BA;12/2017;142.835;0;85.273;13.706;33.029;0;274.844;-130.917;-70.024;0;0;-12.502;-213.443;61.401;22.449;3.538;-37.918;-25.287;-12.176;8.040;44.946;-22.101;-18.509;42.892;-1.620;41.272;-4.840;-16.211;20.221;-20.570
BANCO CBSS S.A.;27098060;b2;S4;I;3;BARUERI;SP;12/2017;267.493;0;6.604;0;0;0;274.097;-27.565;0;0;-38;-133.375;-160.979;113.118;9.858;21.982;-11.755;-124.529;-14.754;0;34.458;-82.591;-167.332;-54.214;0;-54.214;16.224;-885;-38.875;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;S3;I;3;SAO PAULO;SP;12/2017;118.120;0;129.740;-26.140;44.249;0;265.968;-94.376;-84.828;0;0;21.466;-157.739;108.229;77.133;762;-63.866;-43.502;-8.236;0;71.114;-60.379;-26.975;81.254;-611;80.643;-38.180;0;42.463;0
INTERMEDIUM;51884;b1;S4;C;2;BELO HORIZONTE;MG;12/2017;227.207;0;36.255;10;447;0;263.920;-116.817;-1.565;0;0;-20.249;-138.630;125.289;7.731;4.466;-40.562;-56.936;-7.306;6.910;3.148;-5.346;-87.895;37.394;-4.757;32.637;-6.533;0;26.104;-12.309
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;12/2017;11.318;0;239.452;0;0;132;250.901;-242.221;-12.236;0;0;-269;-254.726;-3.825;256;0;-8.500;-7.407;-71;0;19.468;-83;3.663;-162;281;120;-120;0;0;0
ING;51073;b1;S3;C;3;SAO PAULO;SP;12/2017;15.264;0;129.282;35.313;68.116;0;247.976;-60.811;-151.574;0;0;-56.574;-268.959;-20.984;26.615;0;-34.811;-8.142;-5.067;0;13.474;-2.959;-10.890;-31.873;10.512;-21.361;28.946;-1.085;6.499;-55.396
BANCO FIDIS S/A;62237425;b2;S4;I;3;BETIM;MG;12/2017;225.782;0;19.462;759;0;0;246.002;-122.691;-374;-26;0;-37.192;-160.284;85.719;12.385;2;-9.182;-20.051;-6.328;0;24.823;-6.953;-5.305;80.413;-17.243;63.170;-7.984;-617;54.568;-44.918
