Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
SAFRA;10.083;b1;C;2;;199;SAO PAULO;SP;12/2014;8.383.300;5.635;93.761;247.272;429.101;158.562;27.873;0;962.203;2.171;105.373;106.182;133.958;30.623;6.115;0;384.422;30.204;548.723;1.286.543;1.396.490;154.827;101;0;3.416.888;35;273;422;1.576;856;896;0;4.057;2.272;94.678;21.523;10;0;0;0;118.483;373;21.133;36.631;30.168;11.265;2.981;0;102.551;3.936;2.357.163;900.266;58.286;7.232;920;0;3.327.802;66.895
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;;8;SAO PAULO;SP;12/2014;7.987.929;369;8.789;19.159;21.848;1.849;0;0;52.014;212;445;851;869;25;0;0;2.402;63.811;1.144.259;2.864.030;3.392.186;468.251;937;0;7.933.474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;11;18;5;0;0;0;39;0
BMG;30.290;b1;C;2;;199;SAO PAULO;SP;12/2014;7.440.868;218.250;574.603;1.329.526;1.853.926;466.787;109.004;265;4.552.361;2.867;23.953;36.173;34.053;615;325;0;97.986;44.436;198.044;487.184;420.095;38.971;0;0;1.188.730;0;0;0;0;0;0;0;0;116.466;1.453.201;0;0;0;0;0;1.569.667;0;0;0;0;0;0;0;0;122;1.217;1.938;4.415;4.669;19.657;107;32.124;0
BRB;31.976;b1;C;1;;199;BRASILIA;DF;12/2014;7.101.888;13.780;325.971;807.126;1.836.113;880.859;251.300;0;4.115.148;28.613;251.083;362.643;632.778;160.973;16.818;0;1.452.908;2.760;20.135;53.823;86.350;18.238;9;0;181.314;530;21.324;46.036;118.986;110.662;147.563;0;445.101;9;2.658;127;0;0;0;0;2.794;17.130;16.487;204.770;78.668;46.332;43.158;0;406.544;14.378;42.408;173.550;83.740;47.174;14.922;121.906;498.079;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;;8;SAO PAULO;SP;12/2014;6.551.242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32.230;226.905;2.125.539;962.860;533.991;340.238;0;4.221.764;33.165;89.556;883.593;792.039;446.970;84.156;0;2.329.478;0
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;12/2014;5.820.966;31.371;316.794;945.653;1.770.003;680.446;97.581;0;3.841.847;179;1.095;3.452;54;8;0;0;4.787;596;1.226;1.573;178;0;0;0;3.572;0;0;0;0;0;0;0;0;169.612;1.189.334;482.286;36.666;0;0;0;1.877.898;0;0;1.037;0;0;0;0;1.037;17.603;24.735;36.722;12.765;0;0;0;91.826;0
BANCO DAYCOVAL S.A.;62.232.889;b1;I;2;;8;SAO PAULO;SP;12/2014;5.505.342;31.278;354.491;993.381;1.867.014;910.379;276.046;0;4.432.589;8.973;68.971;88.329;50.985;16.091;24;0;233.373;28.587;112.246;265.568;335.852;31.734;8;0;773.994;0;0;0;0;0;0;0;0;1.895;7.689;385;0;0;0;0;9.969;0;0;0;1.491;0;0;0;1.491;1.810;15.020;29.333;7.284;344;132;4;53.927;0
CITIBANK;30.403;b1;C;3;;199;SAO PAULO;SP;12/2014;5.480.092;14.623;42.763;87.962;113.127;20.483;49;0;279.007;32.962;146.881;272.291;425.603;70.981;0;0;948.718;481;2.889;4.011;530;0;0;0;7.912;556;12.460;28.799;75.309;69.456;274.908;213.420;674.908;209.852;2.383.721;495.503;120.843;193;0;0;3.210.111;0;0;71.408;0;0;0;0;71.408;63.454;144.475;74.823;5.076;193;6;2;288.028;0
MERCANTIL DO BRASIL;20.152;b1;C;2;;199;BELO HORIZONTE;MG;12/2014;5.219.468;46.170;428.863;1.093.900;1.656.774;479.977;60.082;0;3.765.766;40.645;116.551;267.258;337.929;63.872;5.681;0;831.937;3.265;20.712;47.141;50.480;2.865;0;0;124.463;25;315;872;1.561;1.283;776;0;4.832;24.833;118.480;0;0;0;0;0;143.313;0;3.319;28.249;3.729;15.675;13.538;0;64.510;48.775;104.861;84.968;34.917;8.995;2.130;0;284.647;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;;11;PORTO ALEGRE;RS;12/2014;4.637.851;0;0;0;0;0;0;0;0;0;53;2.088;386;162;0;0;2.689;0;6.520;18.778;46.306;32.314;33.468;0;137.386;0;391;883;2.305;2.283;9.391;7.301;22.553;0;0;0;0;0;0;0;0;0;101.022;618.045;1.295.467;1.055.527;1.325.699;0;4.395.759;1.482;7.965;29.234;34.559;6.170;53;0;79.464;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;;8;FORTALEZA;CE;12/2014;4.225.654;526;11.503;34.660;59.783;21.178;2.032;0;129.683;4.776;7.240;15.856;15.500;365;30;0;43.766;0;0;0;0;0;0;0;0;0;2;5;13;13;67;142;243;1.155;16.889;5.481;1;0;0;0;23.526;463.596;1.706;37.226;5.292;5.865;655.568;0;1.169.252;35.009;1.704.755;1.057.955;48.383;10.802;2.279;0;2.859.184;0
BANCO CSF S.A.;8.357.240;b2;I;3;;8;SAO PAULO;SP;12/2014;4.160.298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;612.001;2.373.738;1.088.366;86.193;0;0;0;4.160.298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;12/2014;4.150.537;1.532;8.741;17.731;18.667;2.268;4;0;48.943;58;2.230;983;312;0;0;0;3.584;5.097;60.427;146.680;176.786;18.044;14;0;407.048;0;0;0;0;0;0;0;0;274.657;2.542.810;612.260;261.234;0;0;0;3.690.961;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;12/2014;3.940.461;0;0;0;0;0;0;0;0;330;904;2.312;2.798;1.647;1.593;0;9.585;149;518;624;133;0;0;0;1.424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56.475;200.305;1.007.586;1.687.075;784.978;190.046;0;3.926.464;457;76;920;1.304;232;0;0;2.989;0
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;12/2014;3.818.099;0;0;0;0;0;0;0;0;168;302;28.931;50.417;14.667;646;0;95.131;9;2.668;20.197;35.904;5.351;0;0;64.129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.670;12.050;925.809;1.425.829;884.042;398.580;0;3.656.979;0;0;941;919;0;0;0;1.859;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;12/2014;3.198.593;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;52.364;600.006;1.392.334;1.082.522;71.359;5;0;3.198.591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;12/2014;3.107.879;4.952;161.399;406.381;670.438;268.970;69.837;0;1.581.978;130;67.687;57.692;23.739;2.460;0;0;151.707;6.047;256.220;575.043;496.050;36.528;35;0;1.369.922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;505;1.076;457;14;0;2.209;0;2.062;0;0;0;0;0;2.063;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;;5;PORTO ALEGRE;RS;12/2014;3.039.397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.857;78.636;350.352;754.400;622.603;1.112.723;623;2.927.192;981;3.691;12.387;32.824;23.359;38.961;1;112.205;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;12/2014;2.958.644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;1.005;2.435;2.533;124;0;0;6.186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.453;14.301;609.562;1.057.219;694.896;300.392;0;2.681.823;8.191;42.156;84.500;107.846;21.594;6.349;0;270.636;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;;8;BELEM;PA;12/2014;2.948.375;3.329;204.170;473.626;941.299;374.454;81.859;0;2.078.737;24.187;184.869;296.469;228.956;36.234;3.056;13;773.784;0;0;0;0;0;0;0;0;0;161;51;9;0;0;0;221;17.145;45.092;12.837;153;0;0;0;75.227;0;87;2.357;366;388;3.379;0;6.578;8.907;2.447;2.475;0;0;0;0;13.829;0
J.MALUCELLI;30.881;b1;C;2;;199;CURITIBA;PR;12/2014;2.860.444;14.183;222.198;604.146;1.140.285;544.250;133.133;0;2.658.193;9.625;56.677;57.724;5.255;4;0;0;129.284;0;3;5;0;0;0;0;8;0;0;0;0;0;0;0;0;1.852;4.139;0;0;0;0;0;5.992;0;0;0;0;0;0;0;0;9.257;7.017;9.552;13.180;9.167;16.610;2.182;66.966;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;12/2014;2.763.472;0;0;0;0;0;0;0;0;0;185;327;193;0;0;0;705;14.613;432.275;1.043.813;1.158.877;100.091;193;0;2.749.862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;2.294;5.120;5.078;288;0;0;12.905;0
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;12/2014;2.486.976;1.450;27.532;71.978;144.846;60.348;1.012;0;307.166;61;1.193;5.289;15.318;6.940;3.348;0;32.149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.582;214.508;620.586;398;7;0;0;853.082;0;32.970;130.715;282.730;214.280;260.672;0;921.367;1.687;36.599;97.813;146.801;80.302;9.405;606;373.213;0
BTG PACTUAL;49.944;b1;C;2;;199;RIO DE JANEIRO;RJ;12/2014;2.448.515;0;0;0;0;0;0;0;0;1.414;74.555;329.431;511.650;27.760;0;0;944.811;0;0;0;0;0;0;0;0;0;297;19;0;0;0;0;316;0;0;0;0;0;0;0;0;34;0;3.073;5.363;5.657;24.589;0;38.716;280;15.460;125.920;57.264;3.016;912;20.855;223.706;1.240.966
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;12/2014;2.299.763;3.716;66.387;235.951;439.882;180.297;20.914;0;947.147;5.849;49.565;91.701;104.281;9.985;908;0;262.289;2.213;17.182;42.766;64.834;10.738;16;0;137.748;85;1.915;4.940;12.354;11.921;51.458;46.481;129.154;14.062;216.727;625;0;0;0;0;231.414;8.189;56.355;161.590;90.722;31.631;1.090;0;349.577;13.403;115.659;51.903;43.084;9.023;9.337;24;242.434;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;;14;SAO PAULO;SP;12/2014;2.112.092;751;461;672;491;0;0;0;2.375;69.685;108.091;73.869;418;0;0;0;252.062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;302.440;1.161.576;393.110;528;0;0;0;1.857.654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;12/2014;1.834.593;8.072;91.586;227.775;329.341;104.857;19.328;0;780.960;38.218;64.895;78.115;13.434;224;0;0;194.886;29.743;141.783;317.131;345.180;24.908;3;0;858.748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BONSUCESSO;50.706;b1;C;2;;199;BELO HORIZONTE;MG;12/2014;1.794.655;17.514;162.662;385.045;519.248;167.496;30.640;0;1.282.605;563;2.166;4.442;6.263;1.111;95;0;14.640;286;3.255;8.113;14.225;4.508;3;0;30.391;0;0;0;0;0;0;0;0;69.748;396.581;0;0;0;0;0;466.330;0;0;0;0;0;0;0;0;0;640;49;0;0;0;0;689;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;12/2014;1.733.572;1;266;618;874;17;0;0;1.776;5.811;64.343;61.986;47.882;5.505;6.382;0;191.910;746;15.149;38.131;57.779;8.308;3;0;120.116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.968;120.893;894.276;75.979;7.315;1.057;0;1.129.488;3.494;80.009;47.355;38.269;12.083;315;108.756;290.282;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;;14;SAO PAULO;SP;12/2014;1.460.655;1;0;0;0;0;0;0;1;323.653;792.151;343.129;1.722;0;0;0;1.460.655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;12/2014;1.361.460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.936;192.684;500.127;610.504;47.189;20;0;1.361.460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;12/2014;1.307.774;10;282;721;533;0;0;0;1.546;5.762;110.785;275.817;329.833;39.455;513;0;762.165;2.367;24.423;66.534;83.804;4.499;0;0;181.627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.973;81.554;159.534;107.594;9.503;279;0;362.436;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;12/2014;1.302.875;0;0;0;0;0;0;0;0;4.012;60.518;135.744;293.451;167.886;77.170;0;738.780;0;0;0;0;0;0;0;0;167;3.152;8.479;22.904;22.306;94.483;72.699;224.191;0;236.070;0;0;0;0;0;236.070;1.620;4.404;12.635;24.220;12.516;13.876;0;69.271;1.862;17.755;14.556;386;4;0;0;34.563;0
BIC;32.119;b1;C;3;;199;SAO PAULO;SP;12/2014;1.247.046;9.405;83.170;217.611;365.334;112.573;13.965;0;802.058;6.786;17.820;18.577;16.295;3.181;96;34;62.790;6.206;32.559;77.946;111.995;14.915;227;44;243.893;0;44;122;284;259;969;342;2.020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.090;42.863;34.924;25.361;21.918;6.129;0;136.285;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;12/2014;1.153.590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;48;46;83;0;202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.934;29.314;125.101;301.417;249.909;436.005;730;1.151.410;182;192;587;725;174;118;0;1.978;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;;9;BRASILIA;DF;12/2014;1.138.072;103;26.102;92.332;144.511;125.030;43.513;0;431.590;2.688;61.834;129.281;242.172;201.127;69.380;0;706.482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;12/2014;1.120.496;4.878;17.230;37.126;23.212;1.445;0;0;83.891;5.424;12.382;8.247;1.335;0;0;0;27.387;43.616;126.778;263.586;162.892;2;0;0;596.875;0;0;0;0;0;0;0;0;14.550;1.088;40;0;0;0;0;15.677;0;4.103;4.103;0;0;0;0;8.207;3.702;64.882;253.985;55.214;6.184;404;20;384.391;4.068
INTERMEDIUM;51.884;b1;C;2;;199;BELO HORIZONTE;MG;12/2014;1.086.973;6.582;48.765;148.159;279.430;92.555;11.069;0;586.560;679;24.086;20.020;208;1;0;0;44.995;0;0;0;0;0;0;0;0;1.460;8.016;14.902;40.792;39.227;152.669;15.785;272.851;61;521;210;400;149;0;0;1.340;0;0;0;0;0;0;0;0;1.795;8.324;17.026;51.484;49.888;52.709;0;181.227;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;12/2014;1.072.312;0;0;0;0;0;0;0;0;18.722;0;110.822;23.886;0;0;0;153.429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.603;27.655;726.900;156.138;3.587;0;0;918.883;0
OMNI;50.940;n1;C;2;;197;SAO PAULO;SP;12/2014;1.015.010;0;0;0;0;0;0;0;0;22.072;89.829;111.195;31.542;1.413;0;0;256.051;32.061;97.644;211.026;254.906;21.472;0;0;617.109;0;0;0;0;0;0;0;0;52.315;69.587;18.159;1.789;0;0;0;141.850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;12/2014;988.746;0;0;0;0;0;0;0;0;2.251;28.983;56.037;55.555;21.421;3.345;0;167.593;73;1.103;2.592;3.492;337;0;0;7.597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.011;154.261;366.552;123.681;3.092;23.034;0;676.631;2.936;22.081;23.503;27.410;23.310;10.349;27.338;136.925;0
