Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
OMNI;50.940;b1;C;2;S4;199;SAO PAULO;SP;06/2019;2.671.844;0;0;0;0;0;0;0;0;126.790;102.322;132.866;69.387;3.414;0;0;434.778;95.832;318.585;658.157;718.327;59.959;0;0;1.850.860;0;0;0;0;0;0;0;0;112.025;186.151;35.240;234;0;0;0;333.650;0;0;0;0;0;0;0;0;10.199;25.103;16.842;413;0;0;0;52.556;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;06/2019;2.623.640;6.370;89.878;281.654;511.473;300.017;114.946;0;1.304.337;4.402;36.920;91.264;69.583;15.752;134;0;218.055;282;3.037;8.131;14.108;3.844;10;0;29.411;138;4.986;14.800;38.643;37.407;157.450;128.992;382.416;14.518;312.636;16.214;5.246;0;0;0;348.614;6.097;38.863;45.541;80.316;4.258;669;0;175.745;11.566;52.853;44.052;35.415;7.002;14.161;13;165.062;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;06/2019;2.378.172;2;245;858;1.178;2;0;0;2.284;25.352;122.835;302.113;225.109;68.319;3.030;113;746.870;421;12.819;34.157;56.298;9.607;238;0;113.539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.199;230.931;854.821;245.087;30.849;4.402;0;1.379.288;14.750;74.985;43.763;2.049;607;37;0;136.191;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27.351.731;n1;I;3;S4;14;PORTO ALEGRE;RS;06/2019;2.343.047;0;0;0;0;0;0;0;0;10.374;27.614;16.408;273;0;0;0;54.669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;310.925;1.447.549;517.874;12.030;0;0;0;2.288.378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;06/2019;2.225.201;85;5;8;2;3;0;0;102;9.487;27.668;51.530;57.421;204;0;0;146.310;0;0;0;0;0;0;0;0;16;57;155;429;366;652;93;1.768;62.208;190.532;52.576;108;0;0;0;305.424;0;8.470;6.499;3.500;0;0;0;18.469;31.179;220.359;430.012;931.535;138.143;1.900;0;1.753.128;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;06/2019;2.193.805;6;39;96;126;40;0;0;307;712.938;859.634;619.590;1.230;0;0;0;2.193.392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;83;9;0;0;0;0;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;06/2019;2.144.174;14.775;166.442;452.537;816.940;398.760;164.106;4;2.013.564;38;318;438;753;650;308;35;2.540;5.722;18.061;36.910;28.774;961;0;0;90.427;0;41;113;291;299;885;195;1.825;51;754;0;0;0;0;0;805;0;0;0;0;0;0;0;0;69;3.428;24.138;5.741;1.636;0;0;35.012;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;S4;8;ARACAJU;SE;06/2019;2.025.758;5.138;55.960;121.380;280.543;209.453;258.300;25;930.798;6.422;48.808;64.908;106.719;61.710;34.273;65;322.905;0;0;0;0;0;0;0;0;319;6.806;14.262;36.204;34.435;139.857;109.401;341.284;32.201;203.060;47.985;214;0;0;0;283.459;175;3.012;25.802;23.438;17.090;16.839;0;86.356;5.774;20.298;33.646;974;175;88;0;60.955;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;06/2019;1.947.985;17;535;1.399;1.482;0;0;0;3.432;12.546;189.339;439.038;516.786;72.272;16.336;10;1.246.327;425;9.636;24.778;37.711;5.988;8;0;78.547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.028;115.806;256.981;201.131;26.116;6.615;0;619.679;0
AGIBANK;51.956;b1;C;2;S4;199;PORTO ALEGRE;RS;06/2019;1.831.432;943;16.709;43.128;71.127;34.095;6.795;0;172.798;439.390;452.954;332.570;9.847;7;1;0;1.234.770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152.637;226.425;21.193;5;0;0;0;400.260;0;0;0;0;0;0;0;0;18.108;1.199;3.731;566;0;0;0;23.604;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;06/2019;1.683.506;533;10.062;32.933;44.944;25.554;5.461;0;119.487;14.071;143.521;395.031;582.798;347.424;81.175;0;1.564.019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;06/2019;1.594.498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.287;69.272;193.869;341.178;206.003;512.104;229.121;1.576.834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230;369;1.051;2.735;2.596;8.985;1.697;17.663;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;S4;9;MARINGA;PR;06/2019;1.576.834;1.096;26.465;75.099;144.860;91.453;80.189;0;419.162;2.190;25.280;44.427;39.538;3.412;2.320;0;117.168;174;4.202;11.792;23.582;4.949;3;0;44.702;0;0;0;0;0;0;0;0;9.709;76.748;21.468;134;3;0;0;108.062;7.751;109.488;318.829;162.308;68.432;1.005;0;667.813;13.066;68.040;79.374;42.042;13.982;3.423;0;219.928;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;06/2019;1.565.665;183;7.873;22.780;47.364;28.403;20.593;0;127.195;5.196;48.819;113.053;124.756;17.556;725;0;310.107;112;4.526;14.143;28.048;8.296;83;0;55.209;0;0;0;0;0;0;0;0;5.670;46.404;12.862;172;18;0;0;65.127;5.716;84.683;507.551;42.971;6.921;158;0;648.001;14.449;52.006;184.627;52.866;27.343;28.735;0;360.026;0
