Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;06/2017;9.097.057;56.818;561.366;1.573.292;2.652.858;1.187.172;196.924;0;6.228.430;3.431;17.280;27.419;8.674;1;0;0;56.805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172.210;1.844.600;550.581;57.297;74;0;0;2.624.762;0;4.160;1.891;2.095;2.095;0;0;10.242;25.344;43.829;61.928;45.705;11;0;0;176.817;0
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;06/2017;7.990.930;23.999;375.613;945.072;1.894.420;995.060;254.043;0;4.488.207;15.574;317.224;483.081;688.975;309.700;123.881;0;1.938.435;2.606;17.984;42.845;50.189;7.067;2;0;120.694;591;28.758;83.344;218.237;207.199;247.463;161;785.753;52;1.386;110;0;0;0;0;1.547;23.576;43.849;34.919;64.356;39.525;33.800;0;240.026;7.879;36.014;132.345;46.503;13.777;5.170;174.484;416.171;97
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;06/2017;6.825.269;25.825;87.928;202.007;212.996;48.552;16.121;66;593.494;55.857;85.525;115.556;50.794;179;52;0;307.964;6.929;10.401;16.130;7.919;127;1;0;41.507;0;0;0;0;0;0;0;0;334.105;5.349.011;74.157;59.320;9.094;3;0;5.825.690;0;0;0;0;0;0;0;0;895;2.023;11.722;13.425;11.068;17.480;0;56.614;0
BANCO GMAC S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;06/2017;6.600.847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85.008;1.106.163;2.545.940;2.605.963;257.424;350;0;6.600.847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;06/2017;6.500.320;0;11.185;28.594;39.939;12.692;1.707;0;94.117;0;27;81;63;0;0;0;171;0;5.497;15.756;28.253;19.632;11.974;0;81.112;0;1.291;2.957;7.524;7.270;31.406;23.734;74.180;0;0;0;0;0;0;0;0;0;255.499;885.908;1.995.582;1.664.124;1.430.188;0;6.231.302;598;3.677;7.270;5.588;661;1.645;0;19.438;0
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;06/2017;6.192.160;4.363;23.009;53.872;103.000;29.989;102;0;214.336;27.090;164.115;296.602;403.958;86.919;0;0;978.684;0;0;0;0;0;0;0;0;1.112;18.114;44.480;113.860;106.047;422.579;331.043;1.037.235;387.529;2.469.300;671.944;203.945;409;0;0;3.733.127;0;57.123;0;0;0;0;0;57.123;31.271;118.449;6.767;9.696;5.448;23;0;171.654;0
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;06/2017;5.804.656;69.360;377.878;1.031.005;1.948.094;1.007.930;319.738;0;4.754.005;10.634;73.003;22.724;11.389;34;7;0;117.791;28.949;95.692;208.163;199.062;10.729;1;0;542.597;0;0;0;0;0;0;0;0;15.869;264.632;3.594;346;49;0;0;284.490;0;0;0;263;0;0;0;263;3.257;17.574;36.703;14.396;3.944;26.246;35;102.154;3.357
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;06/2017;5.445.663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;880.820;2.986.051;1.396.592;182.200;0;0;0;5.445.663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;06/2017;5.245.986;788;8.284;22.174;24.770;2.236;0;0;58.253;428;625;1.576;1.559;47;0;0;4.234;63.289;810.208;1.926.132;2.177.982;205.482;406;0;5.183.498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PORTO SEGURO;51.444;n1;C;2;S4;197;SAO PAULO;SP;06/2017;4.804.864;1.597;8.921;24.965;24.127;3.434;4;0;63.047;545;1.607;4.541;799;1;0;0;7.492;7.543;72.226;167.208;182.098;15.867;16;0;444.958;0;0;0;0;0;0;0;0;307.304;2.947.177;988.437;44.772;1.676;0;0;4.289.367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JOHN DEERE;50.071;b1;C;3;S4;199;INDAIATUBA;SP;06/2017;4.476.557;0;0;0;0;0;0;0;0;5.545;6.409;146.493;91.540;4.142;168;0;254.297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95.400;19.618;1.042.624;1.593.749;1.107.336;360.139;0;4.218.867;0;123;1.206;1.416;648;0;0;3.393;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;06/2017;4.274.729;599;16.891;43.888;57.493;10.153;436;0;129.460;3.098;9.321;19.923;13.203;71;8;0;45.625;0;0;0;0;0;0;0;0;0;2;5;14;14;72;134;243;9.926;39.333;11.025;1;0;0;0;60.285;34.870;11.365;18.600;23.698;330.011;761.509;0;1.180.053;82.827;1.766.213;981.902;25.443;1.442;1.236;0;2.859.063;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;06/2017;4.214.686;856;52.300;136.168;283.578;127.074;7.705;0;607.681;601;7.931;17.574;30.062;12.327;1.912;0;70.406;0;0;0;0;0;0;0;0;0;42;94;254;255;1.257;951;2.854;19.394;345.886;1.437.898;1.981;1;0;0;1.805.159;0;54.036;218.083;475.877;415.988;450.315;0;1.614.299;1.303;12.673;41.719;57.670;803;120;0;114.289;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;06/2017;3.842.613;0;0;0;0;0;0;0;0;52;149;1.030;1.778;1.593;0;0;4.602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.220;349.571;896.274;1.554.048;760.028;236.794;0;3.824.934;62;1.740;1.680;4.628;3.773;1.194;0;13.077;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S4;8;BELEM;PA;06/2017;3.825.565;6.317;186.722;702.933;1.127.246;448.191;157.109;0;2.628.518;21.310;228.922;467.717;345.825;62.434;6.267;39;1.132.514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.087;31.790;9.956;845;0;0;27;48.705;0;2.553;212;277;1.886;730;0;5.657;1.920;2.651;5.012;588;0;0;0;10.171;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;06/2017;3.753.195;14.760;192.488;476.892;634.472;143.689;23.097;0;1.485.398;82.153;308.366;696.013;553.451;60.977;3.785;0;1.704.746;1.389;4.924;8.658;4.635;142;0;0;19.748;13;146;1.007;1.910;1.327;1.618;14;6.034;16.040;160.264;45.784;610;0;0;0;222.697;792;7.340;28.413;64.250;18.648;4.796;0;124.238;38.247;67.323;59.109;19.495;4.440;1.438;282;190.334;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;06/2017;3.685.784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.903;152.013;484.468;1.149.423;951.790;845.363;69;3.597.029;3.965;4.108;14.713;27.638;21.208;17.122;0;88.754;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;06/2017;3.661.616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;269;601;646;21;0;0;1.539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.841;87.687;937.549;1.429.839;804.246;247.363;0;3.552.526;15.089;21.235;29.344;35.229;6.622;31;0;107.551;0
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;06/2017;3.540.429;24.516;292.497;758.020;1.327.881;636.572;229.997;0;3.269.483;14.067;81.552;76.159;5.390;2;0;0;177.170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.896;16.940;17.485;16.487;9.532;15.487;949;93.776;0
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;06/2017;3.274.332;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;5;69.674;534.857;1.232.410;1.339.143;98.230;12;0;3.274.326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S4;8;SAO PAULO;SP;06/2017;2.935.238;0;0;0;0;0;0;0;0;16;124;266;211;10;0;0;627;13.755;432.544;1.032.192;1.358.866;76.397;108;0;2.913.861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;3.575;8.330;8.368;331;0;0;20.750;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;06/2017;2.879.085;168;754;1.811;749;16;0;0;3.498;94.160;140.643;77.697;326;0;0;0;312.825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622.606;1.441.169;497.993;994;0;0;0;2.562.762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;06/2017;2.820.184;5.220;197.549;496.658;768.905;292.026;104.197;0;1.864.554;190;42.799;35.351;15.395;747;0;0;94.483;5.081;151.580;349.528;329.668;20.969;9;0;856.835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;273;248;4;0;0;587;30;2.771;924;0;0;0;0;3.725;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;06/2017;2.690.159;20.978;203.139;537.272;954.308;459.402;135.929;0;2.311.028;77;2.950;5.742;10.566;1.865;304;58;21.562;14.300;44.731;103.059;123.922;12.845;2;0;298.859;0;33;106;272;281;1.029;293;2.014;30;905;0;0;0;0;0;936;0;0;0;0;0;0;0;0;1.345;3.889;8.826;35.237;4.049;2.413;0;55.761;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;06/2017;2.272.056;4.240;85.502;253.292;448.442;221.206;65.158;0;1.077.840;3.714;34.885;75.815;43.613;6.716;53;0;164.796;1.201;5.475;12.017;10.185;465;0;0;29.343;131;3.781;11.377;29.828;28.861;123.583;107.773;305.335;16.047;194.639;6.622;3.778;0;0;0;221.086;8.446;27.304;75.688;121.374;50.788;704;0;284.304;13.509;63.807;52.126;44.601;7.583;7.707;18;189.352;0
OMNI;50.940;b1;C;2;S4;199;SAO PAULO;SP;06/2017;2.108.750;0;0;0;0;0;0;0;0;82.684;145.860;178.293;46.466;1.502;0;0;454.805;160.769;292.122;587.059;441.854;20.104;0;0;1.501.909;0;0;0;0;0;0;0;0;39.042;56.591;9.520;445;0;0;0;105.598;0;0;0;0;0;0;0;0;8.364;23.831;14.219;25;0;0;0;46.439;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;06/2017;2.051.712;0;9;38;66;0;0;0;113;593.415;983.676;472.913;1.596;0;0;0;2.051.599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INTERMEDIUM;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;06/2017;1.990.254;8.298;63.341;180.892;299.291;110.081;26.380;1;688.283;20;70;203;306;155;86;0;840;0;0;0;0;0;0;0;0;8.258;21.797;52.978;122.876;111.817;395.396;45.036;758.158;11.429;121.712;0;0;0;0;0;133.141;0;0;0;0;0;0;0;0;9.703;18.373;32.989;97.438;89.520;161.422;385;409.831;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;06/2017;1.942.089;0;197;785;1.166;0;0;0;2.148;13.326;93.741;141.902;66.630;29.388;4.473;0;349.459;188;9.635;24.695;35.922;4.538;23;0;75.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.542;378.093;771.786;188.573;30.493;6.615;0;1.394.103;3.649;79.626;36.044;1.710;304;45;0;121.378;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;06/2017;1.647.853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.788;58.195;164.596;427.429;261.953;456.712;254.282;1.629.956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;355;398;1.087;2.683;2.428;8.834;2.113;17.897;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;06/2017;1.505.706;17;422;1.050;991;0;0;0;2.481;13.986;146.191;325.963;350.715;45.105;5.581;0;887.542;739;5.149;11.555;14.104;2.460;7;0;34.013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.212;111.269;231.433;197.773;23.682;3.302;0;581.671;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;06/2017;1.433.333;666;34.791;111.530;154.673;94.337;22.419;0;418.416;11.067;95.997;265.851;373.007;221.815;47.180;0;1.014.917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;06/2017;1.165.368;0;0;0;0;0;0;0;0;12.176;43.106;76.655;107.058;39.172;16.947;0;295.114;69;739;2.102;2.955;262;0;0;6.126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.779;68.878;434.827;164.645;15.369;11.597;0;713.095;4.977;37.544;48.775;34.762;14.083;10.891;0;151.033;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;06/2017;1.162.572;110;1.360;3.224;3.863;588;4;0;9.149;5.892;24.560;52.949;56.815;12.959;3.151;0;156.326;17;133;251;229;15;0;0;646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108.039;104.916;215.625;300.038;103.604;93.501;0;925.724;6.168;45.872;18.371;316;0;0;0;70.728;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;06/2017;1.132.429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;46;48;22;0;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.922;37.952;135.655;320.978;278.962;337.569;0;1.127.038;794;86;1.308;2.333;697;30;0;5.250;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;06/2017;1.097.627;0;0;0;0;0;0;0;0;1.284;1.495;43.716;34.882;1.101;0;0;82.477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58.236;73.805;766.606;88.257;28.245;0;0;1.015.150;0
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;06/2017;1.076.633;0;0;0;0;0;0;0;0;371.672;19.295;97.053;134.436;2.621;0;0;625.078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;25;3.978;5.044;5.326;25.358;0;39.782;517;1.104;12.075;8.620;6.160;884;0;29.360;382.413
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;06/2017;1.023.705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;1.963;5.551;5.488;321;0;0;13.485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.664;267.584;512.975;16.810;1.351;0;0;803.384;13.931;83.558;81.636;11.634;5.215;10.861;0;206.837;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;S4;9;MARINGA;PR;06/2017;912.924;238;11.347;32.888;69.650;35.348;21.889;0;171.360;6.627;23.988;54.464;29.607;2.832;73;0;117.591;48;1.037;2.393;3.150;421;3;0;7.052;0;0;0;0;0;0;0;0;6.046;46.302;13.429;186;6;0;0;65.969;6.500;62.488;270.624;57.691;206;0;0;397.509;12.083;53.619;55.115;24.651;5.956;901;1.119;153.443;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;06/2017;830.189;89;2.489;6.766;11.061;3.903;1.412;0;25.719;3.893;25.621;44.342;46.607;8.035;668;0;129.166;238;1.988;4.871;4.426;380;0;0;11.904;0;0;0;0;0;0;0;0;2.657;23.828;6.165;68;5;0;0;32.723;1.768;109.023;249.014;6.110;232;0;0;366.146;22.299;32.627;131.962;56.020;18.996;2.286;341;264.532;0
