Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
BRB;31976;b1;S3;C;1;BRASILIA;DF;09/2017;587.507;0;55.268;0;498;9.005;652.279;-196.865;-929;0;0;-37.086;-234.880;417.399;9.713;43.267;-199.572;-112.312;-25.973;7.033;18.324;-32.905;-292.425;124.974;1.246;126.220;-43.087;-11.503;71.630;0
BANESTES;30159;b1;S3;C;1;VITORIA;ES;09/2017;194.765;4.417;406.302;0;4.223;9.369;619.077;-414.655;-3.612;-3.966;0;-38.104;-460.337;158.740;46.836;27.151;-87.448;-63.949;-15.831;11.464;6.912;-18.868;-93.734;65.006;-1.768;63.238;-16.476;-7.323;39.439;-15.000
BNP PARIBAS;51516;b1;S3;C;3;SAO PAULO;SP;09/2017;650.659;0;289.927;-454.363;101.669;0;587.893;-281.631;-2.302;0;0;-71.117;-355.051;232.842;130.621;35.197;-102.116;-313.016;-43.157;7.517;403.790;-110.692;8.144;240.986;-286;240.700;-99.677;-7.092;133.931;0
ABC-BRASIL;41856;b1;S3;C;3;SAO PAULO;SP;09/2017;286.663;0;314.292;-76.095;0;0;524.859;-326.088;-42.759;0;-14.663;-54.866;-438.376;86.483;64.820;6.361;-48.820;-26.194;-20.858;1.573;316.090;-196.274;96.698;183.181;-10.582;172.599;-35.995;-32.470;104.134;-50.783
BANCO GMAC S.A.;59274605;b2;S3;I;3;SAO PAULO;SP;09/2017;445.527;1.187;12.619;0;0;0;459.332;-224.326;0;-717;0;-53.950;-278.993;180.339;17.323;25.680;-29.995;-90.453;-14.268;24.050;28.082;-24.819;-64.401;115.938;1.561;117.500;-20.763;-4.073;92.663;-51.500
BANCO IBM S.A.;34270520;b2;S4;I;3;RIO DE JANEIRO;RJ;09/2017;30.735;359.763;20.316;0;0;0;410.814;-68.037;0;-297.357;0;4.603;-360.791;50.022;0;0;0;-10.546;-2.126;0;1.163;-1.798;-13.307;36.715;0;36.715;-20.092;0;16.623;0
ALFA;51293;b1;S3;C;2;SAO PAULO;SP;09/2017;296.570;65.858;120.325;-76.637;3.372;0;409.489;-187.267;-33.934;-55.272;0;35.013;-241.460;168.029;13.917;9.583;-45.442;-32.009;-8.970;4.418;69.127;-207.863;-197.240;-29.211;45.359;16.149;16.796;-1.986;30.959;0
BANCO CSF S.A.;8357240;b2;S3;I;3;SAO PAULO;SP;09/2017;400.562;0;5.639;0;0;0;406.201;-14.583;0;0;0;-192.204;-206.787;199.414;93.712;81.666;-36.683;-186.055;-38.638;0;28.246;-68.520;-126.272;73.141;2;73.144;-33.060;0;40.083;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;S4;I;1;BELEM;PA;09/2017;355.811;0;40.764;0;417;2.572;399.565;-92.907;-22;0;0;-16.239;-109.168;290.396;2.945;20.457;-82.533;-78.378;-16.496;0;5.758;-16.348;-164.595;125.801;-647;125.155;-56.873;-8.015;60.267;-14.169
BOFA MERRILL LYNCH;51255;b1;S3;C;3;SAO PAULO;SP;09/2017;27.413;0;313.240;-29.285;84.364;0;395.732;-223.584;-9.612;0;0;116;-233.080;162.652;183.138;2.020;-113.508;-40.767;-22.607;0;37.988;-93.037;-46.773;115.879;9;115.889;-58.907;0;56.982;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;S4;I;2;SAO PAULO;SP;09/2017;365.016;0;15.181;0;0;0;380.197;-27.482;0;0;-13;-166.713;-194.208;185.989;58.557;16.515;-5.117;-118.100;-23.176;0;3.998;-49.002;-116.326;69.663;496;70.159;-31.810;-1;38.348;0
OMNI;50940;b1;S4;C;2;SAO PAULO;SP;09/2017;365.468;2.937;6.713;20;0;0;375.137;-63.570;0;-1.946;0;-67.600;-133.116;242.021;5.828;13.055;-5.543;-109.045;-9.177;4.180;6.762;-125.253;-219.194;22.827;-102;22.725;-8.485;0;14.240;0
JP MORGAN CHASE;20107;b1;S3;C;3;SAO PAULO;SP;09/2017;53.787;0;710.749;-539.762;127.809;77;352.660;-305.833;-125.778;0;0;2.423;-429.188;-76.528;195.301;147;-160.238;-59.308;-25.982;0;328.738;-69.074;209.585;133.057;-95;132.962;-46.848;-5.388;80.726;0
BANCO DA AMAZONIA S.A.;4902979;b1;S3;I;1;BELEM;PA;09/2017;99.786;0;242.249;-917;0;0;341.118;-64.196;-113.098;0;-1.108;-31.653;-210.056;131.062;129.380;26.314;-130.318;-67.857;-24.438;0;193.095;-206.968;-80.793;50.270;912;51.182;-57.302;0;-6.120;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;S3;I;1;PORTO ALEGRE;RS;09/2017;269.085;0;64.968;0;0;0;334.053;0;-141.853;0;0;-72.640;-214.493;119.560;8.892;0;-46.643;-10.451;-8.442;0;28.679;-16.895;-44.860;74.700;-742;73.958;-35.331;0;38.627;0
PARANÁ BANCO;30881;b1;S4;C;2;CURITIBA;PR;09/2017;241.159;0;27.569;610;0;0;269.338;-102.284;-469;0;-73;-34.940;-137.766;131.572;1.926;713;-12.522;-50.867;-6.536;14.242;1.677;-5.757;-57.123;74.449;173;74.622;2.498;-1.952;75.168;-64.231
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;09/2017;6.069;0;258.846;0;0;0;264.914;-258.792;0;0;0;0;-258.792;6.123;0;0;-4.842;69.497;0;0;178;-70.955;-6.122;0;0;0;0;0;0;0
ORIGINAL;51781;b1;S3;C;2;SAO PAULO;SP;09/2017;160.055;0;70.994;28.089;0;0;259.138;-117.506;-1.795;0;-854;25.684;-94.470;164.668;9.454;1.905;-64.590;-89.875;-6.837;84;18.752;-26.790;-157.897;6.771;-305;6.466;-1.320;-4.202;943;0
AGIPLAN;51956;b1;S4;C;2;PORTO ALEGRE;RS;09/2017;249.794;0;4.619;0;0;0;254.413;-14.927;0;0;-21;-58.765;-73.713;180.700;2.171;8.301;-9.891;-107.546;-11.855;0;275;-449;-118.993;61.707;0;61.707;-27.529;0;34.178;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;S4;I;2;SAO PAULO;SP;09/2017;246.262;0;6.800;0;0;0;253.062;-14.142;0;0;-2;-200.260;-214.403;38.659;21.028;23.655;-26.798;-37.020;-12.100;0;13.248;-10.056;-28.044;10.615;119;10.734;-3.338;0;7.396;0
MERCEDES-BENZ;51262;b2;S3;C;3;SAO PAULO;SP;09/2017;224.037;14.011;1.358;0;0;0;239.407;-23.767;-82.002;-9.235;0;-5.587;-120.592;118.815;0;3.368;-19.631;-25.050;-5.337;0;17.468;-30.027;-59.208;59.607;1.115;60.722;-26.979;0;33.743;0
BANCO FIBRA S.A.;58616418;b1;S3;I;2;SAO PAULO;SP;09/2017;123.047;0;52.637;50.920;632;0;227.235;-129.928;-22.536;0;0;-57.751;-210.216;17.020;5.316;2.063;-22.518;-13.149;-3.869;7.070;41.544;-61.967;-45.510;-28.490;326;-28.165;11.034;-124;-17.255;0
HAITONG;51482;b2;S3;C;3;SAO PAULO;SP;09/2017;9.829;0;124.347;91.880;20;0;226.076;-173.573;-4.658;0;0;-19.988;-198.220;27.856;3.395;0;-11.626;-9.488;-2.326;-13.514;283;-2.330;-35.606;-7.750;0;-7.750;-2.295;0;-10.045;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;S3;I;3;CURITIBA;PR;09/2017;195.974;6.698;14.102;-1.510;0;0;215.264;-23.816;-46.852;-5.639;0;-23.578;-99.885;115.379;1.385;14;-11.902;-16.491;-5.823;1.250;11.167;-7.624;-28.024;87.355;-1.963;85.392;-12.065;-1.553;71.774;-57.492
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;S3;I;3;SAO PAULO;SP;09/2017;77.261;0;96.544;36.270;0;0;210.075;-76.784;-21.614;0;-88.515;-50.336;-237.249;-27.174;17.858;4.808;-42.653;-23.480;-13.412;0;397.565;-182.626;158.060;130.886;-257;130.629;-56.360;-4.301;69.968;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;S4;I;3;BARUERI;SP;09/2017;428;204.119;0;0;0;0;204.546;0;-15.038;-161.344;0;-3.724;-180.105;24.441;0;0;-2;-6.178;-1.878;0;1.372;-241;-6.927;17.514;1.228;18.742;-8.323;0;10.419;0
PORTO SEGURO;51444;n1;S4;C;2;SAO PAULO;SP;09/2017;200.434;0;5.444;-7.316;0;0;198.562;-24.526;-1.242;0;0;-89.537;-115.305;83.257;80.092;35.592;-8.324;-72.989;-16.066;0;19.514;-69.125;-31.305;51.952;0;51.952;-22.638;-851;28.462;0
CCB;32119;b1;S3;C;3;SAO PAULO;SP;09/2017;343.691;8.982;181.683;-341.687;4.847;32;197.549;-190.145;-440.754;-4.842;0;-30.501;-666.242;-468.693;14.494;1.355;-67.966;-41.785;-6.583;257;640.484;-84.409;455.847;-12.846;3.926;-8.920;23.917;0;14.997;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;09/2017;141.070;0;50.840;0;0;0;191.909;-56.923;-4.220;0;0;-28.417;-89.561;102.349;14.032;6.860;-26.434;-31.695;-134;0;213;-7.832;-44.990;57.359;-232;57.127;0;-2.792;54.336;0
MORGAN STANLEY;51413;b1;S3;C;3;SAO PAULO;SP;09/2017;0;0;212.470;-42.270;14.901;0;185.100;-111.367;0;0;0;0;-111.367;73.733;65.199;0;-71.716;-46.598;-10.589;0;6.940;-10.222;-66.986;6.747;101.415;108.163;-50.640;0;57.523;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;09/2017;122.248;0;58.815;0;0;0;181.064;-54.226;-23.194;0;0;-14.127;-91.548;89.516;3.140;414;-27.247;-18.853;-398;0;2.284;-2.834;-43.495;46.021;-596;45.426;-602;-2.447;42.376;0
HONDA;51396;b2;S4;C;3;SAO PAULO;SP;09/2017;195.521;0;4.274;-23.732;0;0;176.062;-70.380;0;0;0;-34.254;-104.634;71.429;0;16.765;-4.644;-32.188;-6.369;0;18.245;-8.827;-17.018;54.411;-2;54.409;-25.702;0;28.707;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;S4;I;1;ARACAJU;SE;09/2017;129.231;0;39.233;0;0;3.269;171.733;-63.194;-1.345;0;0;-13.141;-77.680;94.053;19.577;10.178;-39.656;-38.791;-8.763;154;4.333;-6.859;-59.827;34.226;854;35.080;-11.462;-2.024;21.594;-5.688
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;S3;I;2;BRASILIA;DF;09/2017;68.257;0;83.297;0;0;16.105;167.659;-99.080;0;0;0;-3.192;-102.272;65.387;0;1.165;-29.313;-8.114;-3.584;0;1.784;-10.353;-48.415;16.972;646;17.618;0;0;17.618;0
JOHN DEERE;50071;b1;S4;C;3;INDAIATUBA;SP;09/2017;164.649;0;2.418;213;0;0;167.280;-4.823;-50.095;0;0;-69.467;-124.385;42.894;9.982;67;-7.812;-4.930;-5.139;0;12.057;-7.349;-3.125;39.769;-117;39.652;-19.643;-1.162;18.847;0
SOFISA;31873;b1;S4;C;2;SAO PAULO;SP;09/2017;113.414;446;42.287;7.673;2.419;0;166.239;-80.277;-706;-421;0;-5.223;-86.627;79.611;327;7.231;-16.208;-22.646;-5.781;172;10.510;-15.869;-42.264;37.348;-39;37.309;-10.815;-3.441;23.053;-12.173
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;S3;I;1;BELO HORIZONTE;MG;09/2017;158.032;0;25.609;-19.294;0;0;164.347;-9.585;-66.932;0;-1.669;-60.045;-138.230;26.116;5.358;1.871;-27.139;-11.259;-4.594;-34;36.498;-25.062;-24.361;1.755;5.561;7.316;-5.155;0;2.161;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;09/2017;3.097;0;152.510;0;0;0;155.607;-152.510;0;0;0;0;-152.510;3.097;0;0;-5.128;50.446;0;0;69;-48.488;-3.101;-4;4;0;0;0;0;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;S4;I;3;PORTO ALEGRE;RS;09/2017;105.323;31.243;9.493;0;0;0;146.059;-1.021;-35.454;-24.859;0;-3.800;-65.134;80.925;0;68;-13.957;-14.980;-3.699;807;9.880;-9.866;-31.747;49.177;-162;49.015;-23.310;0;25.705;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;09/2017;4.644;0;133.641;0;0;61;138.346;-134.380;-5.306;0;0;-97;-139.782;-1.437;213;0;-4.246;-3.419;-44;0;9.027;-42;1.489;52;1;53;-53;0;0;0
BANCO FIDIS S/A;62237425;b2;S4;I;3;BETIM;MG;09/2017;121.749;0;10.596;738;0;0;133.083;-71.703;-215;-3;0;-19.407;-91.328;41.755;6.385;0;-4.532;-8.805;-3.014;0;19.546;-3.016;6.564;48.320;-16.470;31.850;-14.053;-324;17.473;0
XP INVESTIMENTOS;51994;n2;S4;C;2;RIO DE JANEIRO;RJ;09/2017;144;0;125.866;4.827;1.320;0;132.156;-20.459;-5.728;0;0;-139;-26.326;105.831;203.241;92.447;-32.236;-218.151;-30.652;0;6.882;-13.656;7.875;113.706;-1.012;112.694;-29.303;-48.108;35.282;0
INTERMEDIUM;51884;b1;S4;C;2;BELO HORIZONTE;MG;09/2017;106.451;0;21.348;2.712;189;0;130.699;-63.577;-716;0;0;-6.637;-70.930;59.769;3.450;2.348;-19.783;-27.417;-3.160;1.229;1.632;-2.740;-44.440;15.329;-2.826;12.503;-2.025;0;10.478;-6.154
BANCO VOLVO BRASIL S.A.;58017179;b2;S4;I;3;CURITIBA;PR;09/2017;109.785;10.973;8.879;0;0;0;129.637;-636;-43.814;-8.280;0;-27.360;-80.090;49.546;0;1.248;-9.608;-14.794;-2.777;1.093;6.180;-1.454;-20.111;29.436;-717;28.719;-12.237;-1.063;15.418;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;09/2017;3.234;0;123.964;0;0;0;127.198;-119.863;-4.032;0;0;240;-123.655;3.543;92;0;-6.888;-3.629;-9;6.239;10.961;-1.934;4.833;8.376;4;8.379;-18;-291;8.071;0
BANCO CBSS S.A.;27098060;b2;S4;I;3;BARUERI;SP;09/2017;122.865;0;3.601;0;0;0;126.465;-14.365;0;0;-20;-47.968;-62.352;64.114;4.593;11.339;-5.577;-58.781;-6.839;0;17.395;-31.096;-68.966;-4.852;0;-4.852;2.814;-551;-2.589;0
PINE;50304;b1;S3;C;2;SAO PAULO;SP;09/2017;99.410;0;10.441;15.351;0;0;125.202;-143.428;-4.760;0;-9.367;-316.822;-474.377;-349.175;18.239;169;-23.334;-25.554;-4.043;239;28.007;-40.524;-46.801;-395.975;2.239;-393.737;154.015;-4.437;-244.159;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;S3;I;3;SAO PAULO;SP;09/2017;45.296;0;64.965;-15.425;26.536;0;121.372;-48.567;-27.459;0;0;3.315;-72.711;48.661;28.663;579;-31.176;-21.919;-4.126;-48;56.234;-52.053;-23.846;24.815;20;24.835;-11.227;0;13.608;0
BANCO TRIANGULO S.A.;17351180;b1;S4;I;2;UBERLANDIA;MG;09/2017;107.949;0;12.956;0;0;0;120.905;-27.062;-3.329;0;0;-38.733;-69.124;51.781;8.085;25.973;-29.783;-45.173;-7.161;4.612;24.124;-9.325;-28.647;23.133;-3.802;19.332;1.834;-4.068;17.098;-7.710
BOCOM;52003;b1;S4;C;3;SALVADOR;BA;09/2017;70.689;0;50.137;-1.770;0;0;119.056;-76.493;-17.294;0;-2.025;-16.422;-112.234;6.822;8.803;1.214;-20.823;-13.980;-8.975;1.064;47.865;-19.468;-4.299;2.523;0;2.523;-5.715;-1.259;-4.451;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;09/2017;37;0;116.544;0;0;0;116.582;-113.235;0;0;0;0;-113.235;3.346;0;0;-980;-586;-6;3.985;239;-1.199;1.454;4.800;0;4.800;0;0;4.800;0
CREDIT AGRICOLE;51066;b1;S3;C;3;SAO PAULO;SP;09/2017;55.464;0;62.625;-33.730;31.338;0;115.697;-23.651;-8.325;0;0;223;-31.753;83.944;10.984;70;-20.429;-9.932;-3.275;-41;50.623;-93.548;-65.549;18.395;32;18.428;-9.964;0;8.464;0
