Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
HSBC;51152;b1;;C;3;CURITIBA;PR;12/2001;921.449;2.826.492;6.410.667;6.238.619;-436.805;5.801.814;4.003;266.701;115.499;-3.939;382.265;4.003.427;1.167.488;1.032.190;22.545.792;115.499;22.430.293
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;12/2001;418.778;2.983.309;4.376.194;8.000.987;-153.497;7.847.490;19.295;297.121;52.936;-36.504;332.848;5.159.171;983.134;195.083;22.296.008;52.936;22.243.072
BANCO NOSSA CAIXA S.A.;43073394;b1;;I;1;SAO PAULO;SP;12/2001;59.094;80.199;16.329.143;2.945.562;-325.452;2.620.109;0;0;0;0;0;1.100.279;1.675.676;302.716;22.167.216;0;22.167.216
SUDAMERIS;31330;b1;;C;3;SAO PAULO;SP;12/2001;144.795;1.757.976;6.023.403;6.025.717;-514.649;5.511.068;52.979;806.333;324.520;-60.369;1.123.463;3.665.091;500.416;521.415;19.247.628;324.520;18.923.108
BBA-CREDITANSTALT;50012;b1;;C;2;SAO PAULO;SP;12/2001;36.462;1.293.051;4.915.911;5.677.355;-107.255;5.570.100;3.780;245.964;158.106;-5.203;402.647;3.320.333;59.071;380.189;15.977.763;158.106;15.819.657
BILBAO VIZCAYA;50452;b1;;C;3;SALVADOR;BA;12/2001;273.668;2.087.710;4.130.384;4.256.789;-122.734;4.134.055;3.741;206.554;53.498;-4.169;259.625;996.943;198.750;545.659;12.626.794;53.498;12.573.295
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;12/2001;4.688;1.061.948;7.853.657;1.320.196;-20.645;1.299.550;17.373;151.748;61.825;-16.972;213.974;1.329.075;43.337;21.460;11.827.690;61.825;11.765.865
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;12/2001;18.301;2.539.557;2.794.374;6.256.615;-2.115.478;4.141.137;0;0;0;0;0;706.887;117.785;145.454;10.463.496;0;10.463.496
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;12/2001;96.539;483.439;4.807.758;3.309.960;-594.447;2.715.513;405;72.019;25.459;-2.487;95.396;255.796;381.564;153.515;8.989.520;25.459;8.964.061
LLOYDS;20121;b1;;C;3;SAO PAULO;SP;12/2001;11.036;721.461;4.489.567;2.810.676;-251.590;2.559.086;7.595;130.310;70.036;-15.214;192.727;774.580;29.100;67.256;8.844.813;70.036;8.774.777
MERCANTIL SP;20145;b1;;C;2;SAO PAULO;SP;12/2001;64.844;1.443.845;1.015.369;3.134.461;-137.050;2.997.411;3.964;217.018;66.887;-4.498;283.371;1.103.855;584.887;814.293;8.307.875;66.887;8.240.988
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;12/2001;178.620;1.813.329;3.185.834;430.527;-1.295;429.232;0;0;0;0;0;1.735.741;311;60.291;7.403.358;0;7.403.358
BANK OF AMERICA;50146;b1;;C;3;SAO PAULO;SP;12/2001;16.634;1.848.850;1.687.215;120.462;-2.851;117.610;0;0;0;0;0;3.131.932;1.044;61.962;6.865.248;0;6.865.248
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;12/2001;32.582;392.741;1.138.815;1.136.016;-3.119;1.132.897;0;0;0;0;0;4.054.315;1.047;87.299;6.839.697;0;6.839.697
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;12/2001;30.125;1.346.156;3.218.076;79.152;-90;79.062;0;-886;0;0;-886;2.012.851;33.279;104.776;6.823.439;0;6.823.439
BANCO SANTOS S.A.;58257619;b1;;I;2;SAO PAULO;SP;12/2001;2.757;1.727.021;2.317.088;1.377.041;-19.227;1.357.813;0;0;0;0;0;190.746;9.351;201.693;5.806.469;0;5.806.469
FIAT;30692;b2;;I;3;SAO PAULO;SP;12/2001;6.889;112.170;378.136;3.526.159;-83.266;3.442.893;4.202;256.334;135.473;-10.066;385.943;175.641;6.190;299.328;4.807.191;135.473;4.671.717
ALFA;51293;b1;;C;2;SAO PAULO;SP;12/2001;3.152;713.657;432.723;2.606.684;-19.333;2.587.351;4.701;258.027;83.640;-7.580;338.788;322.477;23.285;183.355;4.604.789;83.640;4.521.149
PACTUAL;49944;b1;;C;2;RIO DE JANEIRO;RJ;12/2001;287.143;430.014;3.206.812;21.637;-997;20.641;115;1.538;1.311;-473;2.491;489.533;4.214;40.158;4.481.005;1.311;4.479.694
FIBRA;49951;b1;;C;2;SAO PAULO;SP;12/2001;3.666;2.159.180;1.007.111;404.681;-13.433;391.248;14.910;37.776;34.598;-2.960;84.324;327.028;15.375;174.879;4.162.811;34.598;4.128.213
RURAL;31244;b1;;C;2;RIO DE JANEIRO;RJ;12/2001;53.230;281.928;421.700;2.159.928;-59.341;2.100.586;4.206;81.587;13.687;-15.107;84.374;393.080;122.103;148.172;3.605.173;13.687;3.591.486
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;12/2001;54.613;867.570;1.545.188;654.335;-44.075;610.260;0;0;0;0;0;300.184;55.609;69.609;3.503.033;0;3.503.033
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;12/2001;13.973;1.080.209;171.485;1.685.422;-134.828;1.550.594;868;77.153;30.552;-1.710;106.864;257.824;147.466;173.962;3.502.377;30.552;3.471.825
VOLKSWAGEN;30764;b2;;C;3;SAO PAULO;SP;12/2001;8.869;16.983;49.135;2.395.004;-75.203;2.319.800;19.724;845.526;404.191;-25.082;1.244.359;119.715;13.169;103.537;3.875.567;404.191;3.471.376
BNL;30513;b1;;C;3;SAO PAULO;SP;12/2001;4.485;554.039;1.015.553;1.259.689;-20.544;1.239.144;0;0;0;0;0;469.357;19.196;42.037;3.343.812;0;3.343.812
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;12/2001;4.865;140.585;842.784;1.628.430;-6.607;1.621.823;0;0;0;0;0;514.407;28.303;129.744;3.282.509;0;3.282.509
BANCO BANQUE NATIONALE DE PARIS BRASIL S.A.;1522368;b1;;I;3;SAO PAULO;SP;12/2001;78.464;618.205;792.032;338.829;-9.277;329.552;0;0;0;0;0;1.199.634;3.770;20.973;3.042.631;0;3.042.631
PROSPER;50414;b1;;C;2;RIO DE JANEIRO;RJ;12/2001;460;1.799.013;1.116.431;46.767;-1.470;45.298;0;0;0;0;0;19.875;171;40.995;3.022.242;0;3.022.242
GM;30795;b2;;C;3;SAO PAULO;SP;12/2001;1.392;33.260;0;2.326.524;-41.341;2.285.183;2.384;230.910;159.164;-4.402;388.056;232.215;45.707;65.187;3.051.001;159.164;2.891.837
EUROPEU;32078;b1;;C;3;SAO PAULO;SP;12/2001;2.579;773.570;1.340.872;178.331;-25.025;153.305;0;0;0;0;0;447.178;38.265;6.335;2.762.104;0;2.762.104
DRESDNER;51059;b1;;C;3;SAO PAULO;SP;12/2001;4.893;232.851;701.983;731.022;-2.900;728.123;0;0;0;0;0;766.556;12.700;31.850;2.478.957;0;2.478.957
BMC;30276;b1;;C;2;SAO PAULO;SP;12/2001;1.826;1.136.429;147.822;734.805;-32.924;701.881;675;25.165;10.489;-709;35.620;126.473;62.030;41.661;2.253.743;10.489;2.243.255
BANCOCIDADE;30104;b2;;C;2;SAO PAULO;SP;12/2001;23.158;499.870;527.588;643.108;-17.666;625.442;3.300;83.804;27.844;-2.158;112.789;240.606;67.523;43.533;2.140.509;27.844;2.112.665
BIC;32119;b1;;C;2;SAO PAULO;SP;12/2001;9.168;391.613;295.693;1.128.874;-56.523;1.072.351;549;12.382;3.998;-558;16.371;219.458;57.772;38.217;2.100.643;3.998;2.096.645
BRASCAN;50885;b1;;C;3;RIO DE JANEIRO;RJ;12/2001;2.830;119.010;764.401;406.536;-3.699;402.837;0;0;0;0;0;536.148;175.011;35.313;2.035.550;0;2.035.550
BANESTES;30159;b1;;C;1;VITORIA;ES;12/2001;38.131;10.925;727.044;596.905;-54.552;542.353;133;40.151;19.951;-585;59.649;198.974;400.961;65.179;2.043.217;19.951;2.023.266
ING;51073;b1;;C;3;SAO PAULO;SP;12/2001;2.283;874.863;693.571;149.488;-2.585;146.903;0;0;0;0;0;220.950;292;20.271;1.959.132;0;1.959.132
FORD;51176;b2;;C;3;SAO PAULO;SP;12/2001;27.036;9.536;31.874;1.389.629;-64.816;1.324.814;3.659;267.034;108.063;-5.150;373.606;268.092;23.203;2.367;2.060.529;108.063;1.952.466
BANCO DE TOKYO-MITSUBISHI BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;12/2001;48.430;350.557;194.144;510.913;-1.465;509.447;0;0;0;0;0;778.616;8.397;17.471;1.907.063;0;1.907.063
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;12/2001;771;218.351;236.363;1.394.529;-142.508;1.252.021;333;242;0;-333;242;52.920;7.464;3.526;1.771.658;0;1.771.658
BANCO DO ESTADO DE SANTA CATARINA S.A.;83876003;b1;;I;1;FLORIANOPOLIS;SC;12/2001;24.711;83.478;1.097.667;200.635;-69.804;130.831;0;0;0;0;0;103.183;124.697;104.970;1.669.537;0;1.669.537
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;12/2001;8.860;523.180;455.137;419.538;-5.403;414.136;0;0;0;0;0;238.006;652;1.540;1.641.512;0;1.641.512
IBM BRASIL LEASING ARRENDAMENTO MERCANTIL S/A;34270520;n1;;I;3;BARUERI;SP;12/2001;2.588;15.175;612.540;0;0;0;36.710;842.122;39.603;-40.296;878.139;112.591;96;3.368;1.624.497;39.603;1.584.894
SS;31323;b1;;C;2;SAO PAULO;SP;12/2001;3.814;75.255;98.582;895.431;-45.895;849.536;2.307;256.223;123.739;-8.729;373.540;89.745;124.704;78.304;1.693.481;123.739;1.569.741
DAIMLERCHRYSLER;51262;b2;;C;3;SAO PAULO;SP;12/2001;4.606;0;7.966;754.074;-40.013;714.061;19.032;716.660;235.536;-94.646;876.582;116.461;5.706;25.561;1.750.944;235.536;1.515.408
BBM;30207;b1;;C;2;SALVADOR;BA;12/2001;9.299;372.661;437.151;280.478;-28.405;252.073;172;7.822;5.644;-210;13.428;242.241;1.180;184.305;1.512.339;5.644;1.506.695
BRB;31976;b1;;C;1;BRASILIA;DF;12/2001;72.042;55.730;155.091;749.273;-61.604;687.669;0;-16;0;0;-16;163.472;183.240;90.590;1.407.818;0;1.407.818
BANCO DO ESTADO DE GOIAS S.A.;1540541;b1;;I;2;GOIANIA;GO;12/2001;35.629;32.513;704.173;234.521;-8.285;226.236;0;0;0;0;0;191.533;86.662;37.819;1.314.566;0;1.314.566
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;12/2001;21.433;18.900;655.233;348.489;-972;347.517;0;0;0;0;0;197.865;3.839;3.519;1.248.306;0;1.248.306
BARCLAYS GALI;51217;b1;;C;3;SAO PAULO;SP;12/2001;23.311;320.046;429.574;320.705;-106.480;214.226;0;0;0;0;0;121.480;31.848;22.973;1.163.458;0;1.163.458
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;12/2001;101;202.624;85.452;624.899;-71.653;553.246;0;0;0;0;0;16.365;275.594;4.446;1.137.828;0;1.137.828
BEC;30214;b1;;C;1;FORTALEZA;CE;12/2001;30.718;447.874;373.375;126.997;-3.706;123.291;0;0;0;0;0;29.075;53.751;17.844;1.075.928;0;1.075.928
CACIQUE;51121;b1;;I;2;SAO PAULO;SP;12/2001;14.234;327.927;265.216;405.557;-19.318;386.239;0;0;0;0;0;21.684;2.329;20.669;1.038.296;0;1.038.296
PINE;50304;b1;;C;2;SAO PAULO;SP;12/2001;2.039;11.021;336.494;541.580;-2.104;539.476;0;0;0;0;0;101.863;3.064;14.026;1.007.983;0;1.007.983
BANCO COOPERATIVO SICREDI S.A. - BANSICREDI;1181521;b1;;I;2;PORTO ALEGRE;RS;12/2001;2.900;561.910;51.249;345.326;-1.058;344.268;0;0;0;0;0;4.886;15.985;14.485;995.682;0;995.682
BMG;30290;b1;;C;2;BELO HORIZONTE;MG;12/2001;4.855;84.748;78.404;537.860;-21.549;516.310;2.905;70.448;53.409;-15.573;111.188;117.260;9.753;76.242;998.761;53.409;945.352
ELITE - CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA;28048783;n2;;I;2;RIO DE JANEIRO;RJ;12/2001;315;826.001;93.855;0;0;0;0;0;0;0;0;7.445;0;5.304;932.920;0;932.920
BANCO BVA S.A.;32254138;b1;;I;2;RIO DE JANEIRO;RJ;12/2001;319;1.657;442.517;454.268;-17.646;436.622;0;0;0;0;0;19.341;1.372;14.074;915.902;0;915.902
BANCO NEW HOLLAND BRASIL S.A.;2992446;b2;;I;3;CURITIBA;PR;12/2001;2.266;6.497;25.633;874.069;-21.345;852.724;15;3.539;966;-49;4.471;15.895;84;563;908.133;966;907.167
INTER AMEX;51145;b1;;C;2;SAO PAULO;SP;12/2001;7.986;137.258;181.991;340.581;-21.417;319.164;3.321;82.611;12.115;-904;97.143;115.153;1.372;57.105;917.173;12.115;905.058
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;12/2001;2.045;203.644;301.525;260.482;-10.804;249.678;0;0;0;0;0;62.776;4.180;58.170;882.018;0;882.018
SOFISA;31873;b1;;C;2;SAO PAULO;SP;12/2001;4.629;21.534;257.613;411.523;-4.144;407.379;248;34.990;18.094;-471;52.860;17.267;93.645;28.568;883.495;18.094;865.402
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.;38486817;b4;;I;1;BELO HORIZONTE;MG;12/2001;1.218;145.943;189.015;401.157;-35.466;365.692;0;0;0;0;0;75.409;193;18.675;796.145;0;796.145
BESC S/A - CREDITO IMOBILIARIO;83725150;n1;;I;1;FLORIANOPOLIS;SC;12/2001;246;86.811;0;136.260;-19.404;116.856;0;0;0;0;0;100.034;450.904;1.280;756.131;0;756.131
BANCO ZOGBI S.A.;61535100;b1;;I;2;SAO PAULO;SP;12/2001;6.272;52.780;90.476;560.467;-93.726;466.741;0;0;0;0;0;46.223;9.602;67.262;739.356;0;739.356
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;12/2001;1.501;93.954;232.967;378.482;-67.745;310.737;0;0;0;0;0;64.023;808;6.838;710.828;0;710.828
BANCO DO ESTADO DO MARANHAO S.A. - BEM;6271464;b1;;I;1;SAO LUIS;MA;12/2001;35.323;15.145;424.639;80.134;-6.561;73.573;0;0;0;0;0;44.439;78.686;23.644;695.450;0;695.450
CRUZEIRO DO SUL;50720;b1;;C;2;SAO PAULO;SP;12/2001;673;6.841;466.750;160.279;-13.333;146.946;0;0;0;0;0;30.620;3.353;31.617;686.801;0;686.801
BANCO GE CAPITAL S.A.;62421979;b1;;I;3;SAO PAULO;SP;12/2001;509;4.500;212.810;274.273;-32.275;241.998;14.474;172.696;3.427;-3.425;187.172;24.683;4.476;10.319;686.467;3.427;683.040
PEBB;31158;b1;;C;2;RIO DE JANEIRO;RJ;12/2001;921;7.999;611.921;4.758;-252;4.506;0;0;0;0;0;31.619;3.730;12.096;672.792;0;672.792
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;12/2001;4.637;184.015;200.141;159.039;-18.456;140.583;0;0;0;0;0;32.415;73.192;35.391;670.374;0;670.374
BANCO JOHN DEERE S.A.;91884981;b1;;I;3;PORTO ALEGRE;RS;12/2001;45;17.834;68.319;580.143;-15.979;564.164;0;0;0;0;0;9.739;903;1.308;662.311;0;662.311
BADESC-AGENCIA CATARINENSE DE FOMENTO S.A.;82937293;n1;;I;1;FLORIANOPOLIS;SC;12/2001;2.201;19.536;174.650;506.930;-57.598;449.332;0;0;0;0;0;2.883;5.376;3.490;657.468;0;657.468
SUL AMERICA;50108;b2;;C;2;SAO PAULO;SP;12/2001;2.725;80.054;382.630;3.995;0;3.995;0;0;0;0;0;80.797;18.430;64.507;633.139;0;633.139
BANCO INVESTCRED S.A.;61182408;b1;;I;2;RIO DE JANEIRO;RJ;12/2001;155;13.196;73.126;566.990;-76.649;490.341;0;0;0;0;0;38.081;0;17.795;632.694;0;632.694
ECONOMIA CREDITO IMOBILIARIO S.A.-ECONOMISA;17441197;n1;;I;2;BELO HORIZONTE;MG;12/2001;237;0;1.493;67.978;-13.355;54.623;0;0;0;0;0;28.721;539.351;2.408;626.833;0;626.833
BANCO COOPERATIVO DO BRASIL S.A.;2038232;b1;;I;2;BRASILIA;DF;12/2001;6.612;128.447;209.054;229.853;-570;229.283;0;0;0;0;0;19.077;1.408;9.347;603.227;0;603.227
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;12/2001;675;35.854;212.850;55.339;-42;55.297;0;-1.110;0;0;-1.110;276.695;857;12.026;593.145;0;593.145
TIME - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;58232208;n2;;I;2;RIO DE JANEIRO;RJ;12/2001;6;580.360;25;0;0;0;0;0;0;0;0;206;1;339;580.936;0;580.936
FIAT LEASING S/A ARRENDAMENTO MERCANTIL;61190658;n1;;I;3;BARUERI;SP;12/2001;844;275.863;345;0;0;0;4.202;256.334;135.473;-10.066;385.943;40.102;0;5.968;709.066;135.473;573.593
BANCO COMERCIAL URUGUAI S.A.;74828799;b1;;I;3;PORTO ALEGRE;RS;12/2001;6.903;6.064;205.317;280.360;-5.165;275.195;166;18.167;4.528;-365;22.496;40.261;4.544;8.788;569.567;4.528;565.039
BANCO DO ESTADO DO AMAZONAS S.A.;4562120;b1;;I;1;MANAUS;AM;12/2001;15.771;0;232.916;201.905;-5.351;196.554;0;0;0;0;0;12.731;84.712;17.124;559.808;0;559.808
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;12/2001;10.432;14.027;210.117;90.545;-16.943;73.602;0;0;0;0;0;5.062;184.987;37.477;535.703;0;535.703
COOPERATIVA CENTRAL DE CREDITO DO RIO GRANDE DO SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;12/2001;70;310.923;154.500;13.136;0;13.136;0;0;0;0;0;504;43.084;10.628;532.845;0;532.845
SCHAHIN;50191;b1;;C;2;SAO PAULO;SP;12/2001;5.558;13.531;146.893;269.310;-12.733;256.577;0;90;6;-2;95;26.457;10.909;26.253;486.274;6;486.267
ARBI;31677;b1;;C;2;RIO DE JANEIRO;RJ;12/2001;118;0;455.051;6.984;-18;6.965;0;0;0;0;0;1.860;677;20.798;485.470;0;485.470
BANCO ABB S.A.;4095983;b2;;I;3;SAO PAULO;SP;12/2001;480;163.999;235.016;0;0;0;0;0;0;0;0;82.379;0;28;481.902;0;481.902
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;12/2001;8.605;42.036;185.082;207.723;-6.794;200.929;0;0;0;0;0;24.523;10;697;461.882;0;461.882
FATOR;50122;b1;;C;2;SAO PAULO;SP;12/2001;2.442;57.985;327.666;0;0;0;0;0;0;0;0;37.340;682;21.889;448.004;0;448.004
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;12/2001;1.644;8.735;69.985;213.337;-4.275;209.062;213;20.139;3.471;-809;23.012;34.873;7.311;60.156;414.778;3.471;411.308
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;12/2001;86;1.416;78.664;263.994;-8.479;255.515;0;0;0;0;0;15.969;7.350;17.544;376.544;0;376.544
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;12/2001;221;22.722;348.180;0;0;0;0;0;0;0;0;3;330;534;371.990;0;371.990
CREDIT LYONNAIS;51066;b1;;C;3;SAO PAULO;SP;12/2001;7.152;95.753;203.422;3.928;0;3.928;0;0;0;0;0;31.470;382;12.476;354.585;0;354.585
MERRILL LYNCH;51255;b1;;C;3;SAO PAULO;SP;12/2001;2.857;82.057;115.632;0;0;0;0;0;0;0;0;121.947;80;22.210;344.782;0;344.782
HEWLETT-PACKARD ARRENDAMENTO MERCANTIL S.A.;2663739;n1;;I;3;BARUERI;SP;12/2001;2.603;0;76.348;0;0;0;5.326;229.048;24.223;-8.047;250.550;12.587;94;1.136;343.318;24.223;319.094
AGENDA CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA;271457;n2;;I;2;RIO DE JANEIRO;RJ;12/2001;81;291.739;3.610;0;0;0;0;0;0;0;0;4.110;4;3.485;303.029;0;303.029
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;12/2001;802;5.688;95.499;155.889;-10.820;145.068;0;0;0;0;0;32.254;5.007;13.733;298.051;0;298.051
QUANTIA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;68726611;n2;;I;2;SAO PAULO;SP;12/2001;10;290.289;0;0;0;0;0;0;0;0;0;310;0;568;291.177;0;291.177
VOLVO;50933;b2;;C;3;CURITIBA;PR;12/2001;2.061;13.956;1.092;215.471;-4.840;210.631;122;53.656;7.762;-417;61.123;5.906;302;950;296.020;7.762;288.258
PRIMUS;20255;b1;;C;3;RIO DE JANEIRO;RJ;12/2001;5.647;135;195.656;189;0;189;0;0;0;0;0;30.762;22.043;20.327;274.760;0;274.760
OPPORTUNITY;51107;b1;;C;2;RIO DE JANEIRO;RJ;12/2001;535;171.490;3.503;0;0;0;0;0;0;0;0;62.894;109;29.390;267.921;0;267.921
BANCO BRJ S.A.;27937333;b2;;I;2;RIO DE JANEIRO;RJ;12/2001;55;265;0;121.080;-3.941;117.140;0;0;0;0;0;14.235;125.492;6.293;263.480;0;263.480
STOCK;50201;b1;;C;2;RIO DE JANEIRO;RJ;12/2001;1.750;2.835;52.273;87.659;-8.311;79.348;0;0;0;0;0;91.831;2.178;25.897;256.111;0;256.111
OBJETIVA - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LT;30456180;n2;;I;2;RIO DE JANEIRO;RJ;12/2001;793;244.409;0;0;0;0;0;0;0;0;0;7;0;218;245.427;0;245.427
HABITASUL - CREDITO IMOBILIARIO S/A;92859800;n1;;I;2;PORTO ALEGRE;RS;12/2001;171;0;1.621;145.339;-4.403;140.936;0;0;0;0;0;31.503;65.725;2.852;242.808;0;242.808
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;12/2001;1.272;0;0;185.190;-2.400;182.790;240;46.619;30.551;-753;76.658;3.823;177;871;265.591;30.551;235.040
SOLIDEZ CORRETORA DE CAMBIO, TITULOS E VALORES MOBIL. LTDA.;96477906;n2;;I;2;SAO PAULO;SP;12/2001;81;28.710;188.714;0;0;0;0;0;0;0;0;5.669;1;11.133;234.308;0;234.308
TOYOTA;51334;b2;;C;3;SAO PAULO;SP;12/2001;221;500;39.478;132.203;-1.558;130.645;275;37.131;20.091;-308;57.189;6.935;2.675;5.680;243.323;20.091;223.232
IBIBANK S.A. - BANCO MULTIPLO;4184779;b1;;I;3;BARUERI;SP;12/2001;687;0;136.691;56.360;-3.569;52.790;0;0;0;0;0;22.234;685;6.971;220.058;0;220.058
DC CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.;33806647;n2;;I;2;RIO DE JANEIRO;RJ;12/2001;94;18.471;15.311;0;0;0;0;0;0;0;0;172.148;7;11.431;217.462;0;217.462
TRADICAO S/A CREDITO IMOBILIARIO;15213192;n1;;I;2;SALVADOR;BA;12/2001;128;0;53;206.565;-67.261;139.304;0;0;0;0;0;4.805;69.831;57;214.177;0;214.177
