Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;;8;SAO PAULO;SP;06/2014;13.487.120;940;35.609;79.839;112.091;39.606;2;0;268.087;16.324;467.004;679.641;531.344;30.274;68;0;1.724.655;0;0;0;0;0;0;0;0;2.018;1.799.083;627.864;0;0;0;0;2.428.965;0;0;0;0;0;0;0;0;896;71.921;5.738;18.436;4.154;0;0;101.146;63.172;1.001.100;2.529.111;4.022.595;1.286.938;61.350;0;8.964.267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BTG PACTUAL;49.944;b1;C;2;;199;RIO DE JANEIRO;RJ;06/2014;12.990.606;6.620;542.045;2.980.447;1.056.932;295.561;251;0;4.881.856;0;0;0;0;0;0;0;0;0;11.250;38.624;0;0;0;0;49.875;0;212.641;263.699;280.719;92.848;72.095;249;922.250;91.984;218.660;1.156.668;1.173.797;199.897;0;0;2.841.006;39.492;16.326;2.099;3.032;16.300;0;0;77.249;0;3.035;6.838;21.742;67.624;372.435;875.107;1.346.782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.871.589
CITIBANK;30.403;b1;C;3;;199;SAO PAULO;SP;06/2014;11.227.271;44.124;1.255.802;873.603;648.828;137.449;1.429;0;2.961.235;472;36.061;90.162;110.204;1.523;0;0;238.421;7.630;366.135;108.018;0;0;0;0;481.783;7.771;1.706.415;434.486;15.653;0;0;0;2.164.325;39.538;1.024.071;1.610.652;949.374;55.560;0;0;3.679.195;26.485;118.722;30.299;83;0;0;0;175.588;496;20.477;57.004;164.051;28.797;0;0;270.825;0;212.907;992.624;50.368;0;0;0;1.255.899;0;0;0;0;0;0;0;0;0
ABC-BRASIL;41.856;b1;C;3;;199;SAO PAULO;SP;06/2014;10.114.130;0;0;0;0;0;0;0;0;0;54;0;24.797;0;0;0;24.851;5.405;155.938;43.498;0;0;0;0;204.841;791;322.216;40.716;0;0;0;0;363.724;6.201;346.779;839.787;461.369;50.138;0;0;1.704.275;8.966;997.124;1.500.885;1.123.478;125.452;14.218;58;3.770.183;3.701;125.719;372.975;671.169;264.869;190.562;0;1.628.995;0;99.533;182.552;173.470;31.835;14.689;0;502.081;0;0;0;0;0;0;0;0;1.915.181
MERCEDES-BENZ;51.262;b2;C;3;;198;SAO PAULO;SP;06/2014;10.003.228;4.412;39.240;66.686;108.321;37.736;849;0;257.245;10.674;106.285;260.641;373.218;48.440;165;0;799.423;0;0;0;0;0;0;0;0;49.389;1.469.864;57.738;0;0;0;0;1.576.991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.841;759.470;1.970.432;3.196.999;1.182.901;232.927;0;7.369.569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BIC;32.119;b1;C;2;;199;SAO PAULO;SP;06/2014;9.122.378;112.196;1.696.819;1.807.217;1.336.866;229.808;41.167;0;5.224.074;10.102;129.635;215.400;177.343;18.854;0;0;551.335;2.570;404.292;192.246;0;0;0;0;599.108;452;11.931;3.874;0;0;0;0;16.256;781;661.610;1.031.736;84.892;9.094;1.906;0;1.790.018;39.351;61.545;118.713;131.869;127.704;46.601;0;525.783;0;0;0;0;0;0;0;0;0;49.551;1.183;287;0;0;0;51.020;0;0;0;0;0;0;0;0;364.784
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;;8;FORTALEZA;CE;06/2014;7.835.652;37.335;266.090;545.944;611.485;76.295;12.480;74.607;1.624.236;21.608;90.167;228.345;202.658;99.485;209.963;154;852.379;27.474;96.151;192.348;1.027;0;0;0;316.999;6.451;42.104;3.682;0;1;0;0;52.238;0;0;0;0;0;0;0;0;125.831;17.994;45.254;130.419;79.149;230.858;86.612;716.117;21.025;214.311;695.000;604.457;579.248;1.549.865;339.911;4.003.818;65.963;44.243;11.411;12.586;15.793;119.869;0;269.865;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;;5;PORTO ALEGRE;RS;06/2014;7.639.256;0;65;3;2.942;4.380;5.816;0;13.206;11.161;8.183;69.593;210.123;73.212;69.925;0;442.198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;1.098;2.857;5.936;5.288;14.437;0;29.645;7.993;170.091;493.809;1.154.401;905.319;1.193.883;28.373;3.953.868;691;213.656;307.106;928.163;727.145;1.023.391;186;3.200.339;0;0;0;0;0;0;0;0;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;;11;PORTO ALEGRE;RS;06/2014;6.738.152;0;1.960;83.151;0;0;0;0;85.112;84;2.804;7.258;11.463;2.111;0;0;23.720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36.029;17.852;0;0;0;0;53.881;0;152.392;654.399;307.210;56.674;119.836;2;1.290.513;12;21.477;69.821;166.925;136.573;161.307;0;556.116;0;1.836.298;2.447.471;424.609;15.766;4.666;0;4.728.811;0;0;0;0;0;0;0;0;0
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;06/2014;5.861.263;22.680;557.688;1.010.442;672.616;207.804;37.167;0;2.508.398;0;0;0;0;0;0;0;0;0;0;8.783;114;0;0;0;8.896;0;0;0;0;0;0;0;0;0;540.303;473.503;212.505;5.413;0;0;1.231.724;1.138;26.243;90.606;100.314;46.640;26.993;0;291.934;637;72.774;286.492;326.388;112.505;112.615;0;911.411;0;15.460;87.714;49.674;4.920;810;0;158.578;0;0;0;0;0;0;0;0;750.322
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;06/2014;5.846.960;0;5.806;12.761;10.538;2.025;5.029;0;36.159;10;5.607;16.125;32.086;12.361;24;0;66.214;0;0;0;0;0;0;20;20;0;125;0;0;0;0;0;125;0;0;0;0;0;0;0;0;4.428;124.577;220.188;189.121;32.154;3.622;0;574.090;29;7.620;23.482;59.959;57.384;33.920;0;182.394;0;1.026.624;2.428.783;1.212.781;223.499;96.273;0;4.987.958;0;0;0;0;0;0;0;0;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;06/2014;5.014.316;4.023;54.097;157.604;24.867;7.481;0;0;248.072;4.035;13.042;26.817;25.564;1.481;0;0;70.939;0;0;0;0;0;0;0;0;153;1.003.081;2.404.197;93.720;0;0;0;3.501.151;0;0;0;0;0;0;0;0;65;140.598;0;0;0;0;0;140.663;21.259;111.768;286.373;489.417;144.673;0;0;1.053.490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;;8;SAO PAULO;SP;06/2014;4.844.021;0;37.516;61.284;105.965;47.857;7.143;0;259.765;0;0;0;0;0;0;0;0;0;0;32.341;0;0;0;0;32.341;0;348;8.329;0;0;0;0;8.677;7.469;1.090.951;1.632.177;630.080;356.272;81.401;0;3.798.351;0;15.508;31.065;26.365;118.408;2.203;0;193.549;0;3.878;16.902;15.358;3.076;23;0;39.237;0;11.183;37.894;72.808;72.516;61.581;0;255.982;0;0;0;0;0;0;0;0;256.120
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;06/2014;4.559.034;17.669;451.701;671.836;389.892;7.685;0;0;1.538.783;1.748;145.379;322.001;272.669;20.674;0;0;762.471;0;108.632;97.573;0;0;0;0;206.204;524;459.448;259.800;0;0;0;0;719.772;0;78.170;79.290;0;0;0;0;157.461;13;1.511;4.101;8.273;5.277;1.525;0;20.700;329;123.707;287.729;479.205;157.109;102.774;0;1.150.854;0;338;857;1.405;189;0;0;2.790;0;0;0;0;0;0;0;0;0
BANCO DAYCOVAL S.A.;62.232.889;b1;I;2;;8;SAO PAULO;SP;06/2014;4.541.284;52.906;538.926;813.158;575.058;37.774;4.124;0;2.021.947;348;1.766;3.932;4.364;698;0;0;11.110;14.505;842.006;393.576;1.960;0;0;0;1.252.047;3.897;140.925;10.485;1.457;0;0;0;156.765;17.940;177.218;364.534;21.309;1.325;0;0;582.327;20.104;27.385;81.317;88.035;2.301;0;0;219.143;114;35.938;86.101;126.399;35.323;3.041;0;286.917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.029
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;06/2014;4.519.737;12.956;130.673;241.426;491.601;35.206;109.771;0;1.021.633;3.524;34.065;68.569;203.107;149.501;69.220;0;527.986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100;209;178;11;17;0;516;6.378;106.333;499.297;791.805;582.404;825.069;0;2.811.285;0;7.298;40.650;50.868;20.398;39.102;0;158.316;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30.771;b1;C;3;;199;SAO PAULO;SP;06/2014;4.183.717;0;0;21.648;3.500;0;0;0;25.148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.351;115.243;108.796;139.669;67.740;0;447.799;5.453;168.918;103.788;460.460;278.625;9.809;3.609;1.030.663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.680.107
PAN;31.323;b1;C;2;;199;SAO PAULO;SP;06/2014;3.976.625;41.690;256.920;750.045;617.953;51.224;0;0;1.717.833;185.990;202.283;454.538;363.234;56.978;11.775;4.542;1.279.339;49;0;0;0;0;0;0;49;0;9.637;15.309;11.046;4.962;0;0;40.954;23.794;181.808;440.471;227.584;0;0;0;873.656;10.088;39.948;9.439;2.136;3.182;0;0;64.794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20.152;b1;C;2;;199;BELO HORIZONTE;MG;06/2014;3.629.177;69.153;434.189;507.503;489.985;58.313;344;0;1.559.487;1.654;8.888;17.600;14.859;1.194;0;0;44.195;69.849;920.197;58.212;0;0;0;0;1.048.258;13.272;102.124;3.248;0;0;0;0;118.645;0;46.089;24.190;0;0;0;0;70.279;33.613;46.303;94.985;222.561;77.384;11.313;68;486.227;0;0;0;0;0;0;0;0;0;10.687;12.855;447;72.465;136.963;0;233.416;0;17.048;29.240;21.946;436;0;0;68.670;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;06/2014;3.603.391;0;0;0;0;0;0;0;0;5.847;434.782;1.142.283;1.597.512;257.993;28.888;0;3.467.303;0;0;0;0;0;0;0;0;259;26.964;0;0;0;0;0;27.223;0;0;0;0;0;0;0;0;0;12.155;34.950;61.761;0;0;0;108.865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;06/2014;3.573.613;3.421;15.936;56.123;104.862;101.761;0;0;282.104;7.903;63.108;154.298;216.544;50.468;53;0;492.374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.658;250.617;674.814;1.227.251;478.519;141.277;0;2.799.136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;06/2014;3.501.063;1.307;1.178;1.550;1.737;525;0;0;6.298;6.066;53.759;114.398;125.797;17.680;365;0;318.065;0;0;0;0;0;0;0;0;0;504.629;121.819;0;0;0;0;626.448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.211;202.295;587.962;1.203.938;517.368;21.479;0;2.550.252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;06/2014;3.294.536;70.257;415.673;684.870;244.229;15.097;6.112;0;1.436.238;5.532;12.115;24.436;18.107;153;0;0;60.344;0;23.478;15.125;0;0;0;0;38.602;2.362;117.437;10.723;0;0;0;0;130.522;12.873;320.534;362.998;120.514;239;0;0;817.159;12.954;160.729;113.280;6.034;2.524;237;0;295.758;1.042;6.689;15.458;18.708;0;0;0;41.898;817;31.803;62.666;28.717;0;0;0;124.002;0;0;0;0;0;0;0;0;350.014
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;06/2014;3.115.024;33.265;1.069.528;382.565;0;0;0;0;1.485.359;3.763;24.184;59.171;76.274;8.740;3;0;172.134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.856;525.449;244.055;420.894;149.477;249;0;1.344.980;268;6.478;27.062;48.108;26.000;4.634;0;112.551;0;0;0;0;0;0;0;0;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;06/2014;2.867.013;13.521;410.873;557.001;328.515;21.185;5.673;0;1.336.769;0;275;742;172;0;0;0;1.190;1.331;27.712;2.437;0;0;0;0;31.480;690;211.403;4.919;1.454;71;0;0;218.538;2.678;206.902;349.544;113.990;905;0;0;674.020;6.696;63.543;55.913;48.078;21.913;24.638;9.087;229.869;339;28.361;70.715;109.388;15.154;3.729;0;227.686;0;126;125;0;0;0;0;251;0;0;0;0;0;0;0;0;147.210
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;06/2014;2.692.608;10;119.445;10.952;23.983;10.500;0;0;164.890;16;38.330;115.612;60.528;1.603;0;0;216.089;0;80.130;154.075;7.823;0;0;0;242.028;0;319.240;8.369;0;0;0;0;327.609;9.027;456.516;1.108.805;0;0;0;0;1.574.348;0;1.193;15.037;0;0;0;0;16.231;0;6.740;19.393;72.439;10.691;445;0;109.707;0;8.054;21.982;11.670;0;0;0;41.707;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;06/2014;2.421.143;0;0;0;0;0;0;0;0;3.975;15.371;69.851;98.363;8.322;0;0;195.882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.748;117.618;348.400;653.319;437.685;527.732;1.422;2.095.922;0;5.580;6.943;44.246;41.060;31.510;0;129.339;0;0;0;0;0;0;0;0;0
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;06/2014;2.302.560;0;39.625;100.532;10.813;1.238;0;0;152.209;0;0;0;0;0;0;0;0;0;85.717;109.144;0;0;0;0;194.862;0;261.716;63.077;24.305;0;0;0;349.098;0;281.141;244.807;0;0;562.237;0;1.088.186;1;30.941;1.005;0;0;0;0;31.947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;486.259
