Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;06/2017;11.205.730;522.563;241.003;586.760;715.405;51.098;524.286;0;2.641.115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.684;117.426;156.662;247.891;53.886;1.962;0;594.511;53.265;90.078;586.535;293.217;78.062;6.113;0;1.107.270;68.378;5.905;11.629;20.311;7.150;1.719;0;115.091;0;8.666;29.578;127.707;152.109;845.871;1.576.142;2.740.073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.007.670
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;06/2017;10.921.276;220.616;689.897;1.559.492;1.839.108;310.378;117.743;14.702;4.751.935;1.894;14.504;30.922;35.266;14.405;24.819;0;121.811;48.279;503.651;326.963;11.959;0;0;0;890.853;6.041;204.479;29.864;0;0;0;0;240.384;5.239;292.288;655.023;10.313;3.222;0;0;966.084;67.263;227.538;321.889;315.086;196.679;236.989;51.744;1.417.188;31.410;136.200;286.399;423.769;198.725;200.214;0;1.276.717;7.923;67.638;261.845;60.874;29.720;40.930;0;468.930;940;47.120;118.604;371.692;103.331;11.549;0;653.235;134.139
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;06/2017;10.136.837;0;0;0;0;0;0;0;0;2.194;1.156;2.822;2.730;594;64;0;9.560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58.165;267.123;828.223;1.864.382;1.230.082;1.259.890;30.521;5.538.386;3.644;245.573;461.392;1.431.902;1.077.542;1.368.699;137;4.588.891;0;0;0;0;0;0;0;0;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;06/2017;9.360.443;0;0;6.103;0;0;0;0;6.103;193;912;1.910;653;0;0;0;3.668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.126;61.315;245;0;0;0;73.686;0;253.380;938.635;324.959;159.089;1.644;0;1.677.706;19;46.179;124.108;264.021;181.808;100.437;0;716.573;0;2.382.207;4.099.011;375.220;14.529;11.741;0;6.882.707;0;0;0;0;0;0;0;0;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;06/2017;8.225.887;5.886;55.577;153.890;209.912;49.595;10.619;0;485.480;19.991;285.489;583.227;581.655;67.144;231;0;1.537.738;0;0;0;0;0;0;0;0;14.033;436.183;1.084.997;55.918;14.642;0;0;1.605.773;0;0;0;0;0;0;0;0;0;50.662;0;0;0;0;0;50.662;94.677;674.011;1.570.583;1.852.885;335.145;18.934;0;4.546.235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;06/2017;7.758.608;0;5.094;14.324;20.086;2.986;0;0;42.490;15;7.183;18.961;32.019;9.517;655;0;68.351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.958;84.758;377.156;12.085;5.379;3.066;0;488.403;291;15.296;48.973;130.419;104.653;39.143;0;338.776;0;1.524.105;3.685.293;1.461.149;103.845;46.197;0;6.820.590;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;06/2017;7.680.641;85.228;151.001;436.946;497.576;127.185;91.396;71.959;1.461.291;41.270;174.079;430.384;585.354;178.139;151.085;0;1.560.313;11.774;9.747;13.881;155;0;0;0;35.558;9.572;24.964;6.201;3;0;0;0;40.739;3.139;103.391;267.645;0;0;0;0;374.175;235.409;65.164;59.415;130.577;57.018;64.362;79.886;691.831;1.666;88.404;259.455;642.029;462.525;1.491.858;131.216;3.077.153;11.799;18.123;9.528;24.436;132.143;243.555;0;439.583;0;0;0;0;0;0;0;0;0
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;06/2017;7.522.802;11.632;49.451;132.984;221.544;57.659;46;0;473.315;5.537;81.794;231.804;322.023;67.752;285;0;709.196;0;0;0;0;0;0;0;0;3.346;1.055.913;66.154;0;0;0;0;1.125.413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30.214;628.786;1.583.649;2.207.028;668.791;96.410;0;5.214.878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;06/2017;7.404.997;42.720;451.091;929.381;740.281;78.367;700;0;2.242.540;3.677;73.695;165.159;163.080;18.585;12;1.240;425.448;3.951;648.852;572.423;8.039;0;0;0;1.233.265;37.843;1.565.085;169.244;7.873;0;0;0;1.780.045;52.635;305.787;500.224;66.258;0;0;0;924.903;4.398;15.687;72.177;9.948;0;0;0;102.210;91;45.852;136.640;189.607;40.972;2.528;0;415.691;0;20.282;43.819;18.374;0;0;0;82.475;0;0;0;0;0;0;0;0;198.421
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;06/2017;6.461.802;0;95.504;87.589;454.075;188.357;48.099;36;873.660;0;0;0;0;0;0;0;0;187;1.806;43.644;10.394;0;0;0;56.031;4.026;20.000;19.475;0;0;0;0;43.501;30.900;977.141;2.052.503;921.839;325.164;56.841;0;4.364.387;6.530;169.073;279.343;64.188;6.767;17.580;0;543.480;0;3.553;12.027;12.885;4.537;1.133;0;34.135;0;38.970;87.126;173.154;144.807;102.550;0;546.608;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;06/2017;5.690.408;11.298;60.834;152.133;189.817;21.947;108.129;0;544.157;15.974;67.771;212.213;448.550;128.381;29.426;122;902.438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;326;36;0;0;0;400;0;216;547;1.187;140;166;0;2.257;30.953;197.272;580.911;1.307.439;820.450;725.828;17.212;3.680.064;8.766;80.258;108.940;166.172;82.876;114.081;0;561.093;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30.771;b1;C;3;S2;199;SAO PAULO;SP;06/2017;4.595.168;4.415;49.554;234.829;207.177;407.328;0;0;903.303;0;63.900;78.815;106.769;106.769;533.843;426.972;1.317.067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.407;26.469;363.113;164.729;62.966;0;0;629.684;21.115;718;2.154;33.268;9.069;0;0;66.323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.678.791
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;06/2017;4.434.759;70.447;143.801;717.651;261.546;70.876;0;0;1.264.322;2.885;8.681;19.449;21.359;2.951;0;0;55.326;0;0;167;0;0;0;0;167;76;8.692;2.746;5.699;3.859;1.660;0;22.733;0;220.025;335.012;132.156;13.230;0;0;700.423;98.148;74.396;53.474;199.925;35.670;19.451;34.874;515.939;0;0;0;0;0;0;0;0;0;51.352;19.812;0;0;0;0;71.165;0;0;0;0;0;0;0;0;1.804.684
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;06/2017;3.961.214;340;248.038;183.146;70.091;18.897;0;0;520.512;6.077;89.512;200.981;187.392;14.696;63;0;498.722;0;21.813;34.825;0;0;0;0;56.638;1;514.530;260.768;204;0;0;0;775.503;0;193.050;228.537;5.208;0;0;0;426.795;0;789;2.064;3.140;120;0;0;6.113;722;150.025;661.374;616.806;184.449;48.293;0;1.661.669;0;55;7.703;7.505;0;0;0;15.263;0;0;0;0;0;0;0;0;0
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;06/2017;3.950.826;0;189.748;365.217;30.144;0;0;0;585.110;0;59;10.000;0;0;0;0;10.059;0;84.774;177.376;0;0;0;0;262.150;0;711.491;4.709;0;0;0;0;716.200;17.628;431.154;1.309.934;183.225;0;0;0;1.941.941;0;34.934;238.583;4.511;0;0;0;278.028;0;22.436;7.433;54.713;559;0;0;85.140;0;31.298;36.351;4.550;0;0;0;72.198;0;0;0;0;0;0;0;0;0
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;06/2017;3.792.561;134.408;278.669;703.225;746.512;97.316;48.751;0;2.008.880;0;3.234;7.342;6.678;0;0;0;17.254;0;0;0;9.764;0;0;0;9.764;0;0;0;0;0;0;0;0;2.859;163.626;416.393;276.553;17.667;0;0;877.097;25.871;6.494;34.232;110.803;64.145;48.039;0;289.583;358;45.445;54.471;110.835;46.151;22.998;0;280.258;0;3.188;11.168;3.101;0;0;0;17.458;0;0;0;0;0;0;0;0;292.267
PAN;31.323;b1;C;2;S3;199;SAO PAULO;SP;06/2017;3.344.158;200.318;231.777;414.806;432.623;29.205;425;0;1.309.154;220.161;238.556;133.098;164.999;10.314;899;20;768.048;0;0;0;0;0;568.097;0;568.097;0;10.814;1.537;2.531;958;827;0;16.667;26.105;174.945;182.929;94.204;265;0;0;478.447;84.304;38.136;59.402;19.376;2.526;0;0;203.745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;S3;8;SAO PAULO;SP;06/2017;3.253.787;138.658;253.278;429.412;335.422;5.057;0;0;1.161.827;128;96;28;0;0;0;0;252;0;0;0;0;0;0;0;0;10.901;429.796;167.995;4.886;0;0;0;613.577;33.306;178.101;170.899;25.622;0;0;0;407.928;27.814;54.375;38.773;19.240;0;0;0;140.202;0;0;0;0;0;0;0;0;0;136.888;68.833;27.273;0;0;0;232.994;0;0;0;0;0;0;0;0;697.006
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;06/2017;3.181.710;7.502;63.086;209.385;12.184;156;0;0;292.312;1.027;25.870;47.802;28.055;0;0;0;102.754;0;0;0;0;0;0;0;0;17.635;1.221.040;1.444.277;0;0;0;0;2.682.952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.616;30.553;55.060;14.463;0;0;0;103.692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;06/2017;3.168.779;3.591;7.442;15.916;14.063;921;0;0;41.933;6.659;40.817;83.659;111.372;33.710;6.586;0;282.803;0;0;0;0;0;0;0;0;0;33.450;58.575;0;0;0;0;92.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37.798;345.675;848.849;1.271.265;242.216;6.215;0;2.752.018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;06/2017;2.953.375;12.416;1.108.151;347.422;0;0;0;0;1.467.990;10.279;46.144;95.472;117.966;14.890;20;0;284.771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;972;4.381;11.759;10.488;446;0;0;28.046;47.971;205.699;274.264;393.687;72.135;114;0;993.871;2.941;4.208;43.578;74.905;43.599;9.467;0;178.698;0;0;0;0;0;0;0;0;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;06/2017;2.913.489;325;165.736;250.639;228.203;24.569;0;0;669.473;0;0;0;0;0;0;0;0;0;33.638;0;0;0;0;0;33.638;23.345;1.333.456;55.329;96.826;44.978;47.950;0;1.601.884;42.336;103.996;90.918;99.556;13.577;0;0;350.383;2.069;13.788;25.137;21.426;0;0;0;62.420;9.903;7.017;28.663;27.959;0;0;0;73.542;0;17.027;33.497;0;0;0;0;50.524;0;0;0;0;0;0;0;0;71.624
ING;51.073;b1;C;3;S3;199;SAO PAULO;SP;06/2017;2.842.602;0;33.129;99.167;93.434;0;0;0;225.730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;979.494;1.146.881;236.379;0;0;0;2.362.753;0;254.119;0;0;0;0;0;254.119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;06/2017;2.646.621;21.257;152.477;397.586;414.983;77.304;2.897;5.751;1.072.254;0;1.509;1.450;0;0;0;0;2.959;0;0;0;0;0;0;0;0;0;32.491;32.481;40;0;0;0;65.012;503;268.449;505.450;69.082;0;0;0;843.484;0;14.653;36.321;256.688;68.135;10.165;0;385.963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;276.949
BANCO IBM S.A.;34.270.520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;06/2017;2.624.719;0;0;0;0;0;0;0;0;16.208;395.340;975.381;1.079.823;64.365;15.864;0;2.546.980;0;0;0;0;0;0;0;0;0;77.739;0;0;0;0;0;77.739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;06/2017;2.321.971;37.193;181.687;229.516;325.661;94.934;8.414;0;877.404;444;2.652;4.544;3.660;552;0;0;11.853;83.217;288.273;38.863;0;0;0;0;410.353;391;5.583;75;0;0;0;0;6.048;0;0;66.039;0;0;0;0;66.039;56.295;59.775;152.254;231.261;98.900;7.027;0;605.512;0;0;0;0;0;0;0;0;0;8.353;1.198;183.093;61.440;1.526;0;255.609;0;21.062;45.258;22.831;0;0;0;89.151;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;06/2017;2.283.609;5.307;267.715;290.824;230.952;22.847;6.359;0;824.004;0;441;21;237;254;116;0;1.069;4.964;648.135;115.871;0;0;0;0;768.970;138;167.522;9.991;4.668;0;0;0;182.319;1.105;269.245;157.544;31.241;142;0;0;459.275;592;9.146;25.929;5.005;826;272;0;41.771;0;0;0;0;0;0;0;0;0;5.156;1.044;0;0;0;0;6.200;0;0;0;0;0;0;0;0;0
DEUTSCHE;51.183;b1;I;3;S3;199;SAO PAULO;SP;06/2017;2.242.250;0;230.805;101.489;3.891;0;0;0;336.185;0;0;0;0;0;0;0;0;0;210.220;114.615;0;0;0;0;324.835;0;168.318;28.427;31.695;0;0;0;228.440;133;202.019;226.163;0;827.050;0;0;1.255.366;39.673;52.837;4.914;0;0;0;0;97.424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCIETE GENERALE;31.859;b1;C;3;S3;199;SAO PAULO;SP;06/2017;2.214.020;631;5.321;89.813;18.688;431;0;0;114.884;2.900;101.066;249.958;403.290;94.968;1.158;0;853.340;0;0;0;0;0;0;0;0;10;11.269;25.385;9.529;0;0;0;46.193;0;331.303;693.243;160.491;0;0;0;1.185.036;4.762;0;0;0;0;0;0;4.762;602;1.334;3.347;4.466;57;0;0;9.806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
