Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;06/2018;9.879.791;67.122;593.472;1.666.918;2.861.009;1.193.948;190.288;0;6.572.757;10.391;46.129;81.091;18.032;0;0;0;155.643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189.718;1.985.280;630.938;123.259;157;0;0;2.929.352;0;7.763;3.126;2.095;1.048;0;0;14.033;31.508;42.134;66.899;64.572;2.893;0;0;208.006;0
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;06/2018;7.852.595;39.604;370.329;894.207;1.840.943;949.003;465.344;0;4.559.431;16.763;318.569;458.935;725.284;302.301;118.080;0;1.939.933;2.474;13.299;29.172;31.424;3.675;0;0;80.044;729;14.322;31.519;80.860;76.326;319.402;234.679;757.837;2;566;30;0;0;0;0;598;4.860;49.340;44.482;54.359;32.674;20.993;0;206.707;7.381;50.323;92.096;19.623;11.142;7.994;119.486;308.045;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;06/2018;7.623.883;0;18.957;47.764;68.059;21.984;2.793;0;159.557;0;18;38;46;46;35;0;183;0;4.560;11.259;21.498;16.812;3.985;0;58.115;0;3.090;4.685;11.902;11.613;50.712;41.376;123.377;0;0;0;0;0;0;0;0;0;328.657;1.066.256;2.349.330;1.925.057;1.599.106;425;7.268.831;183;1.468;4.078;4.948;1.677;1.467;0;13.821;0
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;06/2018;7.262.278;14.741;49.104;107.685;115.444;30.739;9.472;58;327.243;131.258;175.586;205.291;57.674;111;0;0;569.920;1.928;2.735;3.174;671;7;0;0;8.515;0;0;0;0;0;0;0;0;352.334;5.596.949;90.173;50.251;7.090;0;0;6.096.796;0;0;0;0;0;0;0;0;2.153;1.783;8.219;15.134;4.675;11.493;0;43.455;216.349
BANCO GMAC S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;06/2018;6.649.879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74.090;1.061.632;2.460.986;2.696.970;355.717;484;0;6.649.879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;06/2018;6.625.463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;926.965;3.738.007;1.667.954;292.537;0;0;0;6.625.463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PORTO SEGURO;51.444;n1;C;2;S4;197;SAO PAULO;SP;06/2018;5.875.893;1.838;10.618;28.626;28.116;3.982;7;0;73.187;1.353;17.679;38.770;16.156;2;0;0;73.959;11.017;98.483;235.466;313.581;45.134;53;0;703.736;0;0;0;0;0;0;0;0;380.593;3.374.631;1.196.294;68.536;4.957;0;0;5.025.011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;06/2018;5.826.642;65.604;358.513;970.619;1.835.441;988.784;380.052;0;4.599.013;7.721;80.288;14.971;12.941;4.505;43;0;120.469;26.087;101.832;222.379;241.332;22.366;0;0;613.996;0;0;0;0;0;0;0;0;17.039;328.414;3.959;576;96;1;0;350.084;0;0;288;255;0;0;0;543;5.937;30.270;41.567;22.080;6.878;27.884;76;134.691;7.847
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;06/2018;5.183.808;868;9.553;22.087;23.560;1.850;0;0;57.918;323;432;987;668;17;0;0;2.426;55.833;749.960;1.834.606;2.201.609;280.742;715;0;5.123.463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;06/2018;5.038.507;1.885;64.321;165.077;340.441;150.176;11.974;0;733.874;335;11.297;24.996;48.196;17.389;1.937;0;104.150;0;0;1;4;4;2;0;11;0;197;415;1.100;1.095;4.944;5.211;12.962;21.437;429.108;1.824.121;2.145;1;0;0;2.276.812;0;65.387;262.450;554.651;489.702;480.802;0;1.852.992;598;7.355;29.633;19.661;374;86;0;57.706;0
NU PAGAMENTOS S.A.;18.236.120;n4;I;2;;41;SAO PAULO;SP;06/2018;4.827.295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;3.347.593;851.100;1.704;0;0;0;4.200.580;0;0;0;0;0;0;0;0;224.531;313.137;86.616;2.431;0;0;0;626.715;0
JOHN DEERE;50.071;b1;C;3;S4;199;INDAIATUBA;SP;06/2018;4.619.924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61.387;43.409;1.145.329;1.791.798;1.138.447;291.196;0;4.471.567;7.872;3.644;83.532;52.035;1.103;171;0;148.357;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;06/2018;4.264.339;526;15.297;39.820;50.530;10.015;352;0;116.541;2.818;8.615;18.005;11.854;53;5;0;41.350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.055;38.096;10.503;3;0;0;0;55.657;29.068;3.687;12.836;77.596;775.173;12.791;0;911.151;73.043;1.951.898;1.084.761;26.696;2.131;1.104;7;3.139.641;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;06/2018;4.177.043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195;395;310;6;0;0;907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38.198;109.428;1.077.780;1.637.609;910.310;294.475;0;4.067.800;10.164;32.109;27.433;30.343;7.504;783;0;108.336;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S4;8;BELEM;PA;06/2018;4.137.469;9.100;201.963;744.242;1.191.095;507.610;290.026;0;2.944.036;22.482;220.667;425.442;303.107;43.019;142;0;1.014.859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.220;30.378;10.383;951;0;0;0;45.932;0;149;421;4.332;332;577;0;5.810;4.932;16.958;35.621;44.399;16.596;8.276;50;126.832;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;06/2018;4.028.818;0;0;0;0;0;0;0;0;0;199;1.118;1.883;815;0;0;4.015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36.565;407.422;885.345;1.579.458;844.402;241.891;0;3.995.083;125;1.880;5.458;11.001;7.305;3.951;0;29.720;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;06/2018;3.963.164;14.402;225.014;555.072;736.540;237.007;43.340;0;1.811.375;93.271;323.972;579.679;397.138;44.113;9.161;0;1.447.333;465;2.093;3.610;3.355;421;0;0;9.944;0;128;3.518;9.199;6.287;17.293;8.842;45.267;25.369;254.534;39.838;561;0;0;0;320.302;6.395;21.629;47.204;44.852;11.775;0;0;131.856;35.660;70.741;69.486;15.572;4.036;1.416;177;197.088;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S4;8;SAO PAULO;SP;06/2018;3.953.623;0;0;0;0;0;0;0;0;0;119;192;143;0;0;0;454;10.679;493.682;1.232.123;2.100.932;93.371;89;0;3.930.876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246;3.654;8.597;9.261;534;0;0;22.292;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;06/2018;3.595.637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.261;169.898;533.184;1.225.387;892.707;690.256;0;3.531.693;1.488;2.610;11.380;23.056;17.290;8.120;0;63.944;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;06/2018;3.560.270;282;724;1.766;690;0;0;0;3.462;148.858;235.905;166.948;4.754;0;0;0;556.465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;592.500;1.776.445;629.194;2.204;0;0;0;3.000.343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;06/2018;3.433.433;20.184;291.845;759.173;1.338.019;665.306;263.787;0;3.338.313;14.224;10.991;9.469;560;0;0;0;35.245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.560;6.727;10.560;12.507;6.997;11.150;373;59.875;0
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;06/2018;3.391.218;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;65.092;557.024;1.285.394;1.384.342;99.357;8;0;3.391.216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;06/2018;3.253.636;3.576;217.229;549.814;872.784;386.947;178.595;0;2.208.945;142;13.166;23.239;20.399;1.043;48;0;58.036;3.437;169.575;387.127;393.848;26.963;16;0;980.967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;159;39;0;0;0;252;92;3.263;1.787;205;89;0;0;5.436;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;06/2018;2.422.034;4.195;86.405;263.998;475.972;255.489;86.929;0;1.172.988;3.006;33.166;80.049;57.689;11.225;209;0;185.345;646;3.476;8.042;10.592;2.476;9;0;25.241;169;4.262;12.588;32.688;31.721;134.350;111.822;327.601;12.333;271.172;12.686;7.323;0;0;0;303.515;4.755;46.755;59.894;100.178;22.113;323;0;234.018;10.674;57.761;47.543;35.527;6.381;15.426;15;173.327;0
INTER;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;06/2018;2.310.900;9.088;64.913;185.653;302.745;120.509;54.855;1;737.764;13;51;257;229;85;31;0;667;0;0;0;0;0;0;0;0;6.513;26.781;60.536;140.438;127.129;410.961;72.954;845.310;21.550;231.743;0;0;0;0;0;253.293;0;0;0;0;0;0;0;0;5.795;21.452;43.317;118.269;102.088;182.572;373;473.866;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;S4;14;SAO PAULO;SP;06/2018;2.292.732;268;1.075;2.478;202;0;0;0;4.023;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;690.964;752.214;14.488;0;0;0;1.457.743;0;0;0;0;0;0;0;0;659.354;99.707;67.589;4.314;0;0;0;830.964;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;06/2018;2.205.870;1;239;857;1.088;0;0;0;2.185;13.633;104.722;201.695;126.069;74.148;2.617;0;522.883;223;10.083;26.436;41.580;8.202;24;0;86.548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.137;398.174;781.456;243.105;34.637;627;0;1.472.136;3.522;48.668;68.526;1.346;15;41;0;122.119;0
OMNI;50.940;b1;C;2;S4;199;SAO PAULO;SP;06/2018;2.118.897;0;0;0;0;0;0;0;0;94.278;131.436;154.781;56.821;2.436;0;0;439.752;94.988;273.816;532.507;491.479;38.650;0;0;1.431.440;0;0;0;0;0;0;0;0;64.926;109.416;19.206;324;0;0;0;193.871;0;0;0;0;0;0;0;0;7.452;28.427;17.801;153;0;0;0;53.833;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;06/2018;2.091.663;0;8;19;21;8;0;0;56;587.123;883.519;619.955;1.010;0;0;0;2.091.607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;06/2018;2.056.733;17.876;163.949;431.546;764.732;343.260;96.165;0;1.817.528;49;271;783;809;212;306;47;2.477;10.485;31.545;68.633;75.000;3.266;0;0;188.929;0;39;111;287;296;991;260;1.985;96;861;0;0;0;0;0;957;0;0;0;0;0;0;0;0;0;4.574;8.469;27.568;4.248;0;0;44.858;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;S4;8;ARACAJU;SE;06/2018;1.750.778;2.789;48.602;106.363;262.017;185.629;165.955;42;771.396;4.957;52.534;65.330;87.673;42.122;25.128;78;277.822;0;0;0;0;0;0;0;0;605;5.451;13.902;35.259;34.032;142.037;115.412;346.698;0;214.584;36.727;102;0;0;0;251.414;1.026;1.885;12.362;12.748;11.005;13.722;0;52.746;2.703;15.616;32.121;214;26;22;0;50.701;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;06/2018;1.691.206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.503;70.701;180.764;431.648;225.141;497.999;254.192;1.672.947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234;356;1.007;2.620;2.505;9.385;2.154;18.259;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;06/2018;1.669.697;7;500;1.321;1.420;0;0;0;3.248;10.430;162.352;369.127;422.801;54.291;7.583;2;1.026.586;299;6.524;16.213;23.885;3.667;5;0;50.592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.092;113.478;242.222;194.077;22.746;4.658;0;589.272;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;06/2018;1.555.680;772;12.509;40.968;54.757;32.079;7.312;0;148.397;10.779;125.738;362.409;517.372;314.841;76.145;0;1.407.284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;06/2018;1.555.499;240;55;44;15;7;0;0;362;9.309;13.592;17.280;5.022;0;0;0;45.203;0;0;0;0;0;0;0;0;175;88;239;678;765;1.089;112;3.146;56.006;122.645;31.904;19;0;0;0;210.574;0;0;9.911;3.064;0;0;0;12.975;41.798;131.697;324.612;635.125;149.495;511;0;1.283.239;0
AGIBANK;51.956;b1;C;2;S4;199;PORTO ALEGRE;RS;06/2018;1.553.027;291;7.777;20.174;32.156;15.243;3.359;0;79.001;267.325;440.539;331.717;1.143;1;0;0;1.040.725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106.727;240.171;76.145;8;0;0;0;423.052;0;0;0;0;0;0;0;0;5.835;174;4.090;150;0;0;0;10.250;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27.351.731;n1;I;3;S4;14;PORTO ALEGRE;RS;06/2018;1.199.679;0;0;0;0;0;0;0;0;3.664;23.772;16.862;38;0;0;0;44.336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;238.077;698.608;214.856;3.802;0;0;0;1.155.343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;S4;9;MARINGA;PR;06/2018;1.166.999;560;19.602;56.984;117.277;63.477;52.892;0;310.792;2.886;20.691;38.142;34.571;3.646;2.242;0;102.178;34;1.342;3.515;5.190;861;0;0;10.944;0;0;0;0;0;0;0;0;6.796;57.167;15.745;160;3;0;0;79.872;5.260;58.153;294.474;88.416;35.815;2.214;0;484.332;12.995;55.821;61.197;33.855;11.309;3.403;302;178.881;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;06/2018;1.147.816;0;0;0;0;0;0;0;0;6.661;37.118;86.672;142.813;66.365;57.052;60;396.740;75;1.103;3.229;5.244;828;0;0;10.480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.083;91.102;345.443;126.113;44.014;7.416;0;618.171;923;35.100;15.973;38.128;22.716;9.584;0;122.425;0
