Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CITIBANK;30.403;b1;C;3;;199;SAO PAULO;SP;03/2016;15.271.414;28.576;2.472.391;641.107;693.750;277.324;0;0;4.113.149;9.633;63.858;139.723;143.601;9.440;0;0;366.255;2.180;501.003;868.225;0;0;0;0;1.371.408;7.368;1.586.476;386.138;4.116;0;0;0;1.984.098;22.137;1.313.203;2.417.187;1.234.983;270.882;118.610;0;5.377.003;22.751;194.321;7.526;0;0;0;0;224.598;61;69.501;37.874;214.192;18.456;39.764;0;379.848;0;528.678;892.195;34.183;0;0;0;1.455.056;0;0;0;0;0;0;0;0;0
BANRISUL;30.173;b1;C;1;;199;PORTO ALEGRE;RS;03/2016;13.584.397;150.744;976.040;1.986.165;2.447.660;501.540;24.924;0;6.087.073;3.055;22.468;46.896;49.975;5.543;218;0;128.154;111.330;822.801;472.226;10;3;0;0;1.406.370;24.651;316.957;57.137;23;0;0;0;398.769;50.305;526.707;687.434;16.650;8.093;0;0;1.289.189;138.184;322.230;287.545;214.617;117.757;89.876;1.463;1.171.671;32.366;138.638;361.900;656.531;267.368;290.806;0;1.747.610;14.759;81.827;118.152;74.765;36.553;49.163;176;375.394;939;15.221;103.622;466.182;149.026;21.287;0;756.277;223.890
ABC-BRASIL;41.856;b1;C;3;;199;SAO PAULO;SP;03/2016;10.961.726;0;0;0;0;0;0;0;0;0;702;72.085;56.931;5.000;0;0;134.719;1.996;110.723;41.214;0;0;0;0;153.933;0;230.641;108.865;0;0;0;0;339.506;4.510;481.634;634.368;544.193;34.515;0;0;1.699.220;107.219;1.095.549;1.336.908;1.415.838;128.336;8.651;18;4.092.519;955;134.196;277.570;376.818;172.507;106.365;0;1.068.410;0;149.444;377.686;322.602;76.708;107.114;0;1.033.555;0;0;0;0;0;0;0;0;2.439.864
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;;8;SAO PAULO;SP;03/2016;10.905.982;3.917;44.931;127.864;218.700;55.281;14.293;0;464.986;20.010;321.669;574.460;504.487;75.852;87;0;1.496.565;0;0;0;0;0;0;0;0;24.388;568.550;1.117.961;41.170;7.972;19;0;1.760.060;0;0;0;0;0;0;0;0;0;63.228;0;0;0;0;0;63.228;150.989;854.717;2.161.750;3.312.798;592.286;48.603;0;7.121.143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;;5;PORTO ALEGRE;RS;03/2016;9.198.116;0;0;0;0;0;0;0;0;106;16.866;49.459;4.723;1.315;696;0;73.164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37.563;294.098;684.679;1.621.866;1.090.481;1.025.722;237.487;4.991.896;8.061;158.110;520.160;1.171.680;1.021.459;1.253.240;345;4.133.056;0;0;0;0;0;0;0;0;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;;11;PORTO ALEGRE;RS;03/2016;9.090.630;0;29.900;0;0;0;0;0;29.900;897;2.045;4.795;5.944;54;29;0;13.764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32.191;29.005;0;0;0;0;61.197;0;397.692;627.879;218.048;5.300;103.951;66;1.352.937;132;34.688;94.393;229.185;155.082;160.590;0;674.070;0;2.731.153;3.861.317;349.946;9.502;6.845;0;6.958.763;0;0;0;0;0;0;0;0;0
MERCEDES-BENZ;51.262;b2;C;3;;198;SAO PAULO;SP;03/2016;8.923.685;7.727;56.944;109.587;169.975;33.395;57;0;377.686;10.843;104.603;222.916;264.199;57.557;70;0;660.189;0;0;0;0;0;0;0;0;19.800;994.375;58.718;0;0;0;0;1.072.893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100.075;720.207;1.908.633;3.055.323;837.541;191.139;0;6.812.918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;;8;FORTALEZA;CE;03/2016;8.861.388;88.053;260.333;620.663;792.253;122.198;83.905;76.608;2.044.013;35.949;176.644;410.237;373.422;141.131;201.547;3.062;1.341.993;30.774;36.767;77.355;286;0;0;0;145.182;14.658;34.195;3.350;0;0;0;0;52.203;0;269.167;418.333;36.049;0;0;0;723.549;197.851;74.344;39.688;80.288;34.853;109.349;86.326;622.699;4.071;107.564;295.347;759.236;575.016;1.691.823;249.855;3.682.912;77.932;5.182;11.053;18.979;27.048;108.643;0;248.836;0;0;0;0;0;0;0;0;0
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;03/2016;7.519.947;0;6.778;19.886;26.640;2.139;0;0;55.443;75;6.825;17.997;33.764;9.083;128;0;67.872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.956;77.489;190.942;14.660;1.673;3.515;0;298.235;279;12.632;42.548;125.001;100.914;56.495;0;337.869;0;1.135.846;3.811.806;1.584.643;162.236;65.996;0;6.760.527;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30.771;b1;C;3;;199;SAO PAULO;SP;03/2016;6.854.929;195;69.690;322.011;204.863;19.556;0;0;616.315;0;17;225.281;100.955;100.955;504.774;454.200;1.386.181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;328.961;98.941;281.285;153.220;8.626;0;871.033;369.620;10.332;8.459;0;0;0;0;388.410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.592.989
DAYCOVAL;51.987;b1;C;2;;199;SAO PAULO;SP;03/2016;6.488.885;89.564;587.762;912.312;682.724;27.974;1.595;0;2.301.932;1.456;13.693;22.994;6.982;683;0;0;45.810;35.680;757.061;403.798;1.116;0;0;0;1.197.655;112.456;1.169.153;73.416;10.924;0;0;0;1.365.949;39.094;280.982;374.003;42.241;0;0;0;736.320;14.548;29.011;16.210;8.020;786;0;0;68.575;4.575;92.414;221.361;214.629;14.918;4.312;0;552.210;0;28.148;37.703;202;0;0;0;66.053;0;0;0;0;0;0;0;0;154.380
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;;8;SAO PAULO;SP;03/2016;6.195.183;0;82.439;64.910;135.962;77.070;24.794;44;385.218;0;0;0;0;0;0;0;0;0;54.933;48.367;0;0;0;0;103.300;0;54.006;27.818;0;0;0;0;81.824;39.448;1.412.212;1.075.374;1.595.112;382.652;22.571;0;4.527.370;55.538;202.399;89.239;229.054;21.885;0;0;598.114;0;6.859;18.344;11.143;115;0;0;36.460;0;32.995;92.629;145.221;113.684;78.369;0;462.897;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;03/2016;5.635.063;160.103;114.826;279.120;251.256;20.716;108.000;0;934.022;11.720;65.176;148.366;349.509;184.319;20.984;0;780.075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236;563;1.016;482;0;0;2.297;37.039;145.838;433.001;1.172.601;819.367;869.481;0;3.477.327;11.827;54.667;100.021;118.625;62.818;93.385;0;441.341;0;0;0;0;0;0;0;0;0
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;03/2016;4.502.736;100;219.434;195.898;124.389;8.333;0;0;548.154;0;10.076;0;0;0;0;0;10.076;0;83.044;93.263;4.059;0;0;0;180.366;0;974.344;6.775;0;0;0;0;981.119;13.910;999.206;1.516.117;50.000;0;0;0;2.579.234;0;21.718;20.112;3.542;0;0;0;45.371;0;4.844;5.295;35.377;2.510;0;0;48.027;0;28.276;50.186;31.928;0;0;0;110.390;0;0;0;0;0;0;0;0;0
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;03/2016;4.438.553;16.026;729.090;645.698;166.819;136;0;0;1.557.769;1.858;117.408;235.410;176.039;5.378;2;0;536.096;0;83.144;48.181;2.039;0;0;0;133.365;5.863;442.860;243.521;2.911;0;0;0;695.155;0;64.480;1.789;0;0;0;0;66.268;0;972;2.653;4.958;1.795;0;0;10.378;923;116.931;418.484;588.311;206.406;107.822;0;1.438.877;0;178;279;189;0;0;0;646;0;0;0;0;0;0;0;0;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;03/2016;4.235.543;3.330;94.244;249.578;26.331;0;0;0;373.484;1.793;23.660;34.172;17.933;7;0;0;77.564;0;0;0;0;0;0;0;0;12.347;739.674;2.085.079;367.074;0;0;0;3.204.173;0;0;0;0;0;0;0;0;0;221.109;0;0;0;0;0;221.109;15.868;54.690;134.914;153.677;64;0;0;359.213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;03/2016;4.208.677;0;149.391;121.660;16.617;380;0;0;288.049;0;0;0;0;0;0;0;0;0;365.430;3.046;0;0;0;0;368.476;39.994;218.418;32.282;24.000;0;0;0;314.695;0;417.474;822.214;14.660;0;908.890;0;2.163.238;0;91.105;14.195;0;0;0;0;105.300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;968.921
CCB;32.119;b1;C;3;;199;SAO PAULO;SP;03/2016;4.064.682;85.293;429.807;685.971;600.073;62.622;3.519;0;1.867.286;7.899;27.476;47.506;39.549;4.415;0;0;126.844;1.797;4.898;510;0;0;0;0;7.204;0;0;0;0;0;0;0;0;40.237;273.746;490.101;54.863;0;0;0;858.946;92.296;42.368;117.474;126.787;23.389;7.218;34.874;444.407;0;0;0;0;0;0;0;0;0;7.100;19.044;691;0;0;0;26.835;0;0;0;0;0;0;0;0;733.158
ING;51.073;b1;C;3;;199;SAO PAULO;SP;03/2016;3.892.973;0;40.498;92.154;183.895;0;0;0;316.548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.624.986;1.511.953;0;0;0;0;3.136.939;0;260.331;179.155;0;0;0;0;439.486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;03/2016;3.778.786;2.979;6.466;11.878;12.641;1.582;0;0;35.546;8.775;45.647;88.122;97.877;14.111;72;0;254.604;0;0;0;0;0;0;0;0;109;87.786;33.893;0;0;0;0;121.787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67.703;317.753;902.342;1.628.408;431.986;18.656;0;3.366.848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PAN;31.323;b1;C;2;;199;SAO PAULO;SP;03/2016;3.769.540;68.289;289.372;638.975;678.590;22.943;0;0;1.698.169;192.407;184.967;419.014;222.758;32.476;919;54;1.052.595;0;0;0;0;0;141.047;0;141.047;0;26;10.918;10.289;94;72;0;21.399;38.371;225.500;153.340;145.024;0;0;0;562.236;62.014;57.728;96.042;65.875;12.435;0;0;294.093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;03/2016;3.542.318;26.711;407.112;384.558;509.861;348.302;23.297;0;1.699.840;0;0;0;0;0;0;0;0;0;0;0;9.425;0;0;0;9.425;0;0;0;0;0;0;0;0;0;128.942;175.987;121.852;0;0;0;426.780;15.116;67.307;18.503;56.621;42.850;9.980;0;210.377;0;67.248;175.437;216.331;111.114;57.064;0;627.194;0;30.271;57.559;31.260;890;0;0;119.979;0;0;0;0;0;0;0;0;448.722
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;03/2016;3.477.960;43.735;264.773;291.900;177.636;5.392;1.221;0;784.656;0;534;0;0;0;0;0;534;0;147.504;0;0;0;0;0;147.504;37.401;1.290.681;45.182;85.752;46.666;53.644;0;1.559.327;2.097;278.487;191.463;128.851;31.297;0;0;632.195;11.954;33.807;70.043;83.333;22.917;0;0;222.053;0;16.808;29.210;25.181;0;0;0;71.199;0;21.810;36.030;2.650;0;0;0;60.491;0;0;0;0;0;0;0;0;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;03/2016;3.359.921;66;3.875;16.933;9.954;423;0;0;31.251;2.705;94.377;274.614;388.183;142.474;5.307;0;907.660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;331.664;1.888.050;98.521;0;0;0;2.318.236;22.391;15.467;38.263;10.471;0;0;0;86.591;475;1.324;3.781;8.660;1.944;0;0;16.183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20.152;b1;C;2;;199;BELO HORIZONTE;MG;03/2016;3.162.117;60.837;194.176;348.530;494.446;95.184;9.390;0;1.202.564;688;2.948;6.038;4.455;54;0;0;14.183;259.467;568.829;31.272;0;0;0;0;859.567;2.520;29.915;711;0;0;0;0;33.146;52;41.315;19.196;0;0;0;0;60.564;38.415;50.812;132.281;322.513;102.422;6.356;0;652.800;0;0;0;0;0;0;0;0;0;1.234;9.444;83.846;123.280;34.642;0;252.446;0;16.880;44.113;25.853;0;0;0;86.847;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;03/2016;3.110.290;0;0;0;0;0;0;0;0;11.661;522.174;1.127.523;1.091.644;199.876;448;0;2.953.328;0;0;0;0;0;0;0;0;0;16.954;0;0;0;0;0;16.954;0;0;0;0;0;0;0;0;0;1.553;1.523;136.932;0;0;0;140.008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;03/2016;3.082.472;4.605;32.380;76.441;182.049;18.799;5.280;0;319.553;9.015;52.374;119.278;144.884;15.606;0;0;341.157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.872;4.975;7.334;5.944;146;0;0;25.272;57.256;231.124;632.628;1.103.290;281.738;90.454;0;2.396.490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;03/2016;2.988.233;88.093;410.863;381.795;255.599;1.186;592;0;1.138.126;1.184;2.321;2.559;7.887;0;0;0;13.951;0;10.384;0;0;0;0;0;10.384;15.038;412.529;32.534;0;0;0;0;460.101;22.014;198.470;181.744;43.069;0;0;0;445.298;28.224;42.742;76.318;8.377;0;0;0;155.662;320;2.348;4.051;595;0;0;0;7.314;0;24.176;115.291;39.991;0;0;0;179.458;0;0;0;0;0;0;0;0;577.940
