Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;;8;SAO PAULO;SP;03/2015;7.925.590;384;7.275;19.035;21.039;1.853;0;0;49.585;213;389;969;942;40;0;0;2.553;62.647;1.142.312;2.810.507;3.405.165;451.845;942;0;7.873.417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10;17;5;0;0;0;35;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;;8;SAO PAULO;SP;03/2015;7.825.380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.484;565.300;2.183.573;1.224.477;574.716;352.597;0;4.922.146;23.609;333.351;938.183;955.120;557.177;95.794;0;2.903.234;0
SAFRA;10.083;b1;C;2;;199;SAO PAULO;SP;03/2015;7.588.595;5.630;113.641;309.332;537.833;226.048;62.903;0;1.255.387;2.504;93.841;119.795;142.854;31.695;10.920;0;401.610;31.219;550.205;1.288.313;1.445.371;160.118;69;0;3.475.296;31;98;604;987;528;1.083;0;3.330;2.512;85.574;20.039;16;0;0;0;108.141;44;15.309;28.108;27.457;9.721;2.263;0;82.901;4.960;1.596.580;494.483;55.209;4.296;511;0;2.156.040;105.889
BRB;31.976;b1;C;1;;199;BRASILIA;DF;03/2015;7.390.414;16.349;339.952;857.209;1.910.207;868.691;263.356;0;4.255.763;17.070;257.609;475.038;637.696;153.501;15.662;0;1.556.576;3.071;20.888;54.614;85.166;16.572;7;0;180.319;926;24.846;48.950;126.729;118.337;159.126;0;478.915;30;1.752;118;0;0;0;0;1.900;11.652;31.757;197.435;78.458;50.384;53.657;128;423.471;14.179;75.997;132.046;84.959;43.616;14.582;128.093;493.471;0
BANCO DAYCOVAL S.A.;62.232.889;b1;I;2;;8;SAO PAULO;SP;03/2015;6.039.319;30.543;384.771;1.073.297;2.013.930;1.020.091;378.091;0;4.900.723;9.841;93.356;93.073;52.635;10.766;23;0;259.696;31.587;115.666;270.768;342.906;33.779;13;0;794.719;0;0;0;0;0;0;0;0;2.108;13.714;464;0;0;0;0;16.286;0;0;0;1.514;0;0;0;1.514;2.145;14.964;36.291;9.483;1.365;2.112;22;66.381;0
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;03/2015;6.007.277;34.173;321.904;975.327;1.797.562;703.540;152.019;0;3.984.525;139;2.875;2.712;19;1;0;0;5.746;418;734;867;68;0;0;0;2.088;0;0;0;0;0;0;0;0;194.690;1.220.772;468.979;27.297;0;0;0;1.911.738;0;1.050;0;0;0;0;0;1.050;22.277;26.502;39.578;13.772;1;0;0;102.130;0
CITIBANK;30.403;b1;C;3;;199;SAO PAULO;SP;03/2015;5.460.982;13.026;37.076;80.797;100.788;20.208;50;0;251.944;32.141;143.935;274.863;427.789;71.288;0;0;950.016;518;1.334;3.618;0;0;0;0;5.470;688;13.192;30.502;80.112;74.073;297.140;233.906;729.613;210.455;2.311.918;484.683;130.364;217;0;0;3.137.637;0;13.788;58.738;0;0;0;0;72.525;63.173;192.481;50.119;7.600;404;0;0;313.777;0
BMG;30.290;b1;C;2;;199;SAO PAULO;SP;03/2015;5.448.609;193.246;311.998;722.235;936.490;227.131;58.765;233;2.450.099;3.509;7.929;68.253;40.887;503;244;0;121.325;50.225;233.354;475.905;437.878;38.483;0;0;1.235.844;0;0;0;0;0;0;0;0;115.494;1.478.599;6.022;1.819;192;0;0;1.602.125;0;0;0;0;0;0;0;0;555;1.365;2.040;5.731;6.043;23.348;135;39.217;0
MERCANTIL DO BRASIL;20.152;b1;C;2;;199;BELO HORIZONTE;MG;03/2015;5.272.451;63.615;412.950;1.033.123;1.515.562;469.495;76.379;0;3.571.124;37.634;165.569;351.023;446.892;91.546;7.673;0;1.100.336;3.716;19.587;44.474;45.447;2.631;0;0;115.853;18;307;845;1.464;1.260;1.223;0;5.117;22.494;110.108;0;0;0;0;0;132.601;0;3.850;25.579;3.425;16.094;13.806;0;62.754;48.362;88.006;104.828;33.590;8.245;1.636;0;284.666;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;;11;PORTO ALEGRE;RS;03/2015;4.744.908;0;23;92;159;78;25;0;377;0;146;2.103;382;124;0;0;2.755;0;6.500;18.853;46.908;31.173;33.730;0;137.165;0;463;1.040;2.710;2.652;10.877;8.249;25.990;0;0;0;0;0;0;0;0;0;250.885;504.026;1.328.837;1.079.227;1.339.712;0;4.502.686;1.628;14.099;21.781;32.830;5.486;111;0;75.935;0
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;03/2015;4.297.122;0;0;0;0;0;0;0;0;89;22.975;8.338;51.574;15.140;781;0;98.897;23;14.693;9.449;36.401;5.402;0;0;65.967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.080;732.999;169.311;1.364.786;913.572;498.376;0;3.692.124;1.461;46.438;75.203;227.152;88.478;1.403;0;440.134;0
BANCO CSF S.A.;8.357.240;b2;I;3;;8;SAO PAULO;SP;03/2015;4.230.567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;715.829;2.495.969;941.982;76.770;10;8;0;4.230.567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;;8;FORTALEZA;CE;03/2015;4.178.330;551;12.954;35.652;60.075;22.957;1.602;11;133.802;4.179;7.640;16.614;15.876;333;12;0;44.654;0;0;0;0;0;0;0;0;0;2;5;14;14;68;141;243;2.732;19.335;5.710;1;0;0;0;27.777;478.246;7.826;36.295;6.376;16.153;653.103;0;1.197.999;40.436;1.752.946;926.752;43.658;8.282;1.782;0;2.773.855;0
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;03/2015;4.052.020;1.693;7.148;19.530;19.069;2.359;3;0;49.803;152;1.253;2.456;940;34;0;0;4.836;5.514;61.771;149.721;176.087;17.456;11;0;410.561;0;0;0;0;0;0;0;0;318.847;2.444.873;578.480;244.619;0;0;0;3.586.819;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;03/2015;3.978.156;0;0;0;0;0;0;0;0;310;727;2.031;2.474;1.624;1.593;0;8.760;163;334;378;56;0;0;0;931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53.695;352.435;862.445;1.699.586;797.461;199.836;0;3.965.457;447;413;613;1.304;232;0;0;3.008;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;03/2015;3.239.268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;942;2.259;2.068;112;0;0;5.560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.543;508.284;121.768;1.163.909;781.662;387.485;0;2.966.651;9.338;74.464;42.284;110.531;24.031;6.410;0;267.057;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;;5;PORTO ALEGRE;RS;03/2015;3.170.513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.544;167.739;284.564;779.131;675.592;1.160.955;1.208;3.078.733;1.480;4.501;12.348;29.250;19.979;24.221;0;91.780;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;03/2015;3.107.364;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4;55.722;598.279;1.303.083;1.070.896;79.362;18;0;3.107.360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;03/2015;3.047.467;4.893;165.473;419.820;685.304;272.889;72.933;0;1.621.312;170;70.199;61.208;23.305;2.154;4;0;157.041;6.067;240.141;539.028;447.500;32.735;27;0;1.265.497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242;424;976;409;9;0;2.060;0;1.556;0;0;0;0;0;1.556;0
J.MALUCELLI;30.881;b1;C;2;;199;CURITIBA;PR;03/2015;2.968.557;15.643;228.203;615.197;1.155.224;560.406;155.546;0;2.730.218;10.387;68.714;66.474;5.304;3;0;0;150.883;0;2;3;0;0;0;0;5;0;0;0;0;0;0;0;0;2.501;6.054;0;0;0;0;0;8.555;0;0;0;0;0;0;0;0;11.050;7.580;11.231;15.784;10.947;20.111;2.193;78.896;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;03/2015;2.805.618;0;0;0;0;0;0;0;0;0;161;310;163;0;0;0;634;14.186;443.282;1.078.278;1.158.223;96.784;162;0;2.790.916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;2.473;5.643;5.519;288;0;0;14.069;0
BTG PACTUAL;49.944;b1;C;2;;199;RIO DE JANEIRO;RJ;03/2015;2.719.261;0;0;0;0;0;0;0;0;1.414;158.201;247.267;489.682;27.931;0;0;924.495;0;0;0;0;0;0;0;0;0;10;19;0;0;0;0;30;0;0;0;0;0;0;0;0;30;1.118;3.608;5.337;5.629;24.696;0;40.419;209;121.804;58.739;16.881;2.510;719;0;200.862;1.553.455
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;03/2015;2.632.405;1.233;28.684;76.863;155.461;67.352;2.104;0;331.696;60;2.544;6.207;17.027;7.293;2.830;0;35.962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.997;234.813;641.291;357;3;1;0;898.462;0;47.473;131.544;304.422;240.525;304.530;397;1.028.891;1.396;32.106;93.195;136.760;71.908;1.397;631;337.394;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;03/2015;2.342.697;3.781;84.683;246.171;450.544;184.030;24.251;0;993.460;6.268;44.875;97.697;98.524;8.266;876;0;256.506;2.387;15.959;40.216;58.818;8.724;3;0;126.107;65;2.001;5.477;13.862;13.264;57.776;51.608;144.053;19.707;200.145;722;0;0;0;0;220.574;10.957;16.499;208.990;92.702;29.982;873;0;360.004;15.100;106.687;54.553;47.110;9.490;9.031;24;241.994;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;;14;SAO PAULO;SP;03/2015;2.181.951;688;405;909;600;1;0;0;2.603;87.702;132.877;89.892;395;0;0;0;310.867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;383.625;1.147.618;336.329;909;0;0;0;1.868.481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;;14;SAO PAULO;SP;03/2015;1.711.765;0;0;0;0;0;0;0;0;375.867;867.328;466.778;1.792;0;0;0;1.711.765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;03/2015;1.700.567;7.605;87.969;215.158;309.585;100.629;19.647;0;740.592;42.181;55.178;61.959;9.228;135;0;0;168.681;29.849;136.237;298.575;307.441;19.192;0;0;791.294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;03/2015;1.698.917;1;182;666;854;15;0;0;1.717;7.379;47.488;75.248;42.967;5.575;6.358;0;185.014;947;14.112;35.202;50.447;6.367;5;0;107.080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.705;163.972;858.645;59.120;6.591;1.022;0;1.113.055;4.383;81.101;47.986;35.195;6.835;323;116.226;292.050;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;03/2015;1.381.843;0;0;0;0;0;0;0;0;5.236;64.328;165.366;289.778;171.447;114.012;0;810.168;0;0;0;0;0;0;0;0;228;2.880;9.191;23.889;23.132;99.292;77.814;236.426;0;225.802;0;0;0;0;0;225.802;1.766;4.172;13.117;23.855;11.136;13.933;0;67.979;2.158;17.124;21.730;455;0;0;0;41.468;0
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;03/2015;1.371.949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.275;199.056;519.681;599.742;43.181;14;0;1.371.949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;03/2015;1.368.298;10;299;764;539;0;0;0;1.612;7.145;116.761;287.494;342.634;40.525;431;0;794.990;2.902;24.893;66.997;82.783;4.411;0;0;181.986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.952;89.163;171.588;113.226;10.458;324;0;389.710;0
INTERMEDIUM;51.884;b1;C;2;;199;BELO HORIZONTE;MG;03/2015;1.250.520;5.778;67.463;190.080;283.526;100.595;17.925;0;665.366;802;25.924;22.030;306;58;22;0;49.143;0;0;0;0;0;0;0;0;1.677;8.189;17.206;48.075;47.101;181.770;20.407;324.425;83;610;266;534;212;0;0;1.706;0;0;0;0;0;0;0;0;1.877;8.788;18.352;55.375;55.819;69.417;253;209.880;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;03/2015;1.225.872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;48;46;77;0;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.719;37.185;122.894;316.263;275.433;464.122;348;1.223.964;95;237;517;574;178;111;0;1.712;0
BIC;32.119;b1;C;3;;199;SAO PAULO;SP;03/2015;1.198.445;9.517;81.052;216.396;351.803;108.496;18.463;0;785.726;3.222;8.814;10.307;15.014;1.976;81;34;39.449;7.327;36.225;85.810;122.019;16.456;242;43;268.122;0;48;134;314;293;1.127;334;2.249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.936;17.390;33.227;23.320;21.670;2.355;0;102.899;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;;9;BRASILIA;DF;03/2015;1.180.008;243;58.362;61.149;141.110;123.624;45.737;0;430.225;4.849;79.090;125.714;254.126;215.107;70.897;0;749.783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;03/2015;1.069.602;224;2.147;4.950;5.449;819;2;0;13.592;3.842;24.005;54.779;66.862;22.136;3.584;0;175.208;42;117;234;249;2;0;0;644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.317;126.150;207.805;266.337;94.169;77.273;15;798.066;5.043;58.565;18.309;175;0;0;0;82.092;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;03/2015;1.039.555;4.533;15.892;30.002;16.781;895;0;0;68.103;2.687;5.051;3.969;743;0;0;0;12.450;39.486;107.992;212.839;104.763;0;0;0;465.080;0;0;0;0;0;0;0;0;8.289;739;6;0;0;0;0;9.034;0;0;4.168;0;0;0;0;4.168;6.520;117.676;277.491;68.985;4.957;76;0;475.705;5.015
OMNI;50.940;n1;C;2;;197;SAO PAULO;SP;03/2015;1.022.444;0;0;0;0;0;0;0;0;34.526;95.771;116.919;32.385;1.456;0;0;281.058;26.790;95.016;212.155;252.027;20.806;0;0;606.795;0;0;0;0;0;0;0;0;57.238;59.134;16.660;1.561;0;0;0;134.592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;03/2015;1.014.843;0;0;0;0;0;0;0;0;0;33.945;75.116;0;0;0;0;109.061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.544;242.387;535.453;117.967;4.430;0;0;905.782;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;03/2015;989.505;0;0;0;0;0;0;0;0;5.258;26.756;66.508;60.770;24.427;2.128;0;185.847;61;1.039;2.409;3.293;400;0;0;7.202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.658;98.731;336.279;189.648;3.113;23.486;0;665.914;3.685;17.920;17.620;27.972;24.710;9.706;28.929;130.541;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;;25;BRASILIA;DF;03/2015;942.694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.807;35.186;90.947;186.915;207.484;315.430;95.311;934.079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;230;666;1.595;1.351;3.948;726;8.616;0
