Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;09/2017;4.183.822;571;17.048;42.098;55.130;9.871;363;0;125.081;2.749;9.885;17.817;12.833;77;8;0;43.369;0;0;0;0;0;0;0;0;0;2;5;15;15;73;133;243;8.860;40.266;11.176;3;0;0;0;60.305;39.000;20.701;5.190;43.498;292.503;684.222;0;1.085.114;71.402;1.893.599;875.133;26.617;1.732;1.216;11;2.869.710;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;09/2017;3.964.765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;225;612;601;45;0;0;1.490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.780;77.344;1.054.532;1.622.423;864.104;285.360;0;3.945.544;1.949;15.511;271;0;0;0;0;17.731;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S4;8;BELEM;PA;09/2017;3.909.258;7.024;192.099;717.831;1.144.812;453.385;161.021;0;2.676.173;21.821;328.132;399.314;352.487;62.615;6.147;30;1.170.546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.873;30.833;9.570;1.259;0;0;1;47.537;0;226;33;281;4.363;733;0;5.635;2.596;2.567;3.700;504;0;0;0;9.367;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;09/2017;3.876.435;0;0;0;0;0;0;0;0;0;926;227;1.762;1.593;0;0;4.508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37.474;321.070;945.272;1.566.896;764.164;224.316;0;3.859.193;18;572;2.380;5.160;3.576;1.028;0;12.734;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;09/2017;3.739.315;14.185;189.028;465.893;632.860;157.906;35.894;0;1.495.766;85.781;351.563;635.017;510.889;57.936;4.589;0;1.645.776;1.091;3.840;6.866;3.668;224;0;0;15.690;20;956;2.668;6.213;4.852;12.440;4.590;31.739;13.459;194.520;42.470;583;0;0;0;251.031;4.137;25.212;21.131;60.752;9.415;4.788;0;125.436;40.826;63.581;44.565;18.235;5.001;1.395;274;173.878;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;09/2017;3.691.078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.836;169.471;492.519;1.245.910;905.447;784.379;0;3.609.562;4.492;4.969;12.221;27.473;18.487;13.874;0;81.516;0
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;09/2017;3.573.993;28.284;293.080;761.847;1.336.573;645.240;243.532;0;3.308.556;15.426;81.115;75.442;5.829;2;0;0;177.813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.781;15.589;17.175;15.314;8.237;13.685;843;87.624;0
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;09/2017;3.284.970;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;3;68.771;548.585;1.227.349;1.340.118;100.133;12;0;3.284.968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S4;8;SAO PAULO;SP;09/2017;3.179.524;0;0;0;0;0;0;0;0;5;93;208;190;5;0;0;501;11.483;457.483;1.068.543;1.537.552;82.642;87;0;3.157.790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201;3.720;8.183;8.699;430;0;0;21.233;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;09/2017;2.939.672;201;857;2.028;888;5;0;0;3.980;98.325;153.823;86.202;453;0;0;0;338.803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586.464;1.509.305;500.059;1.060;0;0;0;2.596.889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;09/2017;2.916.311;4.070;202.810;505.699;790.751;310.931;121.973;0;1.936.234;132;38.779;32.652;15.386;512;0;0;87.461;4.196;160.232;365.245;334.960;21.902;15;0;886.550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;274;198;0;0;0;526;84;3.704;1.436;165;150;0;0;5.540;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;09/2017;2.910.310;18.435;218.471;579.223;1.041.058;514.749;174.953;0;2.546.889;31;1.240;3.970;10.038;1.041;304;56;16.680;13.763;45.198;99.175;120.776;11.912;0;0;290.824;0;40;107;276;285;1.021;285;2.014;38;855;0;0;0;0;0;893;0;0;0;0;0;0;0;0;1.420;2.502;11.208;31.745;4.827;1.309;0;53.010;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;S4;14;SAO PAULO;SP;09/2017;2.281.853;337;1.753;5.036;831;0;0;0;7.957;103.167;3.471;1.443;0;0;0;0;108.082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;681.552;793.648;51.459;0;0;0;1.526.660;0;0;0;0;0;0;0;0;452.373;113.312;69.567;3.902;0;0;0;639.155;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;09/2017;2.266.735;4.146;86.131;254.615;454.882;229.103;69.865;0;1.098.743;3.340;40.064;58.242;46.844;8.123;53;0;156.668;979;4.928;10.514;9.584;952;8;0;26.965;147;3.927;11.513;30.162;29.116;124.570;106.349;305.783;10.221;207.372;7.026;5.157;0;0;0;229.775;9.285;55.049;52.607;101.227;50.459;704;0;269.331;12.390;59.936;50.369;42.814;7.096;6.848;17;179.470;0
OMNI;50.940;b1;C;2;S4;199;SAO PAULO;SP;09/2017;2.071.132;0;0;0;0;0;0;0;0;84.165;158.790;183.219;49.298;1.649;0;0;477.121;115.300;290.617;573.102;434.020;24.971;0;0;1.438.011;0;0;0;0;0;0;0;0;38.720;74.630;12.574;572;0;0;0;126.497;0;0;0;0;0;0;0;0;7.720;15.194;6.509;79;0;0;0;29.503;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;09/2017;2.062.059;4;11;23;39;0;0;0;78;579.492;1.018.695;462.392;1.402;0;0;0;2.061.981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INTERMEDIUM;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;09/2017;2.009.849;8.645;62.781;179.723;294.996;106.517;29.064;1;681.727;15;80;161;305;147;78;0;786;0;0;0;0;0;0;0;0;7.433;25.577;51.690;124.357;110.961;388.825;50.606;759.448;13.845;137.754;0;0;0;0;0;151.599;0;0;0;0;0;0;0;0;4.660;20.184;34.862;103.407;90.108;162.838;230;416.289;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;09/2017;1.865.041;0;224;846;1.295;2;0;0;2.366;16.274;86.860;148.843;78.271;53.046;3.856;0;387.151;226;9.829;25.262;36.438;5.302;29;0;77.086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.422;540.555;543.793;138.049;29.541;6.122;0;1.272.482;2.995;66.366;47.160;9.378;14;44;0;125.957;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;09/2017;1.616.073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.393;60.331;171.373;421.202;247.740;446.687;243.453;1.597.178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;408;1.136;2.805;2.586;9.392;2.317;18.895;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;09/2017;1.531.185;14;426;1.089;1.101;0;0;0;2.629;12.831;149.949;326.982;364.779;47.307;6.458;0;908.305;622;5.479;12.332;16.779;2.979;6;0;38.195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.236;109.050;234.593;197.803;23.349;4.025;0;582.056;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;09/2017;1.445.322;509;64.452;81.387;152.820;94.632;23.387;0;417.187;10.725;165.336;202.956;377.298;225.150;46.669;0;1.028.135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;09/2017;1.254.992;0;0;0;0;0;0;0;0;1.284;3.503;41.862;35.523;1.121;0;0;83.293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43.205;199.581;765.956;135.451;27.507;0;0;1.171.699;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;09/2017;1.240.699;0;0;0;0;0;0;0;0;16.751;56.903;64.530;110.822;49.148;31.045;0;329.198;48;923;2.178;2.978;213;0;0;6.341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.820;183.837;308.830;208.564;15.514;11.589;0;741.154;3.790;23.920;55.867;41.178;23.589;15.661;0;164.006;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;09/2017;1.185.086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;406;2.120;6.271;7.367;640;0;0;16.804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.260;297.618;622.435;16.577;1.264;0;0;945.154;16.219;60.070;115.025;14.385;5.508;11.921;0;223.128;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;09/2017;1.154.620;139;1.429;3.244;4.070;615;4;0;9.502;5.441;25.679;49.885;54.629;13.201;3.471;0;152.306;29;130;221;235;10;0;0;625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76.964;95.311;316.683;256.532;92.405;82.459;0;920.355;6.392;46.341;18.964;137;0;0;0;71.833;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;09/2017;1.093.316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;46;48;16;0;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.538;61.716;107.713;312.250;272.088;318.993;0;1.088.298;442;652;713;2.468;596;12;0;4.883;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;S4;9;MARINGA;PR;09/2017;1.054.636;273;13.231;38.263;81.100;40.011;27.075;0;199.954;3.899;35.559;38.862;27.815;3.015;69;0;109.219;63;983;2.479;3.257;425;0;0;7.207;0;0;0;0;0;0;0;0;5.902;48.755;13.513;198;3;0;0;68.371;4.235;156.861;272.771;68.063;1.831;151;0;503.912;12.390;55.039;57.925;29.691;8.983;1.571;373;165.972;0
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;09/2017;991.067;0;0;0;0;0;0;0;0;371.673;4.660;76.646;144.140;6.242;0;0;603.360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;3.029;1.553;5.046;5.326;25.413;0;40.416;2.200;4.633;19.547;20.656;12.938;4.215;1;64.190;283.100
