Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;12/2017;7.964.631;4.580.688;540.578;1.015.753;154.663;1.672.823;126;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;12/2017;7.718.190;4.799.346;1.110.895;562.118;77.247;1.167.151;1.433;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;12/2017;7.692.439;1.742.735;2.163.129;576.804;228.039;2.978.088;3.644;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;12/2017;7.116.123;2.220.100;375.274;776.172;181.551;823.025;767;2.739.234
JOHN DEERE;50.071;b1;C;3;S4;199;INDAIATUBA;SP;12/2017;7.002.638;1.244.138;3.204.854;486.619;320.749;1.737.779;8.500;0
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;12/2017;6.287.808;4.131.693;557.860;814.999;195.033;559.790;28.432;0
PORTO SEGURO;51.444;n1;C;2;S4;197;SAO PAULO;SP;12/2017;6.059.712;4.733.413;309.913;522.415;72.947;409.539;11.485;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;12/2017;6.054.126;5.709.098;107.306;179.420;9.555;48.746;0;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;12/2017;6.011.006;4.621.822;226.887;762.772;98.111;292.076;9.338;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;12/2017;5.772.820;2.526.312;678.576;161.922;437.785;1.957.736;10.489;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;12/2017;4.994.797;3.006.914;734.903;622.138;153.618;439.289;1.752;36.184
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;12/2017;4.942.134;1.621.443;1.003.500;248.298;121.921;1.945.768;1.203;0
CREDIT SUISSE;30.771;b1;C;3;S2;199;SAO PAULO;SP;12/2017;4.800.301;2.882.210;63.313;263.467;0;162.414;0;1.428.897
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S4;8;SAO PAULO;SP;12/2017;4.787.413;1.864.218;661.251;1.066.773;412.462;781.277;1.432;0
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;12/2017;4.064.858;2.233.287;476.538;566.679;15.498;491.422;0;281.434
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;12/2017;3.933.221;3.772.346;12.485;86.952;56.944;2.616;1.878;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;S3;8;SAO PAULO;SP;12/2017;3.929.767;2.029.354;450.941;347.906;55.809;363.850;957;680.952
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S4;8;BELEM;PA;12/2017;3.837.011;10.378;6.550;17.027;3.798.363;2.471;2.222;0
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;12/2017;3.681.058;814.247;106.027;73.738;22.108;2.660.163;4.775;0
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;12/2017;3.450.456;1.606.758;360.788;575.424;210.258;697.227;0;0
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;12/2017;3.389.105;1.049.767;543.208;1.021.214;472.583;301.596;736;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;12/2017;3.337.829;1.207.502;317.832;1.050.931;317.223;308.944;135.397;0
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;12/2017;3.031.645;1.656.885;472.947;285.754;33.601;247.584;3;334.870
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;12/2017;2.739.098;1.881.137;181.709;239.379;123.119;313.746;9;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;12/2017;2.707.772;2.660.801;42.050;754;1.762;2.379;27;0
BANCO IBM S.A.;34.270.520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;12/2017;2.595.829;2.185.621;57.710;81.714;20.616;250.167;0;0
INTERMEDIUM;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;12/2017;2.593.124;1.657.821;294.526;323.392;36.006;276.089;5.291;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;12/2017;2.544.100;72.566;7.947;243;588;2.462.755;0;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;S4;14;SAO PAULO;SP;12/2017;2.464.669;1.711.716;142.156;64.696;7.545;452.504;86.052;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;S4;8;ARACAJU;SE;12/2017;2.280.806;7.516;967;2.266.750;559;570;4.443;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;12/2017;2.269.515;13.586;2.822;8.961;3.316;2.239.664;1.166;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;12/2017;2.228.920;660.537;852.871;531.232;5.311;178.970;0;0
ING;51.073;b1;C;3;S3;199;SAO PAULO;SP;12/2017;2.199.603;1.826.712;0;350.583;0;22.309;0;0
OMNI;50.940;b1;C;2;S4;199;SAO PAULO;SP;12/2017;2.105.173;1.066.302;132.808;190.060;79.633;623.439;12.931;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;12/2017;2.096.590;1.034.660;145.362;480.678;160.969;272.634;2.286;0
SOCIETE GENERALE;31.859;b1;C;3;S3;199;SAO PAULO;SP;12/2017;2.019.845;1.788.297;104.250;15.753;2.027;109.519;0;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;199;SAO PAULO;SP;12/2017;1.986.933;1.285.504;98.454;161.463;254.679;157.724;279;28.831
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;S3;8;SAO PAULO;SP;12/2017;1.927.687;1.444.136;0;161.915;4.059;40.047;0;277.530
DEUTSCHE BANK S.A. - BANCO ALEMAO;62.331.228;b1;I;3;S3;8;SAO PAULO;SP;12/2017;1.923.101;1.661.391;63.969;62.106;0;135.636;0;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;S4;8;SAO PAULO;SP;12/2017;1.817.924;807.259;145.928;161.512;142.885;560.340;0;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;12/2017;1.810.723;626.814;159.136;166.468;88.491;769.815;0;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;12/2017;1.741.043;1.725.999;9.752;12;4.750;521;10;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;S4;8;UBERLANDIA;MG;12/2017;1.704.922;675.530;185.735;381.322;225.039;209.440;27.855;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;12/2017;1.615.678;298.671;707.587;245.791;145.542;217.419;669;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;12/2017;1.537.103;824.879;146.526;167.230;49.141;349.045;282;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;S4;9;MARINGA;PR;12/2017;1.502.336;290.000;10.334;841;5.616;1.194.590;955;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;12/2017;1.486.271;532.153;289.057;393.254;90.927;180.523;356;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;12/2017;1.284.740;5.219;1.252.292;9.249;1.948;15.839;192;0
CREDIT AGRICOLE;51.066;b1;C;3;S3;199;SAO PAULO;SP;12/2017;1.259.874;1.046.078;146.967;41.058;0;25.771;0;0
BANCO FORD S.A.;90.731.688;b2;I;3;S4;8;SAO PAULO;SP;12/2017;1.239.700;522.127;120.630;172.007;59.398;365.538;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;12/2017;1.230.497;167.908;8.833;2.013;1.236;1.049.156;1.350;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;S3;8;SAO PAULO;SP;12/2017;1.210.820;910.374;228.838;11.272;3.142;57.193;0;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;S4;8;SAO PAULO;SP;12/2017;1.203.898;403.135;276.900;218.462;180.760;124.590;51;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;S4;19;BARUERI;SP;12/2017;1.201.389;1.015.028;32.113;24.864;756;128.530;99;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;S4;30;CURITIBA;PR;12/2017;1.177.993;4.677;86;23;1.966;1.171.239;2;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;S4;30;SAO PAULO;SP;12/2017;1.160.614;1.158.018;2.274;84;0;237;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;12/2017;1.141.370;9.420;174.884;233;181;955.718;933;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;S4;8;SAO PAULO;SP;12/2017;1.118.499;1.011.437;0;103.395;0;3.667;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;S4;5;VITORIA;ES;12/2017;1.101.664;1.095.601;226;3.175;1.699;341;622;0
JP MORGAN CHASE;20.107;b1;C;3;S3;199;SAO PAULO;SP;12/2017;1.095.786;1.014.136;14;52.246;17.032;12.357;0;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27.351.731;n1;I;3;S4;14;PORTO ALEGRE;RS;12/2017;1.082.017;543.882;76.490;178.048;43.529;224.110;15.957;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;S4;8;SAO PAULO;SP;12/2017;1.062.857;803.914;67.249;100.180;10.650;80.845;19;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S5;9;CHAPECO;SC;12/2017;1.051.532;1.903;1.998;1.152;842;1.045.481;155;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;9;PALOTINA;PR;12/2017;1.000.303;144.829;5.174;1.939;4.151;843.233;977;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;S4;9;CERRO LARGO;RS;12/2017;999.109;2.384;5.809;335;536;989.610;435;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;S5;9;GOIANIA;GO;12/2017;971.710;5.576;815.990;1.493;148.396;240;14;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;S4;8;SAO PAULO;SP;12/2017;969.706;881.328;0;0;0;88.378;0;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;S4;8;PORTO ALEGRE;RS;12/2017;956.371;130.943;5.641;12.060;2.722;804.720;285;0
GRUPO BONSUCESSO - BS2;52.034;b1;C;2;S4;199;BELO HORIZONTE;MG;12/2017;894.449;613.090;193.391;19.844;2.196;65.572;357;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;S4;9;DOURADOS;MS;12/2017;891.874;25.805;812.066;142;4.884;48.019;958;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;S5;9;LINHARES;ES;12/2017;889.501;876.130;1.614;11.154;540;7;57;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;S4;9;PONTA GROSSA;PR;12/2017;888.939;56.446;3.891;1.707;25;826.602;270;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;12/2017;809.707;1.441;301;304;81;807.285;294;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;12/2017;805.221;35.861;732.167;4.687;5.244;26.756;506;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;S4;9;ERECHIM;RS;12/2017;797.028;436;3.336;2.677;7.345;783.017;217;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;12/2017;777.650;1.739;4.142;157;848;770.647;117;0
INDUSVAL;50.531;b1;C;2;S4;199;SAO PAULO;SP;12/2017;773.757;439.319;168.875;14.246;5.282;146.035;0;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;S4;9;BELO HORIZONTE;MG;12/2017;769.275;767.362;340;545;145;836;47;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;S4;9;ITAQUI;RS;12/2017;763.523;4.422;399;28;21;758.451;202;0
BANCO CBSS S.A.;27.098.060;b2;I;3;S4;8;BARUERI;SP;12/2017;749.574;404.278;45.976;202.967;45.712;38.805;11.836;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;S4;30;SALVADOR;BA;12/2017;747.221;31.495;31.208;661.567;1.406;21.521;23;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;S4;8;GUARULHOS;SP;12/2017;744.907;350.749;72.904;149.908;85.603;85.331;411;0
RENDIMENTO;51.468;b1;C;2;S4;199;SAO PAULO;SP;12/2017;742.939;661.732;13.031;17.392;31.288;19.463;33;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;12/2017;728.843;229;316;57;30;728.046;164;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;S5;9;SAO GABRIEL DA PALHA;ES;12/2017;725.516;713.018;106;6.646;5.598;100;48;0
MIZUHO;51.554;b1;I;3;S4;199;SAO PAULO;SP;12/2017;718.801;475.830;95.981;1.891;17.353;61.012;0;66.734
BOFA MERRILL LYNCH;51.255;b1;C;3;S3;199;SAO PAULO;SP;12/2017;713.056;522.687;0;6.135;96.091;88.142;1;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;S4;30;FLORIANOPOLIS;SC;12/2017;693.023;3.279;1.630;4;10;687.524;575;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;12/2017;692.444;690.307;559;274;935;249;120;0
BANCO SEMEAR S.A.;795.423;b1;I;2;S4;8;BELO HORIZONTE;MG;12/2017;691.116;395.598;135.657;31.241;18.259;105.967;4.394;0
DACASA FINANCEIRA;51.891;n1;C;2;S4;197;VITORIA;ES;12/2017;690.000;517.752;875;163.827;1.021;352;6.172;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2.398.976;b3S;I;2;S4;9;LONDRINA;PR;12/2017;687.982;170.614;3.718;321;41;513.246;42;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;S4;9;SANTA MARIA;RS;12/2017;682.672;4.617;1.270;92;87;676.388;218;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;S4;9;SORRISO;MT;12/2017;673.196;2.393;659.661;194;500;10.304;144;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53.923.116;b3S;I;2;S4;9;RIBEIRAO PRETO;SP;12/2017;661.888;648.476;13.362;8;9;13;20;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;12/2017;645.637;4.274;522.210;1.789;108.301;8.857;206;0
BANCO MONEO S.A.;7.441.209;b2;I;2;S4;8;CAXIAS DO SUL;RS;12/2017;641.303;263.999;52.432;94.705;44.021;186.147;0;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.313.766;n1;I;2;S4;14;SAO PAULO;SP;12/2017;623.845;350.208;50.256;97.851;85.733;39.717;79;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;S5;9;VILHENA;RO;12/2017;622.546;9.787;276.873;80;326.236;9.565;4;0
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35.571.249;b3S;I;2;S5;9;JOAO PESSOA;PB;12/2017;619.890;294;605;617.960;680;316;35;0
BANCO GUANABARA S.A.;31.880.826;b1;I;2;S4;8;RIO DE JANEIRO;RJ;12/2017;596.279;420.542;29.854;118.225;9.093;18.565;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87.733.770;b3S;I;2;S4;9;RODEIO BONITO;RS;12/2017;579.632;969;1.680;27;97;576.579;280;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;S5;9;SAO MIGUEL D'OESTE;SC;12/2017;564.277;1.839;1.268;79;316;560.715;61;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;S5;9;PIMENTA BUENO;RO;12/2017;515.149;8.508;26.705;1.040;473.981;4.843;73;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;S4;9;CAMPO VERDE;MT;12/2017;514.636;18.767;486.710;902;1.039;7.153;65;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;S5;9;RIO VERDE;GO;12/2017;504.774;8.909;492.426;99;588;2.750;2;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;S5;9;MARINGA;PR;12/2017;499.678;8.562;2.931;72;97;487.922;93;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;S4;9;CAPANEMA;PR;12/2017;497.773;121.021;1.259;206;944;374.201;142;0
SOCOPA;50.328;b1;C;2;S4;199;SAO PAULO;SP;12/2017;494.589;364.620;29.769;10.104;0;90.096;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE MATO-GROSSENSE – SICREDI NORTE MT/PA;37.442.605;b3S;I;2;S4;9;COLIDER;MT;12/2017;494.167;8.919;399.344;365;76.861;7.726;952;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOROESTE RS – SICREDI NOROESTE RS;89.049.738;b3S;I;2;S4;9;TRES DE MAIO;RS;12/2017;493.678;175;2.760;19;87;490.531;106;0
COOPERATIVA DE CREDITO CENTRO-SERRANA DO ESPIRITO SANTO - SICOOB CENTRO-SERRANO;31.804.966;b3S;I;2;S5;9;SANTA MARIA DE JETIBA;ES;12/2017;492.830;489.032;97;862;2.734;48;57;0
COOPERATIVA DE CRÉDITO UNICRED DA GRANDE FLORIANÓPOLIS LTDA - UNICRED FLORIANÓPOLIS;74.064.502;b3S;I;2;S5;9;FLORIANOPOLIS;SC;12/2017;492.006;6.482;244;243;40;484.964;34;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS REGIÃO DAS CULTURAS - SICREDI DAS CULTURAS RS;90.729.369;b3S;I;2;S5;9;IJUI;RS;12/2017;489.201;476;685;437;10;486.814;780;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24.654.881;b3S;I;2;S4;9;CAMPO GRANDE;MS;12/2017;480.002;12.753;269.959;79.647;105.672;11.849;122;0
BARIGUI;51.774;n1;C;2;S4;197;CURITIBA;PR;12/2017;478.388;142.840;2.503;2.045;8.189;321.836;974;0
BANCO RIBEIRAO PRETO S.A.;517.645;b1;I;2;S4;8;RIBEIRAO PRETO;SP;12/2017;469.992;464.787;3.192;1.208;289;317;199;0
MODAL;51.963;b1;C;2;S4;199;RIO DE JANEIRO;RJ;12/2017;465.601;428.710;11.327;13.959;6.860;39;2;4.704
