Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BANRISUL;30.173;b1;C;1;;199;PORTO ALEGRE;RS;12/2016;11.706.489;270.169;859.388;1.653.732;1.951.914;352.135;66.933;0;5.154.271;2.291;19.029;38.124;40.321;14.777;27.240;0;141.783;71.816;524.846;393.394;0;0;0;0;990.056;13.314;242.592;41.438;9;0;0;0;297.353;18.577;385.275;540.151;12.725;5.018;0;0;961.745;109.433;192.580;279.100;308.887;186.389;233.450;41.617;1.351.455;35.978;121.394;345.224;509.924;213.752;234.811;0;1.461.083;16.282;89.020;230.177;51.783;31.625;45.683;0;464.569;733;30.353;143.796;432.578;109.407;13.168;0;730.035;154.139
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;;11;PORTO ALEGRE;RS;12/2016;10.097.588;0;0;6.129;0;0;0;0;6.129;302;1.230;2.983;1.947;0;0;0;6.462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.608;44.027;0;0;0;0;55.635;0;165.066;730.618;293.236;44.513;109.612;133;1.343.179;34;39.146;104.432;229.422;150.589;122.045;0;645.668;0;968.372;6.831.914;217.646;14.817;7.767;0;8.040.515;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;;5;PORTO ALEGRE;RS;12/2016;9.828.970;0;0;0;0;0;0;0;0;1.020;1.597;3.480;3.925;1.156;264;0;11.442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104.599;347.502;737.681;1.751.058;1.139.318;1.230.513;27.876;5.338.545;7.497;202.036;476.873;1.262.144;1.156.661;1.373.772;0;4.478.983;0;0;0;0;0;0;0;0;0
BTG PACTUAL;49.944;b1;C;2;;199;RIO DE JANEIRO;RJ;12/2016;9.593.404;415.448;340.560;546.986;534.415;76.940;527.909;0;2.442.258;0;1.410;0;0;0;0;0;1.410;0;127;0;0;0;0;0;127;5.456;89.509;255.820;210.645;101.321;5.273;0;668.024;22.796;104.937;593.548;185.666;124.467;16.729;0;1.048.142;5.926;7.348;0;0;0;0;0;13.275;0;5.990;21.011;102.530;140.589;792.524;1.581.215;2.643.857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.776.310
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;;8;SAO PAULO;SP;12/2016;9.034.225;6.764;52.216;148.183;216.090;48.313;11.549;0;483.115;23.167;262.003;556.048;508.767;68.780;35;0;1.418.799;0;0;0;0;0;0;0;0;56.474;372.269;1.053.524;40.887;11.650;0;0;1.534.804;0;0;0;0;0;0;0;0;0;51.276;0;0;0;0;0;51.276;131.434;725.458;1.856.959;2.393.735;407.978;30.668;0;5.546.231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;;8;FORTALEZA;CE;12/2016;8.393.137;86.810;279.150;505.060;634.819;98.103;102.340;74.079;1.780.360;33.952;193.500;489.868;564.121;166.118;279.214;3.018;1.729.790;23.568;17.802;26.048;60;0;0;0;67.477;8.400;33.773;4.078;8;0;0;0;46.259;0;236.872;344.274;0;0;0;0;581.146;34.709;18.110;51.387;154.889;69.498;63.482;79.791;471.865;3.055;90.848;256.275;696.032;473.715;1.544.649;183.931;3.248.505;247.209;2.169;8.722;18.092;55.739;135.805;0;467.735;0;0;0;0;0;0;0;0;0
DAYCOVAL;51.987;b1;C;2;;199;SAO PAULO;SP;12/2016;7.963.004;32.046;441.194;965.934;723.434;48.319;3.754;0;2.214.682;3.306;82.275;165.597;162.834;13.550;30;0;427.591;7.283;687.223;524.993;31.341;0;0;0;1.250.839;24.389;2.383.559;138.258;6.207;15;0;0;2.552.428;30.242;381.941;368.527;44.315;0;0;0;825.025;2.388;7.468;43.673;5.992;0;0;0;59.520;119;27.984;96.263;170.941;21.428;3.207;0;319.942;0;8.981;49.884;10.314;0;0;0;69.180;0;0;0;0;0;0;0;0;243.797
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;12/2016;7.826.763;0;6.788;25.270;16.958;4.243;0;0;53.260;34;7.431;18.884;33.462;9.294;712;0;69.817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.241;89.824;407.764;88.845;6.674;2.585;0;604.933;496;14.515;46.027;133.271;93.754;47.444;0;335.506;0;885.671;4.394.116;1.304.199;110.953;68.182;125;6.763.247;0;0;0;0;0;0;0;0;0
MERCEDES-BENZ;51.262;b2;C;3;;198;SAO PAULO;SP;12/2016;7.710.063;13.710;43.971;115.404;209.896;66.941;31;0;449.952;8.352;87.950;205.105;267.390;52.263;121;0;621.181;0;0;0;0;0;0;0;0;6.876;612.669;197.139;0;0;0;0;816.684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.051;654.677;1.732.829;2.512.331;733.723;124.635;0;5.822.246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;;8;SAO PAULO;SP;12/2016;6.698.429;0;20.928;129.506;176.327;147.084;50.333;45;524.222;0;0;0;0;0;0;0;0;0;0;77.160;0;0;0;0;77.160;0;5.730;184.973;0;0;0;0;190.703;207.546;654.594;2.138.578;1.204.224;351.056;62.589;0;4.618.588;87.305;167.072;152.956;275.258;5.354;18.985;0;706.931;0;2.839;10.785;11.136;4.517;2.252;0;31.530;0;30.077;110.058;185.635;125.987;97.539;0;549.296;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30.771;b1;C;3;;199;SAO PAULO;SP;12/2016;5.890.921;1.044;106.029;128.693;216.827;26.589;0;0;479.182;0;0;80.832;105.033;105.033;495.165;450.032;1.236.094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74.660;21.047;396.405;196.070;92.234;0;0;780.416;7.306;9.209;5.979;26.386;17.386;0;0;66.266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.328.962
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;12/2016;5.753.564;15.568;78.925;158.413;170.905;18.386;108.508;0;550.706;13.451;86.390;169.502;389.940;158.094;33.160;0;850.537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;519;813;220;0;0;1.767;23.416;169.792;518.144;1.401.354;836.857;811.217;18.756;3.779.538;671;66.391;154.281;165.408;80.174;104.090;0;571.015;0;0;0;0;0;0;0;0;0
CCB;32.119;b1;C;3;;199;SAO PAULO;SP;12/2016;4.924.023;45.697;650.427;465.111;382.726;83.491;0;0;1.627.451;3.029;10.606;20.997;28.229;4.905;26;0;67.792;0;495;213;0;0;0;0;709;0;214;304;639;449;181;0;1.787;429;322.806;380.540;63.551;0;0;0;767.326;83.342;60.727;85.451;98.033;30.321;4.449;34.874;397.197;0;0;0;0;0;0;0;0;0;33.538;67.282;1.525;0;0;0;102.344;0;0;0;0;0;0;0;0;1.959.417
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;12/2016;4.529.403;46.609;213.613;325.931;231.898;3.843;122;0;822.016;0;0;0;0;0;0;0;0;0;100.969;0;0;0;0;0;100.969;38.721;2.090.300;82.929;101.801;49.169;51.647;0;2.414.566;83.260;135.406;162.283;120.043;27.449;85.950;0;614.391;19.042;20.673;69.731;70.607;4.167;0;0;184.219;9.348;11.554;89.947;40.554;0;0;0;151.403;0;16.240;77.514;0;0;0;0;93.755;0;0;0;0;0;0;0;0;148.084
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;12/2016;4.455.869;0;133.421;510.369;14.094;2.778;0;0;660.662;0;81;0;10.000;0;0;0;10.081;0;100.665;102.942;0;0;0;0;203.608;0;958.891;3.764;572;0;0;0;963.227;47.280;793.477;1.155.530;180.131;0;0;0;2.176.418;105.003;25.513;90.930;11.991;0;0;0;233.436;0;8.460;26.376;56.567;497;0;0;91.900;0;30.442;62.795;23.299;0;0;0;116.536;0;0;0;0;0;0;0;0;0
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;12/2016;3.937.318;1.215;381.745;362.081;50.416;2.283;0;0;797.739;2.632;94.671;188.683;175.127;13.287;552;0;474.952;2.081;27.533;31.397;0;0;0;0;61.011;4.299;400.800;286.946;1.472;0;0;0;693.517;0;13.383;70.808;0;0;0;0;84.190;0;892;2.434;4.012;714;0;0;8.053;347;114.562;346.202;1.102.165;188.523;65.811;0;1.817.610;0;56;144;45;0;0;0;246;0;0;0;0;0;0;0;0;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;12/2016;3.713.561;10.543;95.088;199.373;4.412;218;0;0;309.635;674;23.587;72.898;48.023;10;0;0;145.192;0;0;0;0;0;0;0;0;17.123;648.524;2.411.179;0;0;0;0;3.076.825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.302;36.774;91.110;47.722;0;0;0;181.909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;12/2016;3.673.612;115.707;209.298;464.190;356.076;9.993;0;0;1.155.264;385;382;303;0;0;0;0;1.070;0;0;0;0;0;0;0;0;11.186;620.817;164.675;8.041;0;0;0;804.719;6.808;373.147;199.752;69.235;0;0;0;648.943;24.058;22.379;93.450;29.317;678;0;0;169.882;0;1.069;595;0;0;0;0;1.664;0;101.469;207.372;30.881;0;0;0;339.722;0;0;0;0;0;0;0;0;552.349
PAN;31.323;b1;C;2;;199;SAO PAULO;SP;12/2016;3.575.473;163.249;176.694;561.819;555.422;25.384;0;0;1.482.569;244.347;149.354;308.705;176.994;14.503;928;35;894.866;0;0;0;0;0;425.514;0;425.514;0;628;11.301;2.849;1.308;922;0;17.008;34.561;74.666;288.363;133.191;10.087;0;0;540.868;72.767;66.068;51.521;24.262;30;0;0;214.649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;12/2016;3.539.963;40.303;297.795;478.764;860.043;69.466;33.268;0;1.779.640;0;0;3.583;9.868;0;0;0;13.451;0;0;0;9.085;0;0;0;9.085;0;0;0;0;0;0;0;0;172;156.353;334.462;272.776;200;0;0;763.963;4.522;14.646;21.240;66.628;40.653;31.604;0;179.294;20;26.303;125.080;135.441;68.855;39.314;0;395.013;0;9.050;25.502;6.959;0;0;0;41.511;0;0;0;0;0;0;0;0;358.006
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;12/2016;3.514.819;3.463;8.930;14.714;16.513;1.703;0;0;45.324;6.449;42.580;86.694;102.167;22.717;7.117;0;267.724;0;0;0;0;0;0;0;0;298;82.671;49.955;0;0;0;0;132.924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.427;326.459;907.258;1.449.420;311.507;10.777;0;3.068.848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;12/2016;3.295.621;7.162;1.091.813;681.938;0;0;0;0;1.780.913;9.757;51.078;103.809;130.972;22.961;2;0;318.580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.495;15.645;15.939;1.431;0;0;38.510;59.992;163.702;289.946;448.320;68.637;55;0;1.030.652;281;2.152;29.414;52.819;31.444;10.856;0;126.966;0;0;0;0;0;0;0;0;0
ING;51.073;b1;C;3;;199;SAO PAULO;SP;12/2016;3.275.182;0;18.647;107.431;98.291;0;0;0;224.369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;559.382;2.075.801;0;0;0;0;2.635.184;0;413.805;1.825;0;0;0;0;415.630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;12/2016;2.950.892;0;0;0;0;0;0;0;0;8.782;456.931;973.950;1.313.561;108.108;19.239;0;2.880.571;0;0;0;0;0;0;0;0;53;70.269;0;0;0;0;0;70.321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20.152;b1;C;2;;199;BELO HORIZONTE;MG;12/2016;2.713.861;73.652;157.293;273.249;401.392;110.312;22.993;0;1.038.892;262;2.842;6.109;4.712;932;0;0;14.858;188.063;329.674;5.161;0;0;0;0;522.897;5.048;14.291;146;0;0;0;0;19.485;33;15.396;47.391;0;0;0;0;62.820;54.252;76.722;144.301;312.747;102.977;7.262;0;698.261;0;0;0;0;0;0;0;0;0;3.587;5.930;87.030;160.153;3.985;0;260.685;0;20.230;56.682;19.052;0;0;0;95.964;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;12/2016;2.593.830;3.785;35.851;82.823;160.538;207.926;41.873;0;532.796;5.821;43.253;106.607;111.965;7.709;5;0;275.360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.129;3.722;6.864;6.362;168;0;0;20.246;44.489;196.726;517.846;791.089;152.694;62.583;0;1.765.428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;12/2016;2.552.524;14.784;102.258;461.518;326.005;24.460;6.651;81.350;1.017.026;53;53.290;295.036;72.742;6.053;0;0;427.174;8.408;1.913;3.945;55;0;0;0;14.320;24;1.402;28;0;0;0;0;1.453;790;23.927;31.631;0;0;0;0;56.348;113;6.821;28.012;3.033;1.027;0;0;39.005;8.191;31.881;96.973;194.396;125.596;431.103;52.136;940.276;347;815;15.446;19.300;12.189;8.824;0;56.922;0;0;0;0;0;0;0;0;0
DEUTSCHE;51.183;b1;I;3;;199;SAO PAULO;SP;12/2016;2.496.901;0;245.538;216.573;8.420;986;0;0;471.517;0;0;0;0;0;0;0;0;0;203.488;174.204;0;0;0;0;377.692;0;229.739;82.443;27.469;0;0;0;339.651;0;281.631;77.736;0;0;831.771;0;1.191.138;0;97.322;18.377;1.205;0;0;0;116.904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;12/2016;2.443.368;0;248.898;91.786;182.153;2.880;1.080;0;526.797;0;0;0;0;0;0;0;0;0;25.437;16.509;0;0;0;0;41.946;0;0;16.211;0;0;0;0;16.211;0;74.643;189.425;410.807;0;0;0;674.876;0;633;0;81.733;0;0;0;82.366;0;304;97.114;2.329;2.232;2.523;0;104.503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;996.670
