Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;12/2018;10.373.616;58.932;611.379;1.720.029;3.003.077;1.251.066;225.300;0;6.869.783;8.895;46.938;79.933;26.318;0;0;0;162.083;0;2;6;10;0;0;0;17;0;0;0;0;0;0;0;0;129.354;2.115.163;735.053;174.904;1.425;0;0;3.155.899;0;0;1.146;2.095;0;0;0;3.241;23.151;37.090;59.757;58.827;3.766;0;0;182.591;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;12/2018;8.678.429;0;22.896;57.529;84.477;27.777;3.422;0;196.100;0;40;147;381;360;281;0;1.208;0;3.706;9.662;20.243;13.666;1.514;0;48.791;0;4.555;6.635;17.102;16.856;72.735;61.044;178.928;0;0;0;0;0;0;0;0;0;215.794;1.336.139;2.737.018;2.063.677;1.876.441;870;8.229.939;150;1.572;6.676;10.609;3.241;1.215;0;23.463;0
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;12/2018;7.826.705;21.497;348.286;884.699;1.819.457;1.007.474;707.374;0;4.788.788;14.080;279.257;364.743;728.829;296.843;112.269;0;1.796.021;1.661;10.334;23.330;25.029;3.358;0;0;63.711;468;14.288;31.412;80.698;75.973;316.742;224.535;744.117;0;0;0;0;0;0;0;0;2.783;7.993;83.923;45.558;24.093;18.081;0;182.432;5.219;19.615;92.993;17.247;9.604;7.368;99.591;251.637;0
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;12/2018;7.690.216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;984.467;4.372.006;1.959.297;374.435;11;0;0;7.690.216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;12/2018;7.610.695;13.597;35.849;77.576;88.329;24.512;7.545;50;247.458;151.552;202.851;222.717;51.009;44;0;0;628.174;976;984;990;73;0;0;0;3.023;0;0;0;0;0;0;0;0;271.855;5.989.614;95.310;39.889;5.198;0;0;6.401.866;0;0;0;0;0;0;0;0;493;8.634;2.616;5.445;4.456;9.566;0;31.210;298.963
NU PAGAMENTOS S.A.;18.236.120;n4;I;2;;41;SAO PAULO;SP;12/2018;7.050.101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.063.063;1.187.908;271;0;0;0;6.251.243;0;0;0;0;0;0;0;0;382.932;303.627;105.660;6.640;0;0;0;798.859;0
BANCO GMAC S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;12/2018;6.835.092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.656;1.053.914;2.456.832;2.840.649;417.440;601;0;6.835.092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PORTO SEGURO;51.444;n1;C;2;S4;197;SAO PAULO;SP;12/2018;6.411.590;2.257;13.019;27.188;30.437;5.467;63;0;78.431;3.222;22.108;27.826;6.559;0;0;0;59.714;12.362;105.887;254.838;351.844;47.619;66;0;772.617;0;0;0;0;0;0;0;0;393.033;3.658.812;1.306.672;104.095;11.497;2;0;5.474.110;0;0;0;0;0;0;0;0;664;5.298;10.784;9.313;659;0;0;26.718;0
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;12/2018;6.270.758;74.676;365.515;1.000.156;1.929.538;1.053.771;440.361;0;4.864.017;7.062;8.107;23.403;14.352;3.425;7;0;56.355;25.634;110.747;238.541;287.108;28.704;1;0;690.735;0;0;0;0;0;0;0;0;21.102;366.229;5.194;1.106;316;38;0;393.985;0;0;0;520;0;0;0;520;4.130;37.103;135.121;38.554;6.007;36.190;154;257.259;7.889
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;12/2018;5.888.675;1.006;10.094;21.405;23.591;2.024;0;0;58.120;203;453;789;564;25;0;0;2.034;50.757;814.339;2.050.624;2.566.249;345.758;795;0;5.828.522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;12/2018;5.788.438;2.536;69.911;174.654;359.579;153.448;15.837;0;775.965;473;11.119;34.350;61.590;23.945;3.636;0;135.114;0;0;2;4;4;0;0;10;0;384;806;2.154;2.139;9.575;10.037;25.094;21.113;496.275;2.286.580;5.495;64;0;0;2.809.527;0;81.642;277.556;629.642;490.412;526.372;67;2.005.691;523;10.974;18.025;6.076;428;1.012;0;37.037;0
JOHN DEERE;50.071;b1;C;3;S4;199;INDAIATUBA;SP;12/2018;5.459.048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.573;28.081;1.393.838;2.063.638;1.331.448;464.755;0;5.306.333;3.036;2.429;90.237;51.219;5.713;81;0;152.715;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;12/2018;4.877.832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;446;4.445;10.726;12.569;3.420;10;0;31.615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.756;32.963;1.202.049;1.801.158;1.222.353;533.664;0;4.810.943;4.298;27.589;1.303;1.293;482;310;0;35.274;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S4;8;SAO PAULO;SP;12/2018;4.757.597;0;0;0;0;0;0;0;0;0;201;404;729;57;0;0;1.390;10.139;557.850;1.506.901;2.556.344;103.169;188;0;4.734.591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;3.647;8.530;8.846;453;0;0;21.616;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;12/2018;4.529.540;477;16.037;39.295;50.566;12.244;247;0;118.865;2.634;8.675;16.082;11.017;79;2;0;38.490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.155;40.512;11.761;6;0;0;0;58.434;28.624;5.852;7.843;146.527;716.679;2.901;0;908.426;55.355;2.094.060;1.223.209;29.320;2.239;1.005;137;3.405.325;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S4;8;BELEM;PA;12/2018;4.234.816;9.360;295.403;663.527;1.229.301;545.311;363.113;0;3.106.016;20.831;214.031;370.181;307.416;43.803;100;0;956.362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.419;32.911;11.663;890;0;0;0;48.883;0;2.644;299;1.859;312;387;0;5.501;2.986;15.972;32.333;41.060;16.700;8.963;41;118.055;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;12/2018;4.218.688;0;0;0;0;0;0;0;0;0;213;1.309;2.027;38;0;0;3.587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.543;169.558;1.131.445;1.722.996;888.119;240.278;0;4.172.939;850;1.174;8.109;16.260;9.010;6.758;0;42.161;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;12/2018;4.152.411;221;1.397;1.658;842;0;0;0;4.118;229.128;267.873;184.238;4.008;0;0;0;685.246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;670.875;2.016.033;771.254;4.884;0;0;0;3.463.046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;12/2018;3.941.273;16.125;200.912;528.115;726.777;293.646;55.346;0;1.820.921;97.297;273.569;535.265;351.465;81.171;37.952;0;1.376.719;332;1.400;2.498;3.147;197;0;0;7.574;0;987;3.884;8.281;6.222;17.358;10.675;47.406;14.232;270.874;43.227;413;0;0;0;328.746;22.052;14.441;58.025;29.543;7.563;1.063;0;132.687;42.398;56.117;55.043;31.102;5.482;2.154;153;192.451;34.769
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;12/2018;3.612.721;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;3;65.258;599.841;1.364.947;1.472.979;109.689;4;0;3.612.717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;12/2018;3.504.034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.939;124.100;575.674;1.308.621;786.184;628.974;483;3.439.975;693;2.836;12.490;25.040;16.201;6.800;0;64.059;0
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;12/2018;3.342.635;18.125;285.742;743.297;1.324.305;671.406;265.528;0;3.308.404;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678;1.921;4.900;9.991;6.716;9.804;221;34.230;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;12/2018;3.324.538;4.041;222.909;559.216;905.611;416.404;189.031;0;2.297.211;206;10.849;28.000;25.473;3.582;44;0;68.153;3.194;162.508;367.715;386.150;34.253;124;0;953.944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;80;12;0;0;0;146;134;2.969;1.631;310;41;0;0;5.085;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;S4;14;SAO PAULO;SP;12/2018;2.718.739;195;613;455;5;0;0;0;1.268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;942.628;1.051.250;18.683;0;0;0;2.012.586;0;0;0;0;0;0;0;0;524.976;109.449;67.138;3.323;0;0;0;704.885;0
INTER;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;12/2018;2.643.581;8.563;62.553;175.416;287.540;123.515;60.810;1;718.397;9;89;203;376;39;13;0;730;0;0;0;0;0;0;0;0;6.875;33.193;67.923;162.501;146.732;456.922;95.375;969.522;45.367;372.023;0;0;0;0;0;417.390;0;0;0;0;0;0;0;0;5.851;22.589;49.753;128.415;118.652;211.618;664;537.542;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;12/2018;2.484.280;5.173;69.421;266.144;494.572;274.085;98.854;0;1.208.250;3.183;35.567;64.589;63.229;13.937;105;0;180.610;278;3.082;7.835;12.742;3.500;27;0;27.464;140;4.822;13.853;36.447;35.330;149.979;124.008;364.580;12.571;319.461;13.870;8.027;0;0;0;353.928;7.579;16.519;74.700;75.070;6.562;611;0;181.042;10.963;57.203;45.218;33.328;6.075;15.606;14;168.407;0
OMNI;50.940;b1;C;2;S4;199;SAO PAULO;SP;12/2018;2.429.152;0;0;0;0;0;0;0;0;206.688;110.866;132.454;60.478;2.780;0;0;513.266;93.413;283.807;579.335;605.820;51.630;0;0;1.614.005;0;0;0;0;0;0;0;0;80.986;142.726;24.937;110;0;0;0;248.760;0;0;0;0;0;0;0;0;10.339;28.276;14.413;93;0;0;0;53.122;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;12/2018;2.135.707;0;319;762;1.051;0;0;0;2.132;21.109;98.616;243.722;171.202;86.312;1.622;0;622.583;221;11.156;29.840;48.314;8.415;25;0;97.971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.361;158.062;881.724;198.022;39.139;4.003;0;1.294.311;9.964;69.641;38.228;821;16;39;0;118.710;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;12/2018;2.048.469;15.885;157.950;428.948;775.486;358.807;132.144;5;1.869.224;18;302;759;1.013;687;308;41;3.129;7.589;24.439;51.385;48.698;1.909;0;0;134.021;0;41;107;284;293;914;204;1.844;84;783;0;0;0;0;0;867;0;0;0;0;0;0;0;0;0;4.581;6.407;25.329;3.068;0;0;39.385;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;12/2018;2.039.632;0;39;96;149;55;0;0;339;629.511;827.457;581.296;1.026;0;0;0;2.039.290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;S4;8;ARACAJU;SE;12/2018;1.910.317;3.664;52.292;112.669;272.340;194.176;223.825;30;858.998;6.378;57.929;115.702;90.284;46.121;28.359;71;344.843;0;0;0;0;0;0;0;0;520;5.081;13.728;35.211;34.005;139.857;111.200;339.601;26.775;189.712;47.043;197;0;0;0;263.727;192;2.853;11.035;17.593;16.000;17.039;0;64.713;2.538;17.160;18.133;494;50;59;0;38.434;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;12/2018;1.842.086;199;13;17;6;5;0;0;239;10.251;12.670;15.935;7.793;56;0;0;46.705;0;0;0;0;0;0;0;0;141;95;231;664;698;790;102;2.722;54.465;149.500;39.283;30;0;0;0;243.279;0;9.625;17.989;3.192;0;0;0;30.807;29.325;140.977;532.456;732.735;82.843;0;0;1.518.335;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;12/2018;1.741.346;10;541;1.407;1.527;0;0;0;3.484;13.506;170.686;396.643;456.492;57.886;10.195;5;1.105.413;379;7.621;19.660;29.098;4.322;4;0;61.084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.371;104.004;232.857;192.806;22.943;5.384;0;571.365;0
AGIBANK;51.956;b1;C;2;S4;199;PORTO ALEGRE;RS;12/2018;1.640.110;724;11.287;28.704;46.006;21.813;4.073;0;112.607;298.051;410.666;342.497;1.253;3;1;0;1.052.471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160.202;249.844;44.253;4;0;0;0;454.304;0;0;0;0;0;0;0;0;14.090;693;5.834;110;0;0;0;20.728;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;12/2018;1.628.604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.946;65.039;176.972;387.757;210.991;509.248;238.847;1.610.801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193;365;1.034;2.688;2.522;9.194;1.807;17.803;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;12/2018;1.602.861;713;11.006;36.369;48.981;28.238;6.229;0;131.535;11.822;155.539;353.642;546.267;328.715;75.341;0;1.471.326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27.351.731;n1;I;3;S4;14;PORTO ALEGRE;RS;12/2018;1.506.622;0;0;0;0;0;0;0;0;8.548;25.847;14.773;29;0;0;0;49.197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246.548;895.270;308.754;6.853;0;0;0;1.457.425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;S4;9;MARINGA;PR;12/2018;1.471.312;831;23.863;68.904;138.105;82.489;70.756;0;384.948;2.013;23.425;42.948;39.008;4.319;1.827;0;113.540;47;2.788;7.656;15.069;4.073;6;0;29.640;0;0;0;0;0;0;0;0;7.212;71.007;19.888;161;4;0;0;98.272;4.076;86.546;349.360;142.373;56.400;1.166;0;639.921;10.549;54.983;80.442;40.348;13.921;4.530;220;204.992;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;12/2018;1.390.583;0;0;0;0;0;0;0;0;0;0;3.630;0;0;0;0;3.630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83.954;1.109.279;134.141;59.578;0;0;1.386.953;0
