Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;09/2017;11.113.097;139.409;1.359.415;963.609;521.202;34.025;0;0;3.017.660;104;9.980;25.426;15.158;1.075;0;0;51.743;301;99.604;124.256;0;0;0;0;224.161;4.455;1.457.003;900.672;4.718;352;0;0;2.367.201;2.428;922.372;1.379.530;931.028;278.375;0;0;3.513.733;14.736;503.780;36.041;289;0;0;1;554.847;0;61.322;486.937;60.960;57.481;0;0;666.700;0;218.811;438.153;60.088;0;0;0;717.052;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;09/2017;10.257.495;0;0;0;0;0;0;0;0;3.013;1.057;2.085;1.906;241;1;0;8.302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;347;0;0;347;79.844;296.717;849.314;1.854.095;1.208.969;1.214.200;31.908;5.535.047;6.462;140.057;590.728;1.551.709;1.138.066;1.286.635;142;4.713.799;0;0;0;0;0;0;0;0;0
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;09/2017;10.178.051;90.482;662.365;1.459.891;1.647.841;298.888;169.235;38.329;4.367.031;1.619;14.311;29.105;36.007;15.046;23.526;0;119.615;43.745;497.766;302.649;0;0;0;0;844.160;5.739;165.648;44.324;0;0;0;0;215.711;5.526;369.447;514.896;11.067;1.733;0;0;902.669;58.676;190.220;261.885;328.700;203.951;262.060;48.828;1.354.320;55.989;118.375;254.005;388.555;184.884;181.259;0;1.183.067;4.486;157.284;154.551;50.383;29.402;39.267;318;435.693;2.732;23.114;133.177;369.216;101.879;11.283;0;641.401;114.385
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;09/2017;7.715.294;7.083;65.081;148.243;202.350;48.014;9.332;0;480.104;23.122;302.783;579.230;613.097;66.580;95;0;1.584.907;0;0;0;0;0;0;0;0;12.346;393.157;1.017.136;41.971;16.828;0;0;1.481.438;0;0;0;0;0;0;0;0;0;53.321;0;0;0;0;0;53.321;81.809;620.758;1.435.570;1.649.416;312.543;15.427;0;4.115.524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;09/2017;7.676.624;70.704;604.070;851.369;716.973;77.937;1.778;0;2.322.830;2.683;79.037;183.068;189.656;25.454;516;0;480.415;3.530;778.027;525.910;4.708;0;0;0;1.312.175;37.580;1.496.545;243.489;8.164;0;0;0;1.785.777;54.864;565.886;335.445;76.179;153;0;0;1.032.526;1.207;33.749;50.180;16.564;0;0;0;101.700;205;47.242;194.126;161.657;36.142;2.212;8.351;449.935;0;13.326;52.936;0;0;0;0;66.262;0;0;0;0;0;0;0;0;125.003
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;09/2017;7.537.811;9.423;53.485;142.009;222.006;51.012;5;0;477.939;4.196;116.319;240.617;337.219;86.559;257;0;785.167;0;0;0;0;0;0;0;0;171;1.077.039;136.862;0;0;0;0;1.214.071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.351;608.328;1.533.544;2.133.622;661.827;96.962;0;5.060.633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;09/2017;6.545.774;67.270;142.755;374.491;413.563;161.589;101.889;71.704;1.333.262;40.479;140.707;322.252;371.788;16.352;22.234;9;913.821;7.954;6.808;11.117;168;0;0;0;26.047;7.782;22.071;4.440;11;0;0;0;34.304;3.128;92.598;301.040;0;0;0;0;396.765;69.795;19.585;60.318;119.359;49.022;63.860;79.183;461.121;1.063;90.954;236.292;605.894;446.133;1.494.029;89.371;2.963.736;12.002;11.181;1.535;47.313;108.049;236.638;0;416.719;0;0;0;0;0;0;0;0;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;09/2017;6.274.272;0;57.680;104.533;553.713;179.277;37.240;36;932.479;0;0;0;0;0;0;0;0;0;5;7.706;0;0;0;0;7.712;0;320;58.847;0;0;0;0;59.168;46.188;886.836;2.037.017;908.808;284.370;33.849;0;4.197.068;6.530;117.576;331.827;27.203;7.780;16.220;0;507.134;0;4.719;10.649;8.407;4.788;0;0;28.563;18;49.094;58.757;195.059;140.460;98.761;0;542.149;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;09/2017;5.653.266;11.457;61.033;169.463;194.085;24.111;108.185;0;568.333;10.577;74.816;214.832;416.941;111.673;25.456;247;854.542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;141;323;0;0;0;0;517;11;156;440;1.126;61;159;0;1.953;65.652;206.041;615.361;1.305.050;794.851;669.534;19.153;3.675.642;15.068;41.438;161.413;140.142;82.692;111.527;0;552.279;0;0;0;0;0;0;0;0;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;09/2017;4.236.274;901;152.199;311.191;102.803;15.627;0;0;582.720;1.161;95.821;212.202;197.705;18.695;204;0;525.788;0;37.879;17.921;0;0;0;0;55.800;4;584.287;371.052;0;0;0;0;955.343;0;70.054;493.249;42.608;0;0;0;605.910;0;755;1.862;2.637;3;0;0;5.256;356;82.182;840.014;356.157;170.958;40.160;0;1.489.826;0;4.302;3.807;7.522;0;0;0;15.631;0;0;0;0;0;0;0;0;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;09/2017;4.205.335;60.942;628.791;235.093;213.443;49.945;0;0;1.188.214;1.290;7.808;17.525;20.058;5.358;0;0;52.038;0;0;229;0;0;0;0;229;154;17.122;3.837;8.192;5.424;2.267;0;36.996;2.268;186.959;551.853;167.330;0;0;0;908.409;33.629;75.086;89.714;81.607;154.296;17.110;34.874;486.317;0;0;0;0;0;0;0;0;0;4.340;37.366;0;0;0;0;41.706;0;0;0;0;0;0;0;0;1.491.425
CREDIT SUISSE;30.771;b1;C;3;S2;199;SAO PAULO;SP;09/2017;4.087.226;11.163;38.704;257.355;116.316;400.000;0;0;823.539;0;97.390;24.875;84.104;107.051;535.254;428.100;1.276.773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75.334;31.952;350.479;99.233;58.587;0;0;615.585;2.859;716;2.154;5.744;1.436;0;0;12.909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.358.420
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;09/2017;3.800.629;82.945;303.715;774.052;664.995;130.869;58.132;0;2.014.708;0;4.150;3.198;6.395;0;0;0;13.743;0;3.657;6.107;9.840;0;0;0;19.604;0;0;0;0;0;0;0;0;38.786;258.386;323.697;240.086;11.778;0;0;872.732;625;7.144;41.387;107.919;64.689;39.355;0;261.120;605;20.168;50.721;107.598;40.141;18.973;0;238.206;0;7.437;64.971;8.187;0;0;0;80.596;0;0;0;0;0;0;0;0;299.920
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;09/2017;3.587.916;6.003;269.753;233.987;54.661;0;0;0;564.404;0;51;10.000;0;0;0;0;10.051;0;126.745;257.748;0;0;0;0;384.493;0;266.790;7.732;0;0;0;0;274.522;7.146;666.824;871.466;414.655;0;0;0;1.960.090;0;109.493;44.804;0;0;0;0;154.297;0;5.136;192.401;6.950;299;0;0;204.785;0;15.047;20.227;0;0;0;0;35.273;0;0;0;0;0;0;0;0;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;S3;8;SAO PAULO;SP;09/2017;3.345.591;199.042;163.314;496.731;332.309;4.715;0;0;1.196.111;71;28;0;0;0;0;0;99;0;533;1.533;0;0;0;0;2.066;10.961;554.699;166.515;4.783;0;0;0;736.959;45.231;93.857;256.822;26.758;1.710;0;0;424.378;27.607;40.778;41.097;18.055;3.303;0;0;130.839;0;0;0;0;0;0;0;0;0;17.946;173.530;3.613;0;0;0;195.089;0;0;0;0;0;0;0;0;660.050
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;09/2017;3.190.159;2.221;70.199;201.408;7.120;123;0;0;281.071;195;28.870;47.893;36.393;601;0;0;113.952;0;0;0;0;0;0;0;0;9.264;1.474.130;1.207.908;34.302;0;0;0;2.725.605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.215;23.435;37.605;5.277;0;0;0;69.531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;09/2017;3.008.800;2.679;8.798;17.235;13.166;898;0;0;42.777;4.610;44.102;95.396;108.645;33.240;6.510;0;292.503;0;0;0;0;0;0;0;0;0;38.112;35.378;0;0;0;0;73.490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44.583;314.961;829.600;1.187.602;218.165;5.120;0;2.600.031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;09/2017;2.947.766;7.453;1.127.605;352.490;0;0;0;0;1.487.548;372;3.066;6.950;8.291;304;0;0;18.982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.556;44.069;97.862;122.635;12.239;19;0;285.379;750;126.766;770;1.536;0;0;0;129.822;11.078;119.565;307.671;454.700;123.252;9.769;0;1.026.035;0;0;0;0;0;0;0;0;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;09/2017;2.909.518;38.906;139.187;235.033;293.689;21.454;0;0;728.269;0;0;0;0;0;0;0;0;422;34.922;0;0;0;0;0;35.344;21.045;1.385.796;74.218;92.919;44.434;45.754;0;1.664.165;2.556;120.326;100.577;86.715;5.284;0;0;315.458;11.562;2.106;43.632;10.678;1.257;0;0;69.236;10.174;12.241;25.336;18.906;0;0;0;66.657;0;30.390;0;0;0;0;0;30.390;0;0;0;0;0;0;0;0;0
PAN;31.323;b1;C;2;S3;199;SAO PAULO;SP;09/2017;2.881.083;113.623;196.950;368.877;366.448;26.713;10.851;0;1.083.462;287.639;97.131;152.619;125.587;7.142;866;12;670.997;0;670;713;0;0;551.270;0;552.653;0;541;1.497;2.396;733;794;0;5.961;114.629;95.139;100.511;67.277;0;0;0;377.557;77.537;48.605;36.726;20.622;6.965;0;0;190.454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;09/2017;2.820.847;31.451;168.560;334.009;351.907;62.116;1.284;5.751;955.078;524;21.429;22.061;1.586;1.195;0;0;46.796;0;0;0;0;0;0;0;0;0;22.505;62;23;0;0;0;22.590;26.235;249.881;439.691;153.538;12.146;0;0;881.491;19.954;23.293;151.587;284.405;55.294;8.891;0;543.424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;371.468
BANCO IBM S.A.;34.270.520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;09/2017;2.527.805;0;0;0;0;0;0;0;0;17.713;1.148.722;719.881;417.548;40.963;6.311;0;2.351.138;0;0;0;0;0;0;0;0;238;173.355;3.074;0;0;0;0;176.668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;09/2017;2.411.854;7.894;294.676;356.941;261.109;20.352;4.417;0;945.389;281;8;7;236;257;86;0;873;2.268;626.763;91.439;0;0;0;0;720.471;728;98.230;11.928;2.719;0;0;0;113.605;0;320.734;157.656;48.440;417;0;0;527.246;202;16.511;79.366;6.119;723;272;0;103.193;0;0;0;0;0;0;0;0;0;1.076;0;0;0;0;0;1.076;0;0;0;0;0;0;0;0;0
JOHN DEERE;50.071;b1;C;3;S4;199;INDAIATUBA;SP;09/2017;2.220.263;0;1.426;350;676;0;0;0;2.452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.103.485;13.629;32.272;5.523;0;0;1.154.908;0;0;0;0;0;0;0;0;15.690;44.568;89.536;100.073;23.649;1.341;0;274.857;0;0;0;0;0;0;0;0;6.241;57.845;166.781;344.770;163.457;48.951;0;788.046;0;0;0;0;0;0;0;0;0
ING;51.073;b1;C;3;S3;199;SAO PAULO;SP;09/2017;2.206.580;0;102.019;82.390;28.631;0;0;0;213.041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288.109;1.151.805;299.506;0;0;0;1.739.420;0;254.119;0;0;0;0;0;254.119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;09/2017;2.164.973;90.643;119.208;223.461;310.670;81.676;16.648;0;842.306;440;2.027;4.228;3.921;277;0;0;10.893;67.493;226.656;29.328;0;0;0;0;323.478;282;5.207;248;0;0;0;0;5.737;0;49.758;20.011;0;0;0;0;69.769;50.312;55.014;148.544;236.105;72.720;7.921;0;570.616;0;0;0;0;0;0;0;0;0;789;7.666;200.344;43.429;0;0;252.229;0;13.424;40.272;36.248;0;0;0;89.945;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;S3;8;SAO PAULO;SP;09/2017;2.100.612;0;247.999;70.740;179.641;2.880;0;0;501.260;0;0;0;0;0;0;0;0;0;11.821;6.785;0;0;0;0;18.606;0;0;20.466;0;0;0;0;20.466;37.116;74.691;596.000;71.539;0;0;0;779.346;0;0;31.720;47.774;0;0;0;79.494;0;51.184;20.314;2.232;2.329;1.650;0;77.709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;623.731
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;09/2017;2.062.541;18.341;102.241;233.533;400.730;18.925;4.329;81.902;860.001;43;448;1.693;9.453;3.099;0;0;14.735;2.398;1.447;3.018;96;0;0;0;6.959;48;2.345;15;0;0;0;0;2.408;5.519;19.347;123.518;96.227;4.967;0;0;249.577;215;22.730;2.562;3.074;2;0;0;28.582;4.531;32.601;76.155;161.083;125.212;393.256;34.769;827.606;580;11.522;21.240;21.664;7.564;10.103;0;72.673;0;0;0;0;0;0;0;0;0
BANCO GMAC S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;09/2017;2.051.118;0;0;0;0;0;0;0;0;3.895;301.011;172.082;196.656;9.906;4;0;683.553;0;0;0;0;0;0;0;0;0;455.975;910.450;0;0;0;0;1.366.425;0;0;0;0;0;0;0;0;0;39;98;1.003;0;0;0;1.140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
