Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;12/2018;3.629.328;9.127.810;112.306;37.999.118;8.116;50.876.678;3.928.602;897.351;0;1.942.650;0;0;2.840.001;2.614.139;60.259.420;26.809;9.897.098;70.183.326;15.502;7.278.685;77.477.513
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;12/2018;4.429.261;0;16.731;11.785.524;165.163;16.396.679;8.309.098;0;0;53.377;0;329.567;382.944;14.911.809;40.000.530;5.507.975;20.277.200;65.785.706;52.442;8.789.500;74.627.647
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;I;1;FORTALEZA;CE;12/2018;328.683;2.433.765;1.559.993;6.607.492;1.884.329;12.814.262;1.381.481;0;162.276;0;1.149.183;0;1.311.459;2.703.056;18.210.258;21.591;36.215.093;54.446.941;0;4.182.021;58.628.963
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;12/2018;57.629;5.239.265;29.874.175;489.384;0;35.660.452;3.288.507;0;220.524;0;0;0;220.524;2.789.702;41.959.185;0;6.246.243;48.205.429;173;1.784.252;49.989.854
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;12/2018;173.754;0;50.133;5.962.498;0;6.186.385;5.573.124;0;0;0;0;268.872;268.872;14.327.908;26.356.288;6.979.739;11.185.764;44.521.791;1.734;4.861.685;49.385.210
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;12/2018;73.787;13.298.218;5.014.830;43.890;0;18.430.725;14.016.993;0;590.387;0;0;0;590.387;9.810.081;42.848.186;220;2.948.478;45.796.883;0;1.215.191;47.012.074
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;12/2018;543.866;0;54.239;4.729.768;183.122;5.510.995;1.205.641;0;384.936;3.819.321;0;2.020.418;6.224.675;8.317.812;21.259.123;1.792.762;17.335.915;40.387.799;16.116;3.494.270;43.898.186
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;12/2018;374.020;0;0;1.101.429;0;1.475.449;7.075.415;0;0;448.413;0;842.543;1.290.956;7.183.724;17.025.543;2.449.874;17.433.167;36.908.585;12.574;3.669.426;40.590.585
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;12/2018;249.772;0;723.532;5.218.478;0;6.191.782;717.527;1.177.337;2.406.223;5.394.940;0;51.684;9.030.184;7.119.519;23.059.011;971.809;5.001.892;29.032.712;30.915;3.665.509;32.729.136
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;12/2018;6.185;0;0;426.482;0;432.667;563.374;0;0;0;0;0;0;10.615.812;11.611.853;765.182;17.528.706;29.905.741;11.165;1.352.050;31.268.956
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;12/2018;1.399;0;0;243.018;0;244.416;56.319;0;28.612;263.428;0;0;292.039;3.669.390;4.262.165;363.840;24.992.743;29.618.748;563;1.627.927;31.247.237
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;12/2018;864.780;0;395.480;4.198.953;7.321;5.466.534;2.992.328;773.904;663.833;8.005.543;1.927.420;0;11.370.699;2.413.618;22.243.179;29.662;4.018.614;26.291.455;103.619;3.237.038;29.632.113
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;12/2018;17.219;0;0;172.783;0;190.002;289.689;2.211.948;258.990;0;0;0;2.470.938;18.089.288;21.039.917;330.765;4.353.931;25.724.614;539;3.185.404;28.910.556
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;12/2018;791.795;2.884.899;172.031;6.890.933;8.532;10.748.189;13.800.391;430.933;198.183;0;0;0;629.115;262.126;25.439.822;0;814.255;26.254.078;4.207;1.492.013;27.750.298
PAN - PRUDENCIAL;1000080257;b1;S3;C;2;SAO PAULO;SP;12/2018;17.330;0;7.463.439;9.247.468;0;16.728.236;260.187;515.832;6.323;727.806;0;0;1.249.961;0;18.238.384;175.122;4.822.575;23.236.081;17;4.095.919;27.332.016
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;12/2018;73.648;0;0;2.250.377;0;2.324.025;93.870;0;51.024;0;0;0;51.024;5.090.886;7.559.805;587.208;16.479.953;24.626.965;1.673;1.500.020;26.128.658
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;12/2018;84.318;3.241;133.615;2.922.908;0;3.144.082;7.028.902;44.782;604.023;541.933;55.066;0;1.245.803;6.944.276;18.363.063;21.963;3.574.495;21.959.520;16.310;1.597.646;23.573.476
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;12/2018;0;0;0;1.474.484;0;1.474.484;2.845.772;0;0;0;0;3.155.341;3.155.341;1.030.023;8.505.620;5.545.010;5.517.694;19.568.324;0;3.145.575;22.713.899
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;12/2018;731;0;77.979;1.704.993;0;1.783.703;0;0;0;0;0;0;0;5.976.087;7.759.789;211.268;12.123.676;20.094.733;8.698;909.397;21.012.827
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;12/2018;892.977;574.052;36.984;1.435.507;1.211.589;4.151.109;100.024;0;243.308;0;0;0;243.308;830.487;5.324.927;0;11.676.424;17.001.351;0;1.938.608;18.939.959
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;12/2018;900.180;0;577.183;6.478.712;0;7.956.075;1.040.908;0;0;0;0;0;0;0;8.996.983;3.651.000;2.210.013;14.857.995;1.462;2.596.636;17.456.093
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;12/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;13.308.580;13.308.580;0;1.263.362;14.571.942;7.181;2.676.328;17.255.450
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;12/2018;37.404;0;49.634;9.359.464;0;9.446.503;0;37.383;58.369;380.783;49.366;0;525.901;536.858;10.509.263;84.008;3.706.811;14.300.082;0;2.681.386;16.981.468
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;12/2018;0;0;243.022;5.207.664;0;5.450.687;0;0;0;1.377.910;0;0;1.377.910;3.044.631;9.873.227;0;4.174.983;14.048.210;158.778;2.536.833;16.743.821
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;12/2018;961.484;1.867.769;193.064;7.556.335;4.253;10.582.905;308.310;194.181;0;10.060;0;0;204.240;175.057;11.270.512;0;2.505.891;13.776.403;71;1.521.080;15.297.554
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;12/2018;38.430;0;22.709;78.695;0;139.834;1.505.056;0;672.981;5.811.458;0;1.653.500;8.137.938;1.386.934;11.169.762;288.124;459.946;11.917.833;26.479;2.442.617;14.386.928
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;I;3;RIO DE JANEIRO;RJ;12/2018;0;0;0;0;0;0;6.792.317;0;0;0;0;0;0;139.273;6.931.590;238.884;5.603.651;12.774.124;33;1.232.662;14.006.818
GMAC - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;12/2018;0;0;2.405.452;3.233.000;0;5.638.452;0;0;0;2.019.286;0;0;2.019.286;0;7.657.739;0;3.390.182;11.047.920;187.199;2.242.822;13.477.941
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n4;;I;2;SAO PAULO;SP;12/2018;0;0;0;0;153;153;0;0;0;0;0;0;0;0;153;0;10.910.889;10.911.042;0;2.406.099;13.317.141
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;12/2018;0;0;3.467;578.997;0;582.464;988.053;0;0;0;0;95;95;3.071.023;4.641.635;5.715.884;1.087.057;11.444.576;0;1.739.834;13.184.410
PAGSEGURO;1000084813;n4;;I;2;SAO PAULO;SP;12/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.844.288;5.844.288;464;6.270.477;12.115.229
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;12/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.922.361;10.922.361;0;393.914;11.316.275
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;12/2018;203.906;0;149.738;4.835.015;0;5.188.659;399.600;1.470.195;1.176.848;74.282;0;489;2.721.815;25.209;8.335.282;28.377;518.139;8.881.797;14.531;2.220.351;11.116.679
NU PAGAMENTOS - PRUDENCIAL;1000084693;n4;;C;2;SAO PAULO;SP;12/2018;0;0;0;0;2.436.020;2.436.020;0;0;0;0;0;1.213;1.213;195.237;2.632.470;0;6.970.515;9.602.985;41.959;1.075.187;10.720.131
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;12/2018;0;0;2.251.393;781.485;0;3.032.878;0;0;0;622.299;0;0;622.299;4.190.142;7.845.319;0;559.604;8.404.923;11.348;1.686.621;10.102.893
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;12/2018;349.478;0;8.002;1.385.916;0;1.743.396;0;0;0;239.793;0;0;239.793;1.422.150;3.405.339;223.052;4.611.373;8.239.764;6.014;1.593.802;9.839.580
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;12/2018;274.369;194.471;46.139;6.226.386;0;6.741.365;75.227;23.893;197.816;16.506;0;0;238.215;0;7.054.807;260;1.694.288;8.749.356;445;843.285;9.593.086
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;12/2018;87.856;0;91.130;5.195.970;0;5.374.956;358.692;213.225;258.609;25.445;0;0;497.279;313.982;6.544.910;1.671.893;186.194;8.402.996;35.675;868.739;9.307.410
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;12/2018;0;0;400.107;643.969;0;1.044.076;0;724.851;16.445;136.833;0;0;878.129;5.739.094;7.661.299;13.657;108.136;7.783.092;202.111;1.318.229;9.303.431
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;12/2018;6.276;0;0;20;0;6.296;242.659;0;0;702.343;0;0;702.343;0;951.297;0;5.543.442;6.494.740;780;2.238.550;8.734.070
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;12/2018;0;0;242.111;0;1.117.791;1.359.902;0;388.176;0;0;0;0;388.176;0;1.748.078;0;106.177;1.854.255;0;6.729.513;8.583.768
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;12/2018;61;0;0;0;0;61;0;0;0;0;0;0;0;0;61;0;2.264.134;2.264.195;0;6.245.695;8.509.889
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;12/2018;229.801;0;0;50.071;0;279.872;0;0;0;0;0;0;0;6.258.784;6.538.656;0;157.020;6.695.676;4.920;1.132.748;7.833.345
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;12/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.380.741;7.380.741;0;228.806;7.609.547
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;12/2018;0;0;912.968;232.270;0;1.145.238;0;0;0;2.046.688;0;0;2.046.688;2.718.018;5.909.944;143.595;574.148;6.627.687;55.128;744.451;7.427.266
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;12/2018;85;0;0;1.963.974;697;1.964.756;0;0;0;0;0;0;0;36.892;2.001.649;0;4.994.455;6.996.104;0;339.790;7.335.894
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;12/2018;0;0;415.478;0;0;415.478;0;0;0;1.064.890;0;0;1.064.890;159.804;1.640.173;0;4.762.885;6.403.058;0;852.019;7.255.077
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;12/2018;510.362;981.999;318.485;3.205.686;0;5.016.531;414.668;0;0;190.709;0;0;190.709;377;5.622.285;0;281.712;5.903.997;0;1.217.292;7.121.290
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;12/2018;97.032;0;19.088;2.060.275;923;2.177.317;0;0;0;0;0;0;0;2.152.516;4.329.834;127.001;1.361.455;5.818.289;3.714;982.959;6.804.962
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;12/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;225.957;225.957;0;6.003.470;6.229.427;0;521.718;6.751.146
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;12/2018;415;0;71.704;81.572;0;153.690;0;0;329.742;83.325;0;0;413.067;3.690.680;4.257.437;1.108;641.233;4.899.778;11.845;1.729.340;6.640.964
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;12/2018;50.076;0;5.262;3.752.169;0;3.807.507;10.769;175.523;360.491;1.195;0;0;537.209;310.845;4.666.329;180.397;662.984;5.509.710;8.946;1.000.005;6.518.661
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;12/2018;115.372;0;2.360;1.125.068;0;1.242.800;596.084;95.953;1.347.986;1.494.120;0;0;2.938.059;636.389;5.413.331;53.268;219.595;5.686.193;10.122;601.247;6.297.562
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;12/2018;0;0;2.744.489;32.290;0;2.776.779;0;0;0;207.972;0;0;207.972;655.973;3.640.724;31.146;868.385;4.540.255;29.075;1.615.919;6.185.249
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;12/2018;276.649;0;32.694;3.124.883;0;3.434.226;322.527;239.345;130.885;722.554;20.239;0;1.113.023;47.217;4.916.994;0;392.254;5.309.247;852;681.870;5.991.970
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;12/2018;369;0;0;313.557;0;313.926;62.073;0;0;927;0;0;927;3.009.944;3.386.870;719.318;794.659;4.900.846;40;1.067.290;5.968.175
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;12/2018;0;0;1.534.628;1.682.044;0;3.216.672;0;1.299.977;0;455.946;0;0;1.755.922;679;4.973.273;1.187;224.133;5.198.593;1.524;656.242;5.856.359
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;12/2018;75.781;0;173.904;1.796.182;149;2.046.015;0;83.858;0;1.344;0;0;85.203;0;2.131.218;22;3.381.448;5.512.688;4.013;311.874;5.828.574
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;12/2018;607.513;0;0;1.716.330;22.600;2.346.443;0;0;981.143;0;0;0;981.143;1.346;3.328.932;0;899.844;4.228.776;0;1.496.992;5.725.768
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;12/2018;0;0;0;127.840;0;127.840;0;0;0;0;0;0;0;4.360.136;4.487.976;0;226.182;4.714.159;111.972;885.676;5.711.807
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;12/2018;6.807;0;0;2.385;5.003;14.195;0;0;0;0;0;0;0;1.378;15.573;0;517.202;532.775;1.003;5.141.341;5.675.119
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;12/2018;619.655;73.778;0;1.642.832;58.170;2.394.434;30.704;1.719.428;20.115;12.390;0;12.003;1.763.936;31.988;4.221.063;996;462.018;4.684.077;10.333;949.034;5.643.444
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;12/2018;3.904;0;71.641;1.975.481;0;2.051.026;24.047;25.812;0;1.905.817;0;0;1.931.629;6.579;4.013.281;0;195.535;4.208.816;0;1.384.589;5.593.405
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;12/2018;712.865;1.384.753;162.486;1.940.292;1.216;4.201.612;48.406;48.338;0;50.483;0;0;98.821;65.129;4.413.969;0;619.870;5.033.839;11.632;433.340;5.478.811
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;12/2018;654.697;0;83.483;2.916.187;31.423;3.685.790;0;0;0;0;0;0;0;2.801;3.688.592;0;393.772;4.082.364;0;1.276.418;5.358.781
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;12/2018;47.264;0;51.196;1.972.706;0;2.071.166;146.745;0;0;0;0;0;0;1.520.443;3.738.353;61.315;835.119;4.634.787;517;684.383;5.319.687
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;12/2018;0;0;0;3.131;0;3.131;0;0;0;0;0;0;0;0;3.131;0;5.041.990;5.045.121;0;212.244;5.257.366
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;12/2018;0;0;200.737;0;0;200.737;0;0;0;179.972;0;1.008.263;1.188.234;0;1.388.971;0;2.466.301;3.855.272;0;757.224;4.612.496
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;12/2018;0;0;0;3.979.450;0;3.979.450;0;0;0;0;0;0;0;0;3.979.450;0;187.007;4.166.458;0;256.617;4.423.074
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;12/2018;1.634;0;0;87.950;0;89.584;0;412.402;191.132;0;0;0;603.534;1.279.631;1.972.749;138.761;1.480.025;3.591.535;0;508.263;4.099.798
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;12/2018;0;0;10.005;540.855;0;550.861;1.597.458;0;0;722.234;0;401;722.636;201.631;3.072.586;161.059;254.693;3.488.338;1.023;501.034;3.990.394
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;12/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;173.465;173.465;0;3.499.702;3.673.166;0;308.201;3.981.367
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;12/2018;0;0;0;1.671.874;0;1.671.874;0;0;0;0;0;0;0;200.186;1.872.060;120.438;1.609.450;3.601.948;0;309.419;3.911.367
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;12/2018;91.269;0;0;1.312.831;0;1.404.100;1.020.290;67.055;0;0;0;0;67.055;5.768;2.497.213;21.009;697.679;3.215.901;0;342.811;3.558.713
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;12/2018;0;0;0;4.158;0;4.158;0;0;0;0;0;0;0;2.401.690;2.405.848;0;122.947;2.528.795;12.427;974.188;3.515.410
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;12/2018;0;0;0;0;0;0;0;0;0;0;0;834.375;834.375;0;834.375;0;1.968.080;2.802.455;0;591.247;3.393.702
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;12/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.188.765;3.188.765;0;122.540;3.311.305
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;12/2018;226.197;0;0;1.153.130;6.641;1.385.968;0;0;482.997;0;0;0;482.997;2.641;1.871.606;0;921.482;2.793.088;0;489.575;3.282.663
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;12/2018;0;0;0;12.852;0;12.852;0;0;0;0;0;0;0;244.717;257.569;0;2.874.273;3.131.842;0;136.218;3.268.060
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;12/2018;72.368;0;87.692;1.457.731;0;1.617.792;0;218.947;0;272.116;0;0;491.063;468.092;2.576.947;97;135.358;2.712.402;1.172;510.132;3.223.706
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;12/2018;0;0;156.501;0;0;156.501;0;0;0;0;0;0;0;2.099.868;2.256.369;0;842.232;3.098.601;0;119.640;3.218.242
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;12/2018;121.063;0;6.452;707.108;37.510;872.133;1.176.100;20.691;75.846;1.007;0;0;97.544;43.668;2.189.445;0;698.453;2.887.897;0;234.488;3.122.385
