Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BNP PARIBAS - PRUDENCIAL;1000080673;b1;;C;3;SAO PAULO;SP;12/2014;32.346.134;8.775.527;29.555.659;11.604.142;2.790.475;116.396;10;0
SICREDI - PRUDENCIAL;1000080745;b1;;C;2;PORTO ALEGRE;RS;12/2014;28.944.708;13.431.068;27.882.582;26.909.083;1.062.126;52.893;5;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;;C;3;SAO PAULO;SP;12/2014;27.971.057;2.861.216;26.315.141;6.276.434;1.655.917;139.245;3;0
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;;C;3;SAO PAULO;SP;12/2014;25.964.322;22.955.788;23.342.952;18.970.232;2.621.370;276.212;1;0
PAN;1000080257;b1;;C;2;SAO PAULO;SP;12/2014;25.649.957;17.512.020;22.015.451;18.060.162;3.634.506;156.814;4;0
BANCOOB - PRUDENCIAL;1000080879;b1;;C;2;BRASILIA;DF;12/2014;21.888.005;9.029.878;21.101.025;20.061.124;786.980;31.389;4;0
ABC-BRASIL - PRUDENCIAL;1000080312;b1;;C;3;SAO PAULO;SP;12/2014;20.748.318;11.407.702;18.559.773;15.420.168;2.188.545;160.173;6;0
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;;I;2;SAO PAULO;SP;12/2014;18.983.852;10.588.783;16.461.144;14.469.446;2.522.708;145.516;39;0
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;;C;3;SAO PAULO;SP;12/2014;18.522.370;3.242.162;17.493.549;4.693.753;1.028.821;-7.846;5;0
BMG - PRUDENCIAL;1000080178;b1;;C;2;SAO PAULO;SP;12/2014;17.011.941;9.724.110;13.479.639;8.893.114;3.532.302;145.662;21;0
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;;C;3;SAO PAULO;SP;12/2014;16.896.428;10.923.758;15.552.887;13.332.540;1.343.541;108.881;17;0
CCB - PRUDENCIAL;1000080295;b1;;C;3;SAO PAULO;SP;12/2014;15.684.517;9.774.916;14.465.076;12.199.980;1.219.441;-591.771;36;0
GMAC - PRUDENCIAL;1000080848;b2;;C;3;SAO PAULO;SP;12/2014;15.246.998;12.549.870;13.728.816;5.880.138;1.518.182;117.334;1;0
BANESTES - PRUDENCIAL;1000080147;b1;;C;1;VITORIA;ES;12/2014;14.992.118;4.363.219;13.930.424;13.254.140;1.061.694;65.921;135;26
ALFA - PRUDENCIAL;1000080570;b1;;C;2;SAO PAULO;SP;12/2014;14.742.747;7.946.309;12.600.484;11.367.547;2.142.264;62.236;46;1
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;;C;1;PORTO ALEGRE;RS;12/2014;13.400.471;11.169.546;11.332.403;10.706.523;2.068.068;87.526;3;0
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;;C;2;BELO HORIZONTE;MG;12/2014;13.317.370;8.757.300;12.605.164;9.703.687;712.206;-75.893;194;3
BCO TOKYO-MITSUBISHI BM S.A. - PRUDENCIAL;1000081713;b1;;I;3;SAO PAULO;SP;12/2014;13.082.522;1.681.307;11.887.918;5.330.678;1.194.603;17.016;2;0
BRB - PRUDENCIAL;1000080288;b1;;C;1;BRASILIA;DF;12/2014;12.771.063;9.082.865;11.491.330;9.578.911;1.279.733;62.829;117;8
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;;I;1;BELEM;PA;12/2014;12.418.434;3.230.755;10.706.843;4.163.958;1.711.591;123.188;124;4
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;;C;3;SAO PAULO;SP;12/2014;11.849.241;121.787;9.847.704;5.499.838;2.001.537;167.983;2;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;;C;3;SAO PAULO;SP;12/2014;11.467.599;10.949.638;10.080.858;9.311.675;1.386.741;24.023;2;0
PINE - PRUDENCIAL;1000080374;b1;;C;2;SAO PAULO;SP;12/2014;10.468.579;6.312.554;9.212.642;7.713.091;1.255.936;23.839;12;0
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;;C;3;SAO PAULO;SP;12/2014;10.301.935;532.627;8.952.375;1.444.927;1.349.561;83.459;2;0
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;;I;3;RIO DE JANEIRO;RJ;12/2014;7.914.613;3.735.460;7.510.504;7.300.773;404.109;-9.969;2;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;;I;3;CURITIBA;PR;12/2014;7.556.612;6.665.104;6.328.456;5.991.512;1.228.157;120.482;1;0
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;;C;3;SAO PAULO;SP;12/2014;7.511.268;1.211.292;6.566.638;2.498.202;944.630;15.513;3;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;12/2014;7.292.631;268.222;6.943.604;15.298;349.026;0;0;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;;C;2;SAO PAULO;SP;12/2014;7.002.429;4.144.701;6.003.099;5.016.370;999.330;-246.125;8;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;;I;1;BELO HORIZONTE;MG;12/2014;6.452.366;5.403.737;4.720.004;4.229.922;1.732.362;37.033;1;0
HAITONG - PRUDENCIAL;1000080666;b2;;C;3;SAO PAULO;SP;12/2014;6.185.479;1.478.803;5.524.677;4.662.488;660.802;-10.603;5;0
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;;C;3;SAO PAULO;SP;12/2014;5.966.366;142.833;4.849.983;1.584.286;1.116.383;85.332;2;0
ING - PRUDENCIAL;1000080501;b1;;C;3;SAO PAULO;SP;12/2014;5.947.839;2.608.630;5.112.400;3.813.341;835.439;31.875;2;0
APE POUPEX - PRUDENCIAL;1000081184;n1;;I;2;BRASILIA;DF;12/2014;5.818.602;1.060.225;700.553;594.349;5.118.049;57.017;54;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;;C;2;RIO DE JANEIRO;RJ;12/2014;5.807.037;0;1.252.167;1;4.554.870;109.678;1;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;;I;3;PORTO ALEGRE;RS;12/2014;5.677.056;4.955.678;4.869.757;4.532.515;807.299;36.633;1;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;;C;3;INDAIATUBA;SP;12/2014;5.656.035;5.452.623;4.977.579;4.674.128;678.457;50.835;2;0
J.MALUCELLI - PRUDENCIAL;1000080233;b1;;C;2;CURITIBA;PR;12/2014;5.549.679;3.660.901;4.197.355;4.100.321;1.352.324;54.449;2;0
INDUSVAL - PRUDENCIAL;1000080415;b1;;C;2;SAO PAULO;SP;12/2014;5.532.190;2.988.810;4.855.622;4.596.605;676.569;3.666;14;0
BARCLAYS - PRUDENCIAL;1000080817;b1;;C;3;SAO PAULO;SP;12/2014;5.435.466;34;4.861.398;2.041.297;574.067;28.685;1;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;;I;3;BETIM;MG;12/2014;5.379.431;4.765.206;4.827.386;4.682.160;552.045;43.300;2;0
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;;I;3;SAO PAULO;SP;12/2014;5.376.655;3.735.928;4.833.324;4.345.413;543.331;41.199;1;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;;I;1;BELEM;PA;12/2014;5.032.293;3.036.476;4.462.977;4.280.880;569.316;107.539;61;48
HONDA - PRUDENCIAL;1000080611;b2;;C;3;SAO PAULO;SP;12/2014;4.794.035;3.415.014;3.454.175;2.803.875;1.339.859;140.985;2;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;;C;2;SAO PAULO;SP;12/2014;4.743.124;4.328.805;4.209.623;1.006.028;533.501;104.611;3;0
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;;C;3;SAO PAULO;SP;12/2014;4.650.502;4.604.169;3.945.679;3.831.948;704.824;65.651;1;0
ORIGINAL - PRUDENCIAL;1000080903;b1;;C;2;SAO PAULO;SP;12/2014;4.621.026;2.523.709;2.537.876;2.193.091;2.083.150;49.029;2;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;;I;3;SAO PAULO;SP;12/2014;4.473.957;4.160.298;3.359.659;125.070;1.114.297;226.454;1;0
VOLVO - PRUDENCIAL;1000080769;b2;;C;3;CURITIBA;PR;12/2014;4.262.733;4.046.409;3.583.749;3.330.258;678.984;26.980;1;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;12/2014;4.228.961;3.599.995;3.452.701;3.346.261;776.260;-39.645;1;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;;C;1;ARACAJU;SE;12/2014;3.973.380;1.767.612;3.725.677;3.097.821;247.703;-71.746;62;9
SOFISA - PRUDENCIAL;1000080271;b1;;C;2;SAO PAULO;SP;12/2014;3.958.818;2.045.438;3.301.968;3.045.738;656.850;24.035;17;0
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;;I;2;CURITIBA;PR;12/2014;3.760.804;112.050;3.606.440;184;154.364;0;0;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;;I;3;SAO PAULO;SP;12/2014;3.750.752;1.139.537;3.036.758;2.369.581;713.993;19.970;1;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;12/2014;3.528.584;2.042.444;2.523.820;2.380.096;1.004.764;101.825;0;52
BONSUCESSO - PRUDENCIAL;1000080422;b1;;C;2;BELO HORIZONTE;MG;12/2014;3.409.284;2.087.258;3.017.144;1.933.263;392.140;-16.885;5;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;12/2014;3.293.833;25.701;2.960.619;280.333;333.214;13.343;0;1
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;12/2014;3.237.143;0;3.032.805;2.790.614;204.338;8.797;0;0
BBM - PRUDENCIAL;1000080161;b1;;C;2;SALVADOR;BA;12/2014;3.112.535;1.446.366;2.536.895;2.112.635;575.640;26.286;9;0
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;12/2014;3.012.092;87.325;2.839.393;2.580.317;172.699;4.913;0;0
PSA FINANCE - PRUDENCIAL;1000080594;b2;;C;3;SAO PAULO;SP;12/2014;2.999.089;2.533.915;2.231.964;891.208;767.125;30.954;2;0
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;12/2014;2.946.490;1.710.405;2.055.617;1.519.114;890.873;94.041;2;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;12/2014;2.627.376;1.920.775;2.209.513;2.007.878;417.863;26.467;1;0
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;;I;2;SAO PAULO;SP;12/2014;2.594.317;1.462.534;425.800;0;2.168.517;426.081;1;0
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;12/2014;2.561.548;2.155.168;2.324.156;2.108.720;237.392;8.360;1;0
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;;C;2;SAO PAULO;SP;12/2014;2.541.747;2.239.790;1.980.149;231.695;561.598;115.591;1;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;;C;2;SAO PAULO;SP;12/2014;2.515.332;1.623.425;2.044.007;1.913.117;471.326;16.565;8;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;12/2014;2.484.858;1.644.836;1.939.616;1.823.094;545.242;53.951;0;83
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;;I;2;SAO PAULO;SP;12/2014;2.467.931;2.112.092;1.746.814;491.003;721.117;87.487;1;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;12/2014;2.456.163;71.529;2.323.772;64.393;132.391;2.707;0;0
MIZUHO - PRUDENCIAL;1000080697;b1;;C;3;SAO PAULO;SP;12/2014;2.316.497;800.236;1.794.616;1.172.402;521.881;23.515;1;0
OMNI - PRUDENCIAL;1000080460;n1;;C;2;SAO PAULO;SP;12/2014;2.301.606;1.528.941;2.048.664;1.323.263;252.942;36.554;2;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;12/2014;2.109.270;1.383.198;1.760.183;1.599.841;349.087;24.179;0;25
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;;C;2;UBERLANDIA;MG;12/2014;2.094.124;1.481.326;1.723.814;1.448.982;370.310;29.200;43;0
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;12/2014;2.052.901;0;1.756.277;1.060.317;296.624;5.709;1;0
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;;I;3;RIO DE JANEIRO;RJ;12/2014;1.962.308;574;1.580.275;3.448;382.032;17.432;3;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;12/2014;1.954.378;70.686;1.839.550;0;114.828;2.839;0;0
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;12/2014;1.888.737;1.671.422;1.648.386;1.587.242;240.351;24.888;1;0
INTERMEDIUM - PRUDENCIAL;1000080996;b1;;C;2;BELO HORIZONTE;MG;12/2014;1.850.151;1.507.024;1.544.974;1.339.177;305.177;11.418;33;0
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;;I;2;SAO PAULO;SP;12/2014;1.824.749;0;1.773.056;1.752.891;51.694;6.278;1;0
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;12/2014;1.710.551;252.403;1.546.758;1.102.735;163.792;16.630;2;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;C;2;RIO DE JANEIRO;RJ;12/2014;1.620.529;533.119;1.383.181;1.051.290;237.348;-9.608;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;12/2014;1.594.692;1.180.083;1.278.555;696.806;316.137;29.016;0;26
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;12/2014;1.587.802;1.332.933;1.302.613;1.162.563;285.189;-5.470;2;0
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;12/2014;1.583.010;726.286;1.221.637;1.092.987;361.374;-46.750;4;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;12/2014;1.579.647;354.267;1.168.921;891.271;410.726;6.137;1;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;12/2014;1.576.703;1.139.136;1.238.675;1.138.043;338.028;51.659;0;5
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;;I;3;SAO PAULO;SP;12/2014;1.526.411;844.078;986.487;956.859;539.924;10.176;2;0
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;12/2014;1.522.298;853.079;129.408;70.608;1.392.890;38.465;1;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;12/2014;1.518.324;17.496;1.461.976;1.057.191;56.348;38;0;0
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;12/2014;1.516.654;1.074.061;1.251.817;878.764;264.837;8.882;1;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;12/2014;1.490.179;796.903;1.179.458;1.083.462;310.722;31.205;0;39
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;12/2014;1.482.030;924.694;1.285.068;834.467;196.962;21.707;0;73
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;12/2014;1.446.358;168.721;1.063.047;986.339;383.311;-17.589;4;0
RENDIMENTO - PRUDENCIAL;1000080659;b1;;C;2;SAO PAULO;SP;12/2014;1.427.744;400.567;1.197.644;596.344;230.100;39.059;11;1
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;12/2014;1.419.634;1.006.166;382.998;322.051;1.036.636;11.905;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;12/2014;1.358.975;636.987;1.136.935;1.035.661;222.040;17.271;0;42
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;12/2014;1.254.039;367.610;1.107.354;1.082.358;146.685;23.169;0;34
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;12/2014;1.225.769;106.114;1.098.889;1.024.693;126.880;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP;78414067;b3S;;I;2;MEDIANEIRA;PR;12/2014;1.221.087;803.314;1.029.092;741.922;191.995;17.642;0;41
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;;I;3;BARUERI;SP;12/2014;1.197.128;1.181.459;727.489;594.534;469.638;5.341;3;0
BANIF - PRUDENCIAL;1000080130;b1;;C;3;SAO PAULO;SP;12/2014;1.184.676;520.444;975.836;801.689;208.841;2.763;13;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;12/2014;1.135.849;90.418;1.030.825;105;105.025;5.239;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;12/2014;1.126.918;698.696;931.058;630.290;195.860;11.980;0;42
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;12/2014;1.122.604;618.630;942.311;538.010;180.293;17.459;0;14
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;;I;2;RIO DE JANEIRO;RJ;12/2014;1.087.781;396.235;955.756;926.579;132.025;15.363;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;12/2014;1.066.175;309.187;871.653;774.405;194.521;19.148;0;20
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;12/2014;1.037.789;456.048;714.092;657.403;323.697;28.926;0;23
DACASA FINANCEIRA - PRUDENCIAL;1000081005;n1;;C;2;VITORIA;ES;12/2014;1.034.795;747.684;914.044;512.074;120.751;7.892;46;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;;I;2;CHAPECO;SC;12/2014;1.028.733;4.272;982.248;688.710;46.486;216;0;0
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;;I;1;SALVADOR;BA;12/2014;992.891;552.500;494.401;425.886;498.490;16.391;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;12/2014;984.765;565.988;842.444;542.205;142.321;15.916;0;38
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;;I;1;FLORIANOPOLIS;SC;12/2014;971.859;743.502;441.640;393.915;530.219;25.461;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;12/2014;965.726;431.690;842.411;722.129;123.315;16.233;0;28
BANCO MONEO S.A. - PRUDENCIAL;1000081500;b2;;I;2;CAXIAS DO SUL;RS;12/2014;952.255;886.145;768.071;749.651;184.185;13.081;1;0
CENTRAL DAS COOPERATIVAS DE CREDITO DO ESTADO DO PARANÁ - SICOOB CENTRAL PARANÁ;5036532;b3C;;I;2;MARINGA;PR;12/2014;941.511;17.545;855.264;0;86.247;1.996;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;12/2014;916.610;565.887;747.527;730.917;169.084;24.300;0;34
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;12/2014;911.067;0;888.486;21.773;22.582;0;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;;I;2;CRUZ ALTA;RS;12/2014;908.277;643.488;749.971;371.097;158.306;7.979;0;21
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;;I;2;SANTA MARIA;RS;12/2014;908.277;533.308;742.142;485.599;166.134;8.768;0;21
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;;I;2;VITORIA;ES;12/2014;905.560;29.635;820.564;147.874;84.996;3.090;0;0
BRASIL PLURAL - PRUDENCIAL;1000080941;b1;;C;2;RIO DE JANEIRO;RJ;12/2014;863.802;36.857;747.657;514.593;116.145;1.700;7;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;;I;2;GOIANIA;GO;12/2014;854.791;629.154;656.977;622.232;197.814;22.890;0;13
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA LTDA.- UNICRED CENTRAL SC;543968;b3C;;I;2;FLORIANOPOLIS;SC;12/2014;842.206;0;792.395;0;49.811;7;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;12/2014;835.171;18.476;757.726;0;77.446;5.653;0;1
