Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;12/2017;43.291;2.377.221;9.545.200;3.115.221;-214.556;2.900.665;0;0;0;0;0;1.483.842;261.220;340.654;16.952.092;0;16.952.092
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;12/2017;24.724;1.425.085;2.051.654;8.379.585;-558.288;7.821.296;13;7.655;1.069;-46;8.691;3.966.404;289.751;723.333;16.310.937;1.069;16.309.868
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;12/2017;37.058;5.226.914;1.721.291;507.516;-2.205;505.312;2.992;939.138;34.473;-24.636;951.967;7.531.657;5.495;4.529;15.984.224;34.473;15.949.751
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;12/2017;50.390;7.552.161;4.833.619;1.001.552;0;1.001.552;0;0;0;0;0;1.748.672;345;14.786;15.201.524;0;15.201.524
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;12/2017;12.571;346.564;130.271;12.715.476;-786.027;11.929.449;563;265.277;41.065;-4.754;302.151;2.445.801;51.210;23.491;15.241.509;41.065;15.200.445
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;12/2017;188.555;1.380.455;1.418.074;8.626.042;-392.998;8.233.044;0;0;0;0;0;1.811.818;855.709;307.054;14.194.708;0;14.194.708
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;12/2017;1.045;375.917;4.739.988;6.688.510;-120.961;6.567.549;3.790;398.607;110.460;-10.895;501.962;1.259.003;28.179;333.409;13.807.052;110.460;13.696.592
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;12/2017;8.063;2.714.526;1.016.363;556.331;0;556.331;0;0;0;0;0;7.879.374;2.495;22.381;12.199.532;0;12.199.532
GMAC - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;12/2017;90.742;575.181;117.103;9.299.624;-218.114;9.081.509;0;9.764;168;-258;9.673;2.035.959;35.562;98.391;12.044.120;168;12.043.952
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;12/2017;191.723;4.163.484;874.338;1.394.344;-1.469;1.392.875;0;0;0;0;0;5.305.481;71.052;7.945;12.006.898;0;12.006.898
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;12/2017;0;955.414;10.353.474;245.630;-61;245.569;0;0;0;0;0;264.928;12;117.521;11.936.918;0;11.936.918
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;12/2017;437.854;1.070.012;1.153.517;5.830.530;-646.443;5.184.087;0;0;0;0;0;1.175.052;451.620;251.449;9.723.592;0;9.723.592
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;12/2017;14.386;2.604.117;5.842.789;0;0;0;0;0;0;0;0;783.234;6.567;23.932;9.275.025;0;9.275.025
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;12/2017;53.789;265.227;2.117.753;2.362.976;-168.658;2.194.318;0;0;0;0;0;3.292.555;158.872;750.412;8.832.926;0;8.832.926
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;12/2017;166.810;1.241.688;2.514.463;3.405.034;-550.852;2.854.182;0;0;0;0;0;1.286.552;295.687;227.597;8.586.979;0;8.586.979
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;12/2017;46.104;51.959;1.131;6.578.504;-384.209;6.194.295;447;156.166;13.910;-1.842;168.681;1.993.217;27.967;2.967;8.486.320;13.910;8.472.410
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;12/2017;362;934.934;6.893.266;0;0;0;0;0;0;0;0;401.197;3;267;8.230.029;0;8.230.029
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;12/2017;247;346.355;14;7.674.084;-331.285;7.342.798;351;26.141;8.621;-915;34.198;360.893;16.642;19.882;8.121.030;8.621;8.112.410
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;12/2017;3.030;0;258.100;2.082.936;-680.219;1.402.717;0;0;0;0;0;4.785.605;18.862;905.997;7.374.310;0;7.374.310
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;12/2017;15;2.928.970;853.412;1.615.678;-99.603;1.516.075;0;0;0;0;0;61.031;1.930.685;47.589;7.337.777;0;7.337.777
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;12/2017;1.533;457.040;402;6.998.911;-369.972;6.628.938;0;0;0;0;0;226.219;14.050;6.997;7.335.179;0;7.335.179
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;12/2017;5.780;150.534;703.333;6.035.367;-775.980;5.259.388;0;0;0;0;0;706.376;54.409;63.736;6.943.555;0;6.943.555
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;12/2017;139.793;1.294.598;941.612;3.805.298;-133.660;3.671.638;0;0;0;0;0;493.436;238.661;157.626;6.937.364;0;6.937.364
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;12/2017;0;575.358;5.839.571;133.416;-4;133.412;0;0;0;0;0;169.509;0;61.153;6.779.004;0;6.779.004
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;12/2017;91;4.785.247;1.065.348;68.789;-90;68.699;0;0;0;0;0;11.821;493.779;198.258;6.623.244;0;6.623.244
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;12/2017;31.275;2.375.821;1.418.876;1.662.882;-12.071;1.650.811;0;0;0;0;0;493.586;632.398;5.913;6.608.681;0;6.608.681
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;12/2017;75.403;0;394.101;1.827.634;-270.725;1.556.908;0;0;0;0;0;4.467.163;30.608;3.523;6.527.707;0;6.527.707
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;C;2;RIO DE JANEIRO;RJ;12/2017;70.618;934.457;3.944.818;1.422;0;1.422;0;0;0;0;0;976.117;52.158;484.553;6.464.144;0;6.464.144
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;12/2017;72.022;14.160;1.312.442;2.434.907;-179.703;2.255.205;0;17;0;0;17;2.497.408;152.539;19.742;6.323.535;0;6.323.535
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;12/2017;12.295;952.401;109.914;4.676.186;-64.141;4.612.045;4.499;154.184;48.038;-1.118;205.602;328.734;31.496;10.898;6.263.385;48.038;6.215.347
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;12/2017;102;3.354.007;2.129.380;1.986;-31;1.955;0;0;0;0;0;24.296;134.353;343.418;5.987.513;0;5.987.513
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;12/2017;5.278;185.573;1.273.831;3.940.332;-251.886;3.688.446;0;483;483;0;966;434.059;6.389;28.700;5.623.242;483;5.622.759
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;12/2017;347;930.637;190.276;3.672.315;-195.848;3.476.467;0;0;0;0;0;177.848;4.430;680.174;5.460.179;0;5.460.179
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;12/2017;3.510;315.344;0;4.461.275;-146.147;4.315.129;902;326.800;91.042;-5.496;413.249;412.821;12.086;8.640;5.480.781;91.042;5.389.738
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;12/2017;6.892;408.285;1.930.809;2.697.947;-112.202;2.585.745;0;0;0;0;0;60.647;30.827;197.591;5.220.796;0;5.220.796
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;I;1;ARACAJU;SE;12/2017;89.950;677.504;1.181.122;2.130.026;-125.960;2.004.066;0;0;0;0;0;628.470;391.186;98.532;5.070.829;0;5.070.829
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;12/2017;5.575;1.652.242;1.510.157;2.095.386;-517.541;1.577.844;0;0;0;0;0;174.036;17.465;51.794;4.989.112;0;4.989.112
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;12/2017;14.501;359.033;1.434.499;2.470.665;-60.668;2.409.998;0;0;0;0;0;711.147;39.889;7.122;4.976.189;0;4.976.189
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;12/2017;10.150;1.938.844;2.159.850;382.765;-53.771;328.993;0;0;0;0;0;405.566;9.589;29.175;4.882.168;0;4.882.168
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;12/2017;52;2.624.634;1.871.578;122.770;-1.002;121.767;0;0;0;0;0;6.998;565;141.408;4.767.001;0;4.767.001
NU PAGAMENTOS - PRUDENCIAL;1000084693;n4;;I;2;SAO PAULO;SP;12/2017;403.221;0;602.249;0;0;0;0;0;0;0;0;3.688.538;3.760;8.431;4.706.198;0;4.706.198
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;12/2017;23.734;0;0;2.266.344;-139.601;2.126.742;0;0;0;0;0;25.868;2.307.912;218.790;4.703.048;0;4.703.048
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;12/2017;63;4.179.411;292.197;0;0;0;0;0;0;0;0;7.542;1.517;179.988;4.660.718;0;4.660.718
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;12/2017;29.268;1.258.303;1.683.067;374.351;0;374.351;0;0;0;0;0;1.172.439;34.283;9.159;4.560.871;0;4.560.871
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;12/2017;1.223;222.714;8.239;3.450.457;-90.955;3.359.502;0;0;0;0;0;858.846;6.151;8.077;4.464.753;0;4.464.753
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;12/2017;17.004;131.171;1.146.054;2.476.957;-45.820;2.431.137;149;2;0;-106;46;604.994;31.910;81.677;4.443.992;0;4.443.992
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;12/2017;168.180;1.398.392;760.008;801.167;-3.479;797.688;0;0;0;0;0;709.806;626;3.479;3.838.179;0;3.838.179
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;12/2017;22.733;742.363;2;1.030.251;-103.272;926.979;16.327;1.553.928;3.735;-52.281;1.521.709;385.622;143;0;3.599.550;3.735;3.595.814
INTERMEDIUM - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;12/2017;55.565;506.364;317.421;2.496.243;-82.303;2.413.940;0;0;0;0;0;177.303;100.519;10.149;3.581.262;0;3.581.262
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;12/2017;420;155.859;371.286;1.845.039;-638.151;1.206.888;0;0;0;0;0;1.824.278;0;8.925;3.567.657;0;3.567.657
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;12/2017;5.144;381.876;36.294;3.014.833;-152.018;2.862.814;1.801;72.987;2.032;-309;76.511;158.609;12.888;16.546;3.550.682;2.032;3.548.650
BS2 - PRUDENCIAL;1000080422;b1;S4;I;2;BELO HORIZONTE;MG;12/2017;58.700;326.006;663.099;444.990;-22.549;422.441;0;0;0;0;0;726.983;1.278.280;62.896;3.538.405;0;3.538.405
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;S4;I;2;BLUMENAU;SC;12/2017;51;1.373.300;1.830.620;49.002;-990;48.011;0;0;0;0;0;13.197;178.682;22.408;3.466.270;0;3.466.270
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;12/2017;74.315;604.091;1.721.704;433.099;-13.992;419.107;0;0;0;0;0;246.517;226.837;83.581;3.376.152;0;3.376.152
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;12/2017;0;422.271;2.720.018;61.134;-4;61.130;0;0;0;0;0;78.201;6;48.540;3.330.167;0;3.330.167
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;12/2017;2.049;0;673.162;2.541.598;-209.354;2.332.244;0;0;0;0;0;264.590;118;29.507;3.301.671;0;3.301.671
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;12/2017;74.886;84.033;437.383;1.206.486;-257.913;948.573;0;0;0;0;0;1.738.349;4.748;375;3.288.347;0;3.288.347
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;12/2017;16.488;471.595;117.634;1.324.723;-19.702;1.305.021;0;0;0;0;0;887.280;138.477;35.040;2.971.536;0;2.971.536
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;I;3;SAO PAULO;SP;12/2017;6.533;0;1.027;2.763.764;-141.068;2.622.697;0;35.311;9.365;-116;44.560;182.388;90.562;5.211;2.952.978;9.365;2.943.613
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;12/2017;7.694;204.972;731.508;1.592.822;-120.625;1.472.197;0;0;0;0;0;325.660;101.844;86.162;2.930.038;0;2.930.038
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;12/2017;338.986;1.078.254;511.830;444.793;-9.465;435.328;0;0;0;0;0;395.779;25.735;10.955;2.796.865;0;2.796.865
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;12/2017;84.748;1.176.151;610.538;0;0;0;0;0;0;0;0;886.487;273;4.091;2.762.287;0;2.762.287
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;12/2017;87;1.547.857;839.768;43.300;-229;43.071;0;0;0;0;0;2.864;185.384;75.965;2.694.998;0;2.694.998
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;12/2017;9.181;322.126;787.666;530.708;-44.241;486.467;0;0;0;0;0;748.329;242.187;85.147;2.681.103;0;2.681.103
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;12/2017;43.301;151.240;108.192;1.339.607;-518.698;820.909;0;0;0;0;0;1.483.331;3.235;70.016;2.680.223;0;2.680.223
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;12/2017;43;10.022;2.503.203;118.469;-1.195;117.274;0;0;0;0;0;13.074;82;7.448;2.651.147;0;2.651.147
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;12/2017;23;9.149;673.845;5.513;-2.088;3.425;0;0;0;0;0;2.948;1.870.201;34.227;2.593.818;0;2.593.818
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;12/2017;6.161;211.302;76.533;2.015.638;-334.625;1.681.013;159;28.158;15.796;-2.232;41.881;537.300;38.637;2.450;2.595.276;15.796;2.579.481
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;12/2017;4.559;213.336;359.248;1.013.479;-43.017;970.463;5.067;158.489;2.163;-2.908;162.811;362.258;165.984;304.710;2.543.369;2.163;2.541.206
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;12/2017;316;444.743;68.855;1.410.927;-125.310;1.285.616;0;0;0;0;0;432.565;108.714;109.896;2.450.706;0;2.450.706
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;12/2017;48.205;5.028;0;1.419.338;-78.338;1.341.000;0;0;0;0;0;105.262;821.797;125.223;2.446.514;0;2.446.514
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;12/2017;92;28.293;2.283.484;0;0;0;0;0;0;0;0;724;103.886;14.019;2.430.497;0;2.430.497
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;12/2017;334.973;484.701;186.744;518.096;-12.639;505.457;0;0;0;0;0;722.786;92.351;15.447;2.342.460;0;2.342.460
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;12/2017;27.722;3.550;308.491;768.249;-42.563;725.686;0;0;0;0;0;54.812;1.079.310;71.330;2.270.901;0;2.270.901
